f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-32.940,54.905,-52.138,-0.326,0.544,-0.516,0.377,0.293,0.376,-1.154,0.540,-0.729,3.000,0.000,2.000,-0.481,0.455,-0.411,0.345,0.240,0.350,0.330,0.228,0.342,0.177,0.844,-0.108,1.497,2.356,1.357,Touching
-33.786,31.676,-61.332,-0.338,0.317,-0.613,0.457,0.305,0.395,-1.352,0.964,-0.644,1.000,0.000,0.000,-0.457,0.169,-0.356,0.412,0.261,0.382,0.398,0.226,0.378,0.098,1.007,-0.160,1.531,2.535,1.201,Touching
-21.828,63.638,-43.951,-0.216,0.630,-0.435,0.345,0.358,0.458,-1.595,0.568,-1.051,1.000,0.000,2.000,-0.335,0.692,-0.255,0.320,0.314,0.433,0.310,0.310,0.423,0.058,0.092,-0.138,1.431,1.741,1.272,Touching
-4.372,30.176,-92.935,-0.043,0.299,-0.920,0.344,0.275,0.179,-7.936,0.921,-0.194,3.000,2.000,0.000,0.178,0.094,-0.976,0.288,0.252,0.124,0.241,0.236,0.098,-1.154,0.522,1.947,2.880,1.544,6.278,Touching
-26.314,45.251,-55.492,-0.261,0.448,-0.549,0.399,0.392,0.387,-1.533,0.875,-0.704,1.000,2.000,2.000,-0.432,0.289,-0.305,0.367,0.326,0.372,0.356,0.294,0.361,0.019,0.931,-0.124,1.509,2.510,1.214,Touching
-23.186,76.420,-38.996,-0.230,0.757,-0.386,0.321,0.245,0.324,-1.400,0.324,-0.839,1.000,0.000,2.000,-0.181,0.730,-0.513,0.305,0.190,0.297,0.304,0.184,0.294,-0.119,0.239,0.390,1.254,2.303,1.590,Touching
-22.229,45.155,-67.992,-0.220,0.447,-0.673,0.353,0.301,0.327,-1.602,0.674,-0.486,1.000,0.000,0.000,-0.249,0.286,-0.861,0.324,0.270,0.318,0.324,0.253,0.311,-0.138,0.590,0.170,1.493,1.803,1.173,Touching
-18.312,60.376,-58.666,-0.181,0.598,-0.581,0.306,0.298,0.367,-1.688,0.498,-0.633,1.000,0.000,2.000,-0.233,0.479,-0.765,0.289,0.257,0.349,0.288,0.232,0.339,-0.058,0.787,0.296,1.411,2.065,1.398,Touching
-16.425,15.317,-83.251,-0.163,0.152,-0.824,0.297,0.409,0.312,-1.825,2.699,-0.378,1.000,1.000,2.000,-0.198,0.156,-0.952,0.278,0.313,0.269,0.277,0.313,0.246,-0.134,0.141,0.518,1.608,2.140,2.456,Touching
-32.094,53.722,-49.248,-0.318,0.532,-0.488,0.392,0.290,0.426,-1.232,0.545,-0.873,1.000,0.000,5.000,-0.514,0.458,-0.360,0.361,0.239,0.402,0.345,0.232,0.393,0.232,0.646,-0.161,1.447,2.453,1.290,Touching
-5.921,35.592,-88.947,-0.059,0.352,-0.881,0.294,0.311,0.241,-5.009,0.881,-0.274,1.000,3.000,0.000,0.128,0.185,-0.966,0.263,0.265,0.169,0.221,0.228,0.125,-0.797,0.813,1.979,1.921,2.493,5.892,Touching
-28.425,41.604,-55.911,-0.281,0.412,-0.554,0.415,0.393,0.429,-1.475,0.954,-0.775,1.000,1.000,2.000,-0.458,0.221,-0.304,0.386,0.314,0.413,0.372,0.278,0.406,0.054,1.271,-0.023,1.557,3.239,1.255,Touching
-24.496,11.899,-67.745,-0.243,0.118,-0.671,0.362,0.459,0.501,-1.494,3.900,-0.747,1.000,1.000,2.000,-0.414,0.180,-0.931,0.336,0.381,0.461,0.319,0.375,0.449,0.341,-0.139,-0.038,1.564,1.814,1.613,Touching
-35.073,63.082,-34.344,-0.347,0.625,-0.340,0.375,0.372,0.419,-1.079,0.595,-1.233,1.000,0.000,2.000,-0.474,0.526,-0.278,0.336,0.302,0.349,0.325,0.286,0.347,0.177,0.764,0.088,1.558,2.432,1.909,Touching
-26.764,55.815,-65.085,-0.265,0.553,-0.644,0.358,0.308,0.347,-1.350,0.558,-0.539,1.000,0.000,0.000,-0.368,0.427,-0.854,0.339,0.265,0.328,0.331,0.243,0.319,0.204,0.877,0.225,1.272,2.338,1.334,Touching
