f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-0.019,-0.017,-0.994,-0.003,-0.020,-1.011,-0.175,0.377,-0.966,-0.731,0.752,-0.469,-0.576,0.795,-0.192,-0.624,0.580,-0.094,-0.837,0.473,0.032,-0.830,0.554,0.017,-0.624,0.647,-0.156,-0.663,0.950,-0.229,Touching
-0.009,0.027,-0.988,-0.005,0.009,-1.001,-0.025,0.184,-1.018,-0.420,0.628,-0.846,-0.613,0.795,-0.416,-0.428,0.643,-0.290,-0.751,0.491,-0.193,-0.844,0.529,-0.153,-0.826,0.457,-0.218,-0.908,0.407,-0.111,Touching
-0.001,-0.037,-1.001,0.023,0.031,-1.106,-0.422,0.563,-0.964,-0.695,0.060,-0.371,-0.827,-0.242,-0.326,-0.782,0.011,-0.325,-1.009,-0.002,-0.470,-0.929,-0.053,-0.366,-0.792,0.023,-0.348,-0.917,0.011,-0.396,Touching
-0.001,-0.017,-0.987,0.003,-0.035,-1.001,-0.038,0.058,-1.128,-0.489,0.496,-1.025,-0.732,0.121,-0.515,-0.761,-0.195,-0.491,-0.772,-0.224,-0.449,-0.760,-0.347,-0.406,-0.704,-0.421,-0.441,-0.671,-0.384,-0.474,Touching
-0.012,0.043,-0.988,0.010,0.054,-1.030,-0.128,0.409,-1.161,-0.616,0.403,-0.735,-0.546,-0.252,-0.372,-0.827,-0.258,-0.432,-0.734,-0.384,-0.487,-0.677,-0.406,-0.524,-0.821,-0.407,-0.454,-0.839,-0.362,-0.474,Touching
0.533,-0.100,-0.760,0.385,-0.098,-0.758,0.317,-0.018,-0.837,0.379,0.065,-0.927,0.437,-0.086,-0.890,0.466,0.001,-0.903,0.457,0.088,-0.821,0.459,-0.025,-0.860,0.510,-0.110,-0.867,0.688,-0.086,-0.752,Touching
-0.000,-0.039,-0.990,0.003,-0.056,-0.994,-0.084,0.248,-1.039,-0.495,0.703,-0.751,-0.576,0.715,-0.256,-0.532,0.638,-0.175,-0.760,0.566,-0.022,-0.802,0.558,-0.042,-0.675,0.636,-0.191,-0.519,0.782,-0.357,Touching
-0.014,0.723,-0.686,-0.020,0.716,-0.703,-0.083,0.796,-0.677,-0.521,1.038,-0.431,-0.644,0.688,-0.172,-0.631,0.359,-0.236,-0.756,0.362,-0.263,-0.777,0.476,-0.274,-0.838,0.448,-0.200,-0.670,0.615,-0.211,Touching
-0.020,0.216,-0.967,-0.011,0.203,-0.973,-0.019,0.311,-0.976,-0.340,0.742,-0.816,-0.633,0.700,-0.336,-0.638,0.327,-0.236,-0.908,0.418,-0.057,-0.986,0.309,0.039,-0.914,0.421,0.016,-0.842,0.412,0.023,Touching
-0.034,0.217,-0.964,-0.025,0.219,-0.983,-0.089,0.485,-0.979,-0.584,0.725,-0.533,-0.653,0.447,-0.266,-0.830,0.320,-0.212,-0.917,0.375,-0.109,-0.828,0.459,-0.170,-0.705,0.599,-0.275,-0.625,0.389,-0.489,Touching
-0.009,0.247,-0.963,-0.005,0.258,-0.978,-0.087,0.437,-0.974,-0.563,0.735,-0.565,-0.664,0.444,-0.269,-0.820,0.374,-0.146,-0.978,0.342,-0.025,-0.987,0.366,0.010,-0.883,0.303,0.009,-0.872,0.271,-0.031,Touching
-0.004,0.174,-0.979,0.006,0.239,-1.023,-0.283,0.441,-0.900,-0.670,0.685,-0.334,-0.690,0.643,-0.080,-0.783,0.444,0.003,-0.886,0.431,0.027,-0.782,0.567,-0.043,-0.732,0.628,-0.223,-0.600,0.623,-0.407,Touching
-0.025,0.207,-0.972,-0.021,0.224,-1.002,-0.286,0.501,-0.975,-0.687,0.641,-0.457,-0.742,0.219,-0.224,-0.883,0.281,-0.181,-0.971,0.267,-0.072,-0.951,0.288,-0.081,-0.918,0.251,-0.051,-0.988,0.335,-0.087,Touching
-0.007,0.196,-0.978,-0.020,0.231,-0.979,-0.119,0.284,-0.994,-0.631,0.727,-0.694,-0.616,0.715,-0.135,-0.669,0.368,-0.030,-0.915,0.315,-0.121,-0.892,0.343,-0.070,-0.812,0.444,-0.134,-0.639,0.623,-0.237,Touching
-0.007,0.631,-0.763,0.024,0.626,-0.841,-0.111,0.872,-0.717,-0.751,0.882,-0.324,-0.730,0.302,-0.092,-0.647,0.155,-0.253,-0.971,-0.113,-0.447,-0.640,0.176,-0.316,-0.817,-0.079,-0.369,-0.729,0.467,-0.537,Touching
-0.027,0.257,-0.955,-0.035,0.272,-0.964,-0.017,0.229,-0.999,-0.162,0.456,-0.848,-0.679,0.562,-0.621,-0.822,0.235,-0.395,-0.793,0.052,-0.334,-0.908,0.233,-0.230,-0.915,0.369,-0.325,-0.860,0.364,-0.299,Touching
-0.059,-0.077,-0.979,-0.039,0.008,-1.011,-0.339,0.454,-0.833,-0.698,0.888,-0.341,-0.589,0.763,-0.165,-0.662,0.479,-0.036,-0.893,0.420,0.050,-0.878,0.484,0.017,-0.805,0.534,-0.034,-0.666,0.596,-0.186,Touching
-0.034,0.065,-0.982,-0.018,0.160,-1.015,-0.288,0.562,-0.915,-0.804,0.807,-0.390,-0.634,0.264,-0.323,-0.706,0.283,-0.314,-0.939,0.245,-0.305,-0.867,0.424,-0.171,-0.836,0.422,-0.224,-1.012,0.203,-0.267,Touching
-0.031,0.121,-0.987,-0.004,0.198,-1.024,-0.403,0.588,-0.704,-0.762,0.910,-0.238,-0.510,0.647,-0.095,-0.801,0.425,0.008,-0.817,0.551,0.008,-0.707,0.648,-0.140,-0.573,0.718,-0.269,-0.441,0.404,-0.604,Touching
-0.012,0.595,-0.799,0.006,0.597,-0.837,-0.042,0.649,-0.902,-0.628,0.807,-0.721,-0.618,0.010,-0.369,-0.770,-0.316,-0.320,-0.844,-0.184,-0.351,-0.864,-0.207,-0.291,-0.941,-0.091,-0.260,-0.982,-0.019,-0.320,Touching
-0.034,0.725,-0.686,-0.004,0.758,-0.723,-0.097,0.813,-0.956,-0.603,0.477,-0.691,-0.658,-0.032,-0.444,-0.769,-0.255,-0.467,-0.836,-0.305,-0.385,-0.831,-0.327,-0.301,-0.772,-0.353,-0.374,-0.785,-0.383,-0.385,Touching
-0.010,0.546,-0.832,-0.006,0.534,-0.834,0.009,0.540,-0.988,-0.223,0.539,-1.065,-0.557,0.196,-0.596,-0.631,-0.231,-0.470,-0.780,-0.186,-0.338,-0.933,-0.057,-0.334,-0.939,0.023,-0.294,-1.006,0.027,-0.225,Touching
0.014,0.305,-0.939,0.020,0.326,-0.962,-0.001,0.395,-0.965,-0.405,0.652,-0.664,-0.742,0.696,-0.308,-0.769,0.413,-0.157,-0.813,0.219,-0.137,-0.997,0.214,-0.296,-0.914,0.184,-0.171,-0.957,0.199,-0.201,Touching
0.015,0.195,-0.976,0.004,0.191,-0.978,-0.012,0.240,-1.016,-0.302,0.503,-0.820,-0.732,0.772,-0.329,-0.684,0.566,-0.092,-0.795,0.317,-0.038,-0.924,0.345,0.034,-0.845,0.479,-0.073,-0.793,0.515,-0.129,Touching
-0.016,0.188,-0.969,-0.004,0.226,-0.991,-0.016,0.212,-1.082,-0.431,0.277,-1.084,-0.658,-0.014,-0.418,-0.718,-0.350,-0.211,-0.877,-0.226,-0.352,-0.920,-0.114,-0.357,-0.877,-0.177,-0.362,-0.844,-0.160,-0.404,Touching
-0.042,0.773,-0.626,-0.029,0.795,-0.678,-0.155,0.876,-0.704,-0.630,0.592,-0.454,-0.720,0.003,-0.360,-0.902,0.161,-0.423,-0.886,0.117,-0.363,-0.827,0.088,-0.423,-0.692,0.386,-0.520,-0.439,0.486,-0.593,Touching
-0.016,0.477,-0.861,0.009,0.576,-0.865,-0.264,0.809,-0.836,-0.683,0.825,-0.255,-0.591,0.328,-0.122,-0.833,0.267,-0.200,-0.886,0.313,-0.197,-0.748,0.367,-0.264,-0.615,0.482,-0.367,-0.395,0.604,-0.800,Touching
-0.015,0.715,-0.691,-0.000,0.738,-0.729,-0.048,0.867,-0.763,-0.641,0.703,-0.321,-0.704,0.304,-0.197,-0.870,0.379,-0.141,-0.891,0.258,-0.130,-0.851,0.378,-0.179,-0.755,0.512,-0.197,-0.461,0.619,-0.666,Touching
0.001,0.376,-0.939,-0.032,0.412,-1.036,-0.440,0.489,-0.951,-0.564,0.175,-0.614,-0.738,-0.068,-0.364,-0.874,-0.026,-0.410,-0.844,-0.081,-0.346,-0.688,0.076,-0.595,-0.501,0.147,-0.771,-0.280,0.214,-0.937,Touching
0.011,0.449,-0.882,0.014,0.493,-0.889,-0.068,0.542,-1.103,-0.641,0.474,-0.776,-0.699,0.125,-0.427,-0.791,-0.105,-0.450,-0.798,-0.219,-0.459,-0.740,-0.384,-0.382,-0.711,-0.456,-0.385,-0.673,-0.494,-0.325,Touching
0.005,0.431,-0.887,0.013,0.480,-0.882,0.009,0.536,-1.069,-0.451,0.712,-0.765,-0.730,0.371,-0.267,-0.679,-0.006,-0.271,-0.911,0.086,-0.343,-0.769,0.060,-0.364,-0.750,0.125,-0.265,-0.662,0.496,-0.393,Touching
-0.007,0.338,-0.929,0.023,0.374,-0.977,-0.145,0.779,-0.998,-0.641,0.759,-0.402,-0.646,-0.113,-0.174,-0.715,-0.178,-0.459,-0.803,-0.172,-0.420,-0.801,-0.288,-0.387,-0.759,-0.076,-0.272,-0.628,0.311,-0.476,Touching
-0.008,0.360,-0.925,-0.001,0.352,-0.951,-0.076,0.529,-1.125,-0.554,0.686,-0.592,-0.609,0.260,-0.243,-0.695,0.414,-0.323,-0.979,0.165,-0.274,-0.862,0.453,-0.160,-0.836,0.479,-0.128,-0.920,0.285,-0.142,Touching
-0.042,0.204,-0.963,-0.042,0.208,-0.963,-0.037,0.222,-0.993,-0.125,0.381,-1.222,-0.471,0.487,-0.727,-0.583,0.092,-0.283,-0.893,0.147,-0.416,-0.885,0.306,-0.354,-0.875,0.320,-0.220,-0.853,0.393,-0.169,Touching
-0.010,0.223,-0.969,-0.015,0.189,-0.990,-0.157,0.451,-0.999,-0.693,0.859,-0.373,-0.658,0.563,-0.073,-0.841,0.360,-0.063,-0.919,0.281,-0.007,-0.917,0.367,-0.046,-0.922,0.347,-0.023,-0.886,0.349,-0.020,Touching
-0.018,0.197,-0.975,-0.018,0.208,-0.991,-0.101,0.386,-0.941,-0.588,0.750,-0.378,-0.714,0.596,-0.093,-0.793,0.465,0.093,-0.882,0.469,0.188,-0.967,0.428,0.256,-0.775,0.366,0.183,-0.892,0.401,0.216,Touching
-0.012,0.231,-0.967,-0.018,0.233,-0.971,-0.042,0.190,-0.981,-0.071,0.340,-1.030,-0.579,0.728,-0.737,-0.718,0.300,-0.303,-0.667,0.103,-0.384,-0.842,0.187,-0.436,-0.828,0.127,-0.351,-0.788,0.137,-0.415,Touching
0.005,0.676,-0.732,-0.008,0.694,-0.758,-0.128,0.842,-0.686,-0.575,0.760,-0.243,-0.671,0.667,-0.053,-0.797,0.585,0.026,-0.884,0.373,0.004,-0.895,0.381,-0.086,-0.891,0.362,0.019,-0.906,0.328,0.001,Touching
-0.102,0.709,-0.683,-0.106,0.705,-0.690,-0.114,0.695,-0.694,-0.107,0.734,-0.702,-0.188,0.799,-0.516,-0.767,0.956,-0.154,-0.715,0.543,-0.109,-0.764,0.337,-0.096,-0.951,0.325,-0.077,-1.000,0.309,0.038,Touching
-0.055,0.858,-0.498,-0.056,0.846,-0.511,-0.045,0.846,-0.584,-0.142,0.993,-0.600,-0.524,0.810,-0.418,-0.756,0.187,-0.442,-0.663,-0.146,-0.510,-0.641,-0.186,-0.597,-0.673,-0.167,-0.657,-0.666,-0.136,-0.683,Touching
-0.021,0.818,-0.560,-0.020,0.815,-0.568,-0.020,0.821,-0.597,-0.163,0.975,-0.593,-0.620,0.902,-0.194,-0.581,0.508,-0.096,-0.798,0.384,-0.121,-0.823,0.415,-0.154,-0.723,0.564,-0.162,-0.535,0.714,-0.339,Touching
-0.030,0.764,-0.630,-0.024,0.764,-0.637,-0.015,0.862,-0.783,-0.389,0.820,-0.608,-0.714,0.288,-0.275,-0.778,0.066,-0.289,-0.945,0.238,-0.306,-0.828,0.104,-0.340,-0.742,0.338,-0.339,-0.475,0.523,-0.545,Touching
-0.026,0.609,-0.782,-0.025,0.606,-0.782,-0.025,0.606,-0.783,0.018,0.657,-0.864,-0.051,0.608,-1.054,-0.649,0.470,-0.659,-0.855,-0.180,-0.203,-0.713,-0.441,-0.326,-0.659,-0.564,-0.411,-0.552,-0.603,-0.410,Touching
-0.014,0.734,-0.664,-0.014,0.734,-0.668,-0.013,0.720,-0.689,-0.015,0.694,-0.739,-0.040,0.657,-0.804,-0.465,0.704,-0.627,-0.721,0.489,-0.382,-0.787,0.210,-0.334,-0.890,0.263,-0.246,-0.961,0.332,-0.157,Touching
-0.018,0.590,-0.793,-0.017,0.590,-0.798,0.012,0.664,-0.886,-0.221,0.714,-0.865,-0.649,0.508,-0.571,-0.618,-0.102,-0.373,-0.697,0.044,-0.494,-0.854,0.103,-0.513,-0.968,0.058,-0.529,-0.894,0.076,-0.427,Touching
-0.016,0.566,-0.807,-0.017,0.579,-0.809,-0.006,0.562,-0.832,-0.012,0.645,-0.848,-0.471,0.819,-0.574,-0.721,0.555,-0.224,-0.687,0.392,-0.170,-0.969,0.408,-0.028,-0.965,0.326,-0.007,-0.796,0.489,-0.076,Touching
0.032,0.515,-0.846,0.032,0.565,-0.831,0.041,0.505,-0.885,-0.003,0.598,-0.951,-0.409,0.700,-0.798,-0.533,0.374,-0.471,-0.669,0.200,-0.451,-0.773,0.221,-0.541,-0.814,0.211,-0.538,-0.830,0.200,-0.472,Touching
0.023,0.451,-0.883,0.038,0.505,-0.921,-0.152,0.683,-1.070,-0.445,0.388,-0.599,-0.492,0.129,-0.532,-0.697,0.220,-0.684,-0.726,0.301,-0.656,-0.704,0.248,-0.614,-0.709,0.221,-0.616,-0.693,0.272,-0.671,Touching
0.011,0.551,-0.823,0.013,0.580,-0.806,0.018,0.555,-0.826,0.036,0.562,-0.890,-0.248,0.638,-0.841,-0.603,0.785,-0.385,-0.549,0.600,-0.225,-0.732,0.492,-0.107,-0.839,0.570,-0.027,-0.717,0.624,-0.122,Touching
0.004,0.387,-0.911,0.013,0.443,-0.913,-0.072,0.642,-0.944,-0.584,0.772,-0.381,-0.676,0.489,-0.127,-0.724,0.556,-0.038,-1.077,0.177,-0.053,-0.819,0.263,0.143,-0.994,0.360,-0.019,-1.073,0.355,-0.042,Touching
0.020,0.509,-0.855,0.024,0.537,-0.841,0.009,0.488,-1.000,-0.165,0.327,-1.197,-0.403,0.035,-0.588,-0.524,-0.462,-0.485,-0.719,-0.377,-0.597,-0.777,-0.293,-0.519,-0.829,-0.180,-0.527,-0.823,-0.192,-0.521,Touching
0.031,0.464,-0.873,0.031,0.517,-0.865,0.042,0.481,-0.964,-0.127,0.610,-0.918,-0.568,0.488,-0.478,-0.787,-0.022,-0.385,-0.885,0.163,-0.461,-0.845,0.109,-0.462,-0.745,0.117,-0.466,-0.508,0.345,-0.513,Touching
0.038,0.378,-0.915,0.051,0.429,-0.949,-0.098,0.635,-1.074,-0.503,0.614,-0.572,-0.699,0.259,-0.349,-0.613,0.357,-0.339,-0.931,0.398,-0.284,-0.837,0.352,-0.344,-0.722,0.291,-0.314,-0.624,0.357,-0.269,Touching
0.019,0.385,-0.913,0.019,0.417,-0.901,0.020,0.398,-0.905,0.020,0.395,-0.907,0.018,0.387,-0.911,0.026,0.376,-0.922,0.016,0.547,-1.040,-0.317,0.640,-0.917,-0.568,0.457,-0.366,-0.624,0.193,-0.308,Touching
0.035,0.427,-0.893,0.012,0.444,-0.905,-0.067,0.654,-0.948,-0.531,0.702,-0.430,-0.689,0.584,-0.062,-0.712,0.570,-0.058,-0.937,0.465,0.114,-0.778,0.421,-0.025,-0.696,0.795,-0.083,-0.606,0.700,-0.280,Touching
0.018,0.416,-0.913,-0.031,0.782,-0.895,-0.607,0.833,-0.355,-0.572,0.393,-0.178,-0.724,0.526,-0.143,-0.929,0.349,-0.171,-0.943,0.364,-0.068,-0.864,0.480,-0.031,-0.827,0.510,-0.021,-0.862,0.433,-0.073,Touching
0.013,0.309,-0.940,0.032,0.314,-0.977,0.002,0.495,-0.972,-0.556,0.751,-0.516,-0.716,0.327,-0.283,-0.821,0.284,-0.268,-0.933,0.347,-0.161,-0.884,0.329,-0.228,-0.828,0.395,-0.297,-0.671,0.460,-0.385,Touching
-0.018,0.116,-0.985,-0.010,0.099,-0.995,-0.017,0.134,-1.084,-0.391,0.309,-0.991,-0.762,0.084,-0.491,-0.730,-0.210,-0.398,-0.800,0.064,-0.438,-0.917,0.119,-0.365,-0.967,0.133,-0.348,-0.986,0.207,-0.366,Touching
-0.034,0.784,-0.606,-0.023,0.800,-0.671,-0.258,1.069,-0.571,-0.659,0.751,-0.230,-0.640,0.092,-0.249,-0.862,0.138,-0.276,-0.918,0.169,-0.294,-0.790,0.202,-0.316,-0.647,0.457,-0.153,-0.508,0.809,-0.134,Touching
-0.017,0.711,-0.690,-0.011,0.715,-0.699,-0.011,0.854,-0.863,-0.378,0.704,-0.789,-0.632,-0.007,-0.358,-0.771,-0.245,-0.314,-0.934,-0.191,-0.292,-0.888,-0.199,-0.205,-0.952,-0.040,-0.287,-1.031,0.073,-0.202,Touching
0.001,0.574,-0.805,0.006,0.607,-0.814,-0.040,0.830,-0.845,-0.565,0.674,-0.353,-0.752,0.345,-0.193,-0.863,0.309,-0.197,-1.015,0.293,-0.066,-0.956,0.245,-0.024,-0.887,0.209,-0.092,-0.948,0.235,-0.059,Touching
-0.059,0.011,-0.979,-0.059,-0.025,-1.007,-0.217,-0.023,-1.020,-0.133,0.437,-0.757,-0.194,0.265,-1.045,-0.056,0.157,-0.861,-0.590,0.715,-0.898,-0.804,0.436,-0.471,-0.622,-0.009,-0.375,-0.872,0.031,-0.415,NoTouching
-0.437,-0.143,-0.887,-0.417,-0.130,-0.907,-0.689,0.255,-0.764,-0.931,0.041,-0.422,-0.789,-0.200,-0.259,-0.895,-0.165,-0.295,-0.913,-0.164,-0.354,-0.921,-0.163,-0.333,-0.921,-0.182,-0.304,-0.924,-0.194,-0.316,NoTouching
0.068,-0.177,-0.973,0.111,-0.266,-0.939,-0.669,-0.099,-1.108,-0.336,0.445,-0.743,0.259,0.163,-0.819,0.132,-0.016,-1.014,0.406,0.170,-1.214,-0.545,0.569,-0.252,-0.806,0.289,-0.361,-0.761,0.552,-0.288,NoTouching
-0.029,-0.211,-0.970,0.054,-0.168,-1.079,-0.390,0.181,-1.143,-0.648,0.028,-0.216,-0.811,0.358,-0.280,-0.880,0.454,-0.237,-0.917,0.345,-0.266,-0.840,0.304,-0.100,-0.869,0.343,-0.256,-0.557,0.449,-0.333,NoTouching
-0.188,0.087,-0.962,-0.182,0.095,-0.957,-0.187,0.151,-0.939,-0.564,0.505,-1.188,-0.668,0.097,-0.743,-0.586,0.012,-0.368,-0.746,0.230,-0.266,-0.984,0.054,-0.330,-0.907,0.111,-0.279,-0.949,0.101,-0.287,NoTouching
-0.249,0.102,-0.944,-0.241,0.133,-0.941,-0.492,0.350,-0.881,-0.336,0.576,-0.603,-0.212,0.903,-0.447,-0.299,1.032,-0.491,-0.562,0.680,-0.539,-0.650,0.166,-0.572,-0.691,-0.044,-0.622,-0.703,-0.118,-0.628,NoTouching
-0.130,-0.108,-0.971,-0.046,-0.126,-1.001,-0.517,0.467,-1.219,-0.695,-0.019,-0.354,-0.714,-0.262,-0.237,-0.841,-0.269,-0.360,-0.826,-0.281,-0.331,-0.904,-0.312,-0.389,-0.774,-0.297,-0.290,-0.751,-0.370,-0.215,NoTouching
-0.128,0.105,-1.019,-0.163,0.247,-0.953,-0.630,0.444,-0.523,-0.348,0.655,-0.734,-0.326,0.298,-0.860,-0.323,0.501,-0.876,-0.878,0.721,-0.450,-0.705,0.128,-0.334,-0.812,0.080,-0.344,-0.929,0.110,-0.285,NoTouching
-0.360,-0.113,-0.938,-0.579,0.185,-0.827,-0.858,0.495,-0.265,-0.805,0.348,-0.245,-0.864,0.402,-0.177,-0.896,0.377,-0.108,-0.814,0.421,-0.203,-0.723,0.445,-0.242,-0.738,0.490,-0.155,-0.667,0.632,-0.332,NoTouching
-0.040,-0.275,-0.942,-0.022,-0.288,-0.918,-0.205,-0.084,-1.101,-0.521,0.257,-1.129,-0.652,0.075,-0.549,-0.713,-0.032,-0.218,-0.829,-0.132,-0.251,-1.000,-0.209,-0.190,-0.969,-0.088,-0.196,-0.970,-0.030,-0.152,NoTouching
-0.148,0.061,-0.989,-0.096,0.003,-1.020,-0.489,0.340,-0.705,-0.334,0.458,-0.805,-0.268,0.502,-0.917,-0.646,0.805,-0.494,-0.771,0.414,-0.384,-0.769,0.078,-0.402,-0.859,0.101,-0.339,-0.993,0.134,-0.237,NoTouching
-0.066,-0.165,-0.984,-0.005,-0.108,-1.220,-0.654,0.061,-0.932,-0.661,0.169,-0.332,-0.674,0.103,-0.307,-0.853,0.092,-0.344,-1.026,0.164,-0.263,-0.947,0.205,-0.203,-0.918,0.281,-0.212,-0.916,0.307,-0.263,NoTouching
-0.245,-0.009,-0.956,-0.306,0.071,-0.948,-0.500,0.505,-0.661,-0.272,0.759,-0.635,-0.361,0.921,-0.573,-0.571,0.718,-0.620,-0.662,0.208,-0.532,-0.682,-0.035,-0.509,-0.749,-0.193,-0.536,-0.799,-0.204,-0.562,NoTouching
-0.148,0.107,-0.966,-0.153,0.128,-0.962,-0.134,0.166,-1.025,-0.499,0.193,-1.140,-0.572,0.146,-0.632,-0.661,0.144,-0.453,-0.780,0.082,-0.555,-0.784,0.021,-0.536,-0.806,0.039,-0.580,-0.831,0.031,-0.564,NoTouching
-0.268,0.070,-0.954,-0.247,0.145,-0.972,-0.610,0.628,-0.712,-0.798,0.632,-0.102,-0.689,0.389,-0.168,-0.939,0.339,0.041,-0.962,0.302,0.012,-0.820,0.381,-0.086,-0.745,0.377,-0.066,-0.741,0.481,0.037,NoTouching
-0.273,0.088,-0.951,-0.271,0.143,-0.958,-0.522,0.359,-0.945,-0.831,0.504,-0.593,-0.741,0.077,-0.331,-0.861,-0.227,-0.274,-0.938,-0.287,-0.200,-0.848,-0.330,-0.110,-0.811,-0.398,-0.231,-0.827,-0.398,-0.285,NoTouching
-0.455,0.636,-0.622,-0.463,0.663,-0.611,-0.547,0.684,-0.587,-0.738,0.565,-0.507,-0.797,0.294,-0.394,-0.846,0.117,-0.246,-0.959,0.025,-0.228,-0.985,0.005,-0.243,-0.951,-0.045,-0.148,-0.930,-0.074,-0.135,NoTouching
-0.128,-0.012,-0.971,-0.038,0.124,-1.123,-0.643,0.437,-1.082,-0.692,-0.035,-0.291,-0.706,-0.238,-0.168,-0.891,-0.191,-0.333,-0.902,-0.225,-0.343,-0.887,-0.242,-0.344,-0.906,-0.232,-0.252,-0.851,-0.328,-0.345,NoTouching
-0.201,0.250,-0.933,-0.189,0.253,-0.928,-0.181,0.306,-0.927,-0.382,0.627,-1.062,-0.718,0.449,-0.530,-0.724,-0.076,-0.161,-0.803,-0.243,-0.282,-0.907,-0.202,-0.274,-0.950,-0.202,-0.267,-0.935,-0.191,-0.246,NoTouching
-0.018,-0.220,-0.939,0.021,-0.102,-1.092,-0.504,0.321,-0.954,-0.810,0.238,-0.410,-0.753,-0.179,-0.253,-0.940,-0.053,-0.262,-0.965,-0.056,-0.221,-0.980,-0.060,-0.149,-0.964,-0.042,-0.184,-0.968,-0.043,-0.183,NoTouching
-0.303,0.792,-0.504,-0.267,0.781,-0.520,-0.297,0.970,-0.431,-0.724,0.818,0.068,-0.793,0.415,0.028,-0.869,0.284,-0.119,-0.926,0.265,-0.097,-0.909,0.265,-0.049,-0.968,0.229,-0.162,-0.853,0.261,-0.070,NoTouching
-0.290,0.314,-0.898,-0.212,0.293,-1.020,-0.344,0.176,-0.751,-0.447,0.298,-0.783,-0.323,0.560,-0.803,-0.779,1.066,-0.167,-0.694,0.763,0.277,-0.509,0.597,0.091,-0.789,0.332,0.177,-0.962,0.454,-0.034,NoTouching
-0.293,0.290,-0.892,-0.277,0.298,-0.889,-0.292,0.360,-0.932,-0.670,0.790,-0.680,-0.644,0.815,-0.011,-0.535,0.743,-0.142,-0.835,0.428,-0.015,-0.944,0.387,-0.006,-0.821,0.309,0.012,-0.813,0.486,-0.105,NoTouching
