Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumAttributesSelected,measureSelectionTime,measureTime,measureOutOfBagError
m_04081713,2,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,432.0,49.0,46.0,3.0,0.0,93.87755102040816,6.122448979591836,0.0,0.8767812238055324,0.13326530612244894,0.23877664398823792,26.957290973080966,48.00413296023467,48.63394349167277,13.331759226282381,35.30218426539039,0.9925294590137299,0.2720767189037221,0.7204527401100079,36.56592617375777,0.7462433913011789,75.18601936941157,0.9259259259259259,25.0,0.045454545454545456,1.0,0.9545454545454546,21.0,0.07407407407407407,2.0,0.9615384615384616,0.9259259259259259,0.9433962264150944,0.8775217193155135,0.9831649831649831,0.9883047235988411,0.9387755102040817,0.05830412973270116,0.941695870267299,0.061224489795918366,0.939765203740359,0.9387755102040817,0.9388781927865486,0.8775217193155135,0.9831649831649831,0.9839800460464653,0.9383647798742139,0.9387755102040817,0.071,0.001,0.067048,0.001116,67.048,1.116,354047.0,146585.0,19046.0,100.0,70.40816326530613,?,9.0,6.0,71.0,-1.0
m_04081713,2,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,45.0,3.0,0.0,93.75,6.25,0.0,0.8723404255319149,0.09270833333333335,0.1928135973766719,18.795514127585214,38.861894401464596,47.46765459119369,8.790303422008298,38.67735116918539,0.9889094706498686,0.18313132129183954,0.805778149358029,39.26796985487043,0.8180827053098007,82.72574280962161,0.9629629629629629,26.0,0.09523809523809523,2.0,0.9047619047619048,19.0,0.037037037037037035,1.0,0.9285714285714286,0.9629629629629629,0.9454545454545454,0.8731313054999179,0.9938271604938271,0.9949245541838134,0.9375,0.06977513227513227,0.9302248677248676,0.0625,0.9379464285714286,0.9375,0.9373059866962304,0.873131305499918,0.9938271604938271,0.9932997373667664,0.9361419068736141,0.9375,0.07,0.001,0.066273,0.001242,66.273,1.242,369584.0,146918.0,18713.0,100.0,66.66666666666667,?,10.0,7.0,70.0,-1.0
m_04081713,2,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,43.0,5.0,0.0,89.58333333333333,10.416666666666666,0.0,0.7938144329896909,0.17520833333333338,0.29246438529617014,35.521409845616105,58.94667291210518,47.46765459119369,18.89221671509124,28.575437876102452,0.9889094706498686,0.3935878482310675,0.595321622418801,31.68839467789064,0.6601748891227216,66.75786901796816,0.8148148148148148,22.0,0.0,0.0,1.0,21.0,0.18518518518518517,5.0,1.0,0.8148148148148148,0.8979591836734693,0.8112457445926345,0.972663139329806,0.9810225534363466,0.8958333333333334,0.08101851851851852,0.9189814814814815,0.10416666666666667,0.9158653846153847,0.8958333333333334,0.8960594876248371,0.8112457445926345,0.9726631393298059,0.9735849537449569,0.8957881024750325,0.8958333333333334,0.088,0.001,0.075159,0.001504,75.159,1.504,375685.0,146918.0,18713.0,100.0,77.08333333333333,?,15.0,16.0,88.0,-1.0
m_04081713,2,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,45.0,3.0,0.0,93.75,6.25,0.0,0.8736842105263157,0.1320833333333333,0.24455742338627412,26.778327993009032,49.290946759139295,47.46765459119369,14.14077515380349,33.326879437390204,0.9889094706498686,0.29459948237090605,0.6943099882789626,35.95581502937757,0.7490794797786994,75.74803376960651,0.9259259259259259,25.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.07407407407407407,2.0,0.9615384615384616,0.9259259259259259,0.9433962264150944,0.874459698716736,0.972663139329806,0.9792280510871214,0.9375,0.059193121693121686,0.9408068783068781,0.0625,0.9385926573426574,0.9375,0.937637121544537,0.8744596987167359,0.9726631393298059,0.9715709227332326,0.9368143922773147,0.9375,0.072,0.002,0.06798799999999999,0.001052,67.988,1.052,363417.0,146918.0,18713.0,100.0,70.83333333333333,?,11.0,7.0,72.0,-1.0
m_04081713,2,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,47.0,1.0,0.0,97.91666666666667,2.0833333333333335,0.0,0.9574468085106382,0.11270833333333335,0.1748868681938889,22.850276725895732,35.24873295463993,47.46765459119369,9.250937436494386,38.21671715469931,0.9889094706498686,0.1927278632602997,0.796181607389569,38.21671715469932,0.7961816073895691,80.51107113640575,1.0,27.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.0,0.0,0.9642857142857143,1.0,0.9818181818181818,0.9583148474999099,1.0,1.0,0.9791666666666666,0.026785714285714284,0.9732142857142856,0.020833333333333332,0.9799107142857143,0.9791666666666666,0.9791019955654102,0.9583148474999099,1.0,1.0,0.9787139689578714,0.9791666666666666,0.062,0.001,0.061819000000000006,0.001117,61.819,1.117,362729.0,146918.0,18713.0,100.0,76.04166666666667,?,10.0,6.0,62.0,-1.0
m_04081713,2,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,47.0,1.0,0.0,97.91666666666667,2.0833333333333335,0.0,0.9574468085106382,0.08333333333333331,0.14466916280488618,16.89484415962715,29.15830524695135,47.46765459119369,6.789531272417269,40.67812331877642,0.9889094706498686,0.14144856817535978,0.8474609024745088,40.708699641290885,0.8480979091935601,85.76092497488438,1.0,27.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.0,0.0,0.9642857142857143,1.0,0.9818181818181818,0.9583148474999099,1.0,1.0,0.9791666666666666,0.026785714285714284,0.9732142857142856,0.020833333333333332,0.9799107142857143,0.9791666666666666,0.9791019955654102,0.9583148474999099,1.0,1.0,0.9787139689578714,0.9791666666666666,0.067,0.001,0.06368399999999999,8.64E-4,63.684,0.864,371656.0,146918.0,18713.0,100.0,70.83333333333333,?,11.0,6.0,67.0,-1.0
m_04081713,2,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,45.0,3.0,0.0,93.75,6.25,0.0,0.8723404255319149,0.1264583333333333,0.23258063117981254,25.6379260122342,46.877004794836175,47.46765459119369,13.958268222236317,33.50938636895738,0.9889094706498686,0.2907972546299233,0.6981122160199454,36.484424828740686,0.7600921839320977,76.861654832024,0.9629629629629629,26.0,0.09523809523809523,2.0,0.9047619047619048,19.0,0.037037037037037035,1.0,0.9285714285714286,0.9629629629629629,0.9454545454545454,0.8731313054999179,0.9744268077601411,0.9764866756705762,0.9375,0.06977513227513227,0.9302248677248676,0.0625,0.9379464285714286,0.9375,0.9373059866962304,0.873131305499918,0.9744268077601411,0.9760677761021412,0.9361419068736141,0.9375,0.064,0.001,0.062432,0.001216,62.432,1.216,357459.0,146918.0,18713.0,97.91666666666667,71.875,?,10.0,6.0,64.0,-1.0
m_04081713,2,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,44.0,4.0,0.0,91.66666666666667,8.333333333333334,0.0,0.8321678321678321,0.12166666666666665,0.23889502576096755,24.563914136530624,47.92504797212886,47.7893373662951,13.163606718105346,34.62573064818976,0.9956111951311479,0.2742418066271947,0.7213693885039533,36.93012323198396,0.7693775673329992,77.27691001221136,0.9230769230769231,24.0,0.09090909090909091,2.0,0.9090909090909091,20.0,0.07692307692307693,2.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8321678321678322,0.9790209790209791,0.9835400794111202,0.9166666666666666,0.08449883449883451,0.9155011655011656,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8321678321678322,0.9790209790209792,0.9784597124856091,0.916083916083916,0.9166666666666666,0.068,0.004,0.066327,0.001143,66.327,1.143,359180.0,146918.0,18713.0,100.0,69.79166666666667,?,10.0,7.0,68.0,-1.0
m_04081713,2,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,44.0,4.0,0.0,91.66666666666667,8.333333333333334,0.0,0.8333333333333333,0.13583333333333333,0.24199690080660125,27.424095919551316,48.54731923915092,47.7893373662951,16.589014630153926,31.200322736141175,0.9956111951311479,0.3456044714615401,0.6500067236696078,35.83616151231306,0.7465866981731888,74.98777653608484,0.8846153846153846,23.0,0.045454545454545456,1.0,0.9545454545454546,21.0,0.11538461538461539,3.0,0.9583333333333334,0.8846153846153846,0.9199999999999999,0.8362420100070908,0.9711538461538461,0.9603703608782328,0.9166666666666666,0.07750582750582752,0.9224941724941725,0.08333333333333333,0.920138888888889,0.9166666666666666,0.9168115942028985,0.8362420100070908,0.9711538461538461,0.9691589454757095,0.9165217391304348,0.9166666666666666,0.092,0.001,0.07335,0.00123,73.35,1.23,357606.0,146918.0,18713.0,97.91666666666667,73.95833333333333,?,10.0,6.0,92.0,-1.0
m_04081713,2,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,46.0,2.0,0.0,95.83333333333333,4.166666666666667,0.0,0.9160839160839161,0.11520833333333332,0.22262168956924808,23.26000773544766,44.660432414854405,47.7893373662951,1082.038796787769,-1034.2494594214738,0.9956111951311479,22.54247493307852,-21.546863737947373,37.851704470140874,0.7885771764612682,79.20533440339551,0.9615384615384616,25.0,0.045454545454545456,1.0,0.9545454545454546,21.0,0.038461538461538464,1.0,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.916083916083916,0.9615384615384616,0.9320024079502786,0.9583333333333334,0.042249417249417255,0.9577505827505828,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9160839160839161,0.9615384615384616,0.9509362790538756,0.9580419580419581,0.9583333333333334,0.055,0.001,0.052459000000000006,0.001056,52.459,1.056,351353.0,146918.0,18713.0,97.91666666666667,72.91666666666667,?,6.0,6.0,55.0,-1.0
m_04081713,3,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,432.0,49.0,48.0,1.0,0.0,97.95918367346938,2.0408163265306123,0.0,0.958927074601844,0.12387755102040814,0.20837074494021177,25.0583087605821,41.89127034395291,48.63394349167273,11.570023646709023,37.063919844963706,0.9925294590137292,0.23612293156549027,0.7564065274482389,37.91725600050344,0.7738215510306825,77.96459278897622,0.9629629629629629,26.0,0.0,0.0,1.0,22.0,0.037037037037037035,1.0,1.0,0.9629629629629629,0.9811320754716981,0.9597369473202174,0.9915824915824916,0.9942129629629629,0.9795918367346939,0.016628873771730914,0.983371126228269,0.02040816326530612,0.9804791481810115,0.9795918367346939,0.9796260642621828,0.9597369473202174,0.9915824915824917,0.9919836356338132,0.9794549266247379,0.9795918367346939,0.074,0.002,0.066536,0.0011240000000000002,66.536,1.124,362271.0,146585.0,19046.0,100.0,76.53061224489795,?,9.0,12.0,74.0,-1.0
m_04081713,3,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,43.0,5.0,0.0,89.58333333333333,10.416666666666666,0.0,0.7909407665505227,0.13624999999999995,0.2634467055528816,27.508218913169593,52.85039301887398,47.78933736629518,16.194108596514084,31.595228769781095,0.9956111951311496,0.33737726242737676,0.6582339327037728,35.348602474301615,0.7364292182146169,73.96755096929267,0.8846153846153846,23.0,0.09090909090909091,2.0,0.9090909090909091,20.0,0.11538461538461539,3.0,0.92,0.8846153846153846,0.9019607843137256,0.7916330477784871,0.972027972027972,0.973379297852102,0.8958333333333334,0.10212703962703963,0.8978729603729603,0.10416666666666667,0.8968840579710146,0.8958333333333334,0.8959694989106755,0.791633047778487,0.972027972027972,0.9728010969426159,0.8954248366013073,0.8958333333333334,0.072,0.001,0.063564,7.69E-4,63.564,0.769,355362.0,146918.0,18713.0,97.91666666666667,70.83333333333333,?,10.0,5.0,72.0,-1.0
m_04081713,3,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,44.0,4.0,0.0,91.66666666666667,8.333333333333334,0.0,0.8321678321678321,0.156875,0.2648702512552136,31.672307097273254,53.135972410313634,47.78933736629518,1086.1025092624866,-1038.3131718961913,0.9956111951311496,22.627135609635136,-21.631524414503986,33.958710485293835,0.7074731351102882,71.05917837907542,0.9230769230769231,24.0,0.09090909090909091,2.0,0.9090909090909091,20.0,0.07692307692307693,2.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8321678321678322,0.9536713286713286,0.9226410138988078,0.9166666666666666,0.08449883449883451,0.9155011655011656,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8321678321678322,0.9536713286713286,0.9424870968142353,0.916083916083916,0.9166666666666666,0.072,0.001,0.065765,0.0010789999999999999,65.765,1.079,358239.0,146918.0,18713.0,97.91666666666667,72.91666666666667,?,11.0,6.0,72.0,-1.0
m_04081713,3,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,45.0,3.0,0.0,93.75,6.25,0.0,0.8736842105263157,0.14437499999999995,0.23871618434171293,29.14861728872558,47.88917035780902,47.78933736629518,13.579697923194962,34.209639443100215,0.9956111951311496,0.28291037339989505,0.7127008217312545,35.20235473843153,0.7333823903839902,73.66152509839782,0.9615384615384616,25.0,0.09090909090909091,2.0,0.9090909090909091,20.0,0.038461538461538464,1.0,0.9259259259259259,0.9615384615384616,0.9433962264150944,0.874459698716736,0.9868881118881119,0.9883682414451646,0.9375,0.06687062937062938,0.9331293706293705,0.0625,0.9380511463844797,0.9375,0.937362878455463,0.874459698716736,0.986888111888112,0.9871610025776693,0.9368143922773147,0.9375,0.065,0.001,0.063222,0.001185,63.222,1.185,358506.0,146918.0,18713.0,100.0,75.0,?,10.0,6.0,65.0,-1.0
m_04081713,3,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,44.0,4.0,0.0,91.66666666666667,8.333333333333334,0.0,0.8324607329842931,0.13062499999999996,0.26330827939888257,26.48266822021553,53.070212309978615,47.46765459119365,18.511988271982958,28.955666319210692,0.9889094706498677,0.38566642233297826,0.6032430483168895,35.85559719268977,0.7469916081810369,75.53690508092181,0.8888888888888888,24.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.1111111111111111,3.0,0.96,0.8888888888888888,0.923076923076923,0.8353970306134466,0.955026455026455,0.9736086970400695,0.9166666666666666,0.07539682539682539,0.9246031746031745,0.08333333333333333,0.9204347826086957,0.9166666666666666,0.9169580419580418,0.8353970306134467,0.9550264550264549,0.9523049338432465,0.916083916083916,0.9166666666666666,0.06,0.001,0.059052999999999994,9.649999999999999E-4,59.053,0.965,347569.0,146918.0,18713.0,97.91666666666667,68.75,?,9.0,5.0,60.0,-1.0
m_04081713,3,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,45.0,3.0,0.0,93.75,6.25,0.0,0.8736842105263157,0.090625,0.2062411614267789,18.373143023594512,41.56824179233225,47.46765459119365,10.16305718067534,37.30459741051831,0.9889094706498677,0.21173035793073625,0.7771791127191315,39.44746189381947,0.8218221227879057,83.10387827996435,0.9259259259259259,25.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.07407407407407407,2.0,0.9615384615384616,0.9259259259259259,0.9433962264150944,0.874459698716736,0.9885361552028219,0.9895625061406059,0.9375,0.059193121693121686,0.9408068783068781,0.0625,0.9385926573426574,0.9375,0.937637121544537,0.8744596987167359,0.9885361552028219,0.9889205763707576,0.9368143922773147,0.9375,0.061,0.001,0.055208,0.001011,55.208,1.011,395222.0,146918.0,18713.0,100.0,64.58333333333333,?,7.0,6.0,61.0,-1.0
m_04081713,3,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,46.0,2.0,0.0,95.83333333333333,4.166666666666667,0.0,0.9153439153439155,0.1175,0.20462363825651553,23.821730265074265,41.242227364460256,47.46765459119365,10.554676782102366,36.91297780909129,0.9889094706498677,0.21988909962713263,0.7690203710227351,37.347948100635406,0.778082252096571,78.68083734553069,0.9629629629629629,26.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.037037037037037035,1.0,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9153439153439153,0.9911816578483245,0.9935000527593121,0.9583333333333334,0.04298941798941799,0.957010582010582,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9153439153439153,0.9911816578483243,0.9917058828517162,0.9576719576719577,0.9583333333333334,0.07,0.001,0.065853,0.0010409999999999998,65.853,1.041,379145.0,146918.0,18713.0,100.0,75.0,?,11.0,5.0,70.0,-1.0
m_04081713,3,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,45.0,3.0,0.0,93.75,6.25,0.0,0.8736842105263157,0.15708333333333327,0.2560436160761157,31.84678124089714,51.60600759229973,47.46765459119365,16.726296252515063,30.741358338678587,0.9889094706498677,0.3484645052607305,0.6404449653891372,33.91157492999375,0.7064911443748697,71.44143780022603,0.9259259259259259,25.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.07407407407407407,2.0,0.9615384615384616,0.9259259259259259,0.9433962264150944,0.874459698716736,0.9620811287477954,0.9784391534391534,0.9375,0.059193121693121686,0.9408068783068781,0.0625,0.9385926573426574,0.9375,0.937637121544537,0.8744596987167359,0.9620811287477954,0.9605955461212311,0.9368143922773147,0.9375,0.105,0.001,0.076538,7.930000000000001E-4,76.538,0.793,365164.0,146918.0,18713.0,97.91666666666667,77.08333333333333,?,12.0,10.0,105.0,-1.0
m_04081713,3,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,46.0,2.0,0.0,95.83333333333333,4.166666666666667,0.0,0.9153439153439155,0.13916666666666663,0.25103950552320115,28.21438974657731,50.597420964974305,47.46765459119365,14.752148853444325,32.715505737749325,0.9889094706498677,0.3073364344467568,0.6815730362031109,35.124718025699366,0.7317649588687368,73.99716360162404,0.9629629629629629,26.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.037037037037037035,1.0,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9153439153439153,0.9761904761904762,0.984169055094981,0.9583333333333334,0.04298941798941799,0.957010582010582,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9153439153439153,0.9761904761904763,0.9758548488606861,0.9576719576719577,0.9583333333333334,0.062,0.001,0.0588,9.99E-4,58.8,0.999,356117.0,146918.0,18713.0,100.0,73.95833333333333,?,9.0,5.0,62.0,-1.0
m_04081713,3,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,48.0,0.0,0.0,100.0,0.0,0.0,1.0,0.07208333333333332,0.12132944132951959,14.614040198077472,24.454146392618235,47.46765459119365,5.6266053137499545,41.841049277443695,0.9889094706498677,0.11722094403645739,0.8716885266134103,41.841049277443716,0.8716885266134108,88.1464433787428,1.0,27.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.074,0.001,0.064845,0.001147,64.845,1.147,369266.0,146918.0,18713.0,100.0,69.79166666666667,?,10.0,5.0,74.0,-1.0
m_04081713,4,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,432.0,49.0,47.0,2.0,0.0,95.91836734693878,4.081632653061225,0.0,0.9181969949916526,0.11489795918367349,0.19747900947613006,23.24189099210499,39.70157411297968,48.63394349167273,11.329930861508897,37.30401263016383,0.9925294590137292,0.23122307880630402,0.7613063802074251,38.90705079597307,0.794021444815777,79.99978616300129,0.9259259259259259,25.0,0.0,0.0,1.0,22.0,0.07407407407407407,2.0,1.0,0.9259259259259259,0.9615384615384615,0.921284663987611,0.9873737373737373,0.9915343915343915,0.9591836734693877,0.03325774754346183,0.9667422524565381,0.04081632653061224,0.9625850340136054,0.9591836734693877,0.9592860555593475,0.921284663987611,0.9873737373737375,0.9868883786884739,0.9590301003344481,0.9591836734693877,0.084,0.002,0.068968,0.001452,68.968,1.452,363256.0,146585.0,19046.0,100.0,75.51020408163265,?,10.0,7.0,84.0,-1.0
