f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-75.182,46.071,-48.824,-0.495,0.303,-0.321,0.521,0.213,0.509,-1.053,0.702,-1.586,1.000,2.000,1.000,-0.703,0.272,0.037,0.464,0.161,0.467,0.440,0.156,0.397,0.605,0.857,-0.725,1.676,3.146,1.762,NearMiss
-80.788,80.500,-58.704,-0.532,0.530,-0.386,0.405,0.228,0.381,-0.761,0.430,-0.986,3.000,0.000,6.000,-0.742,0.487,-0.306,0.338,0.165,0.300,0.308,0.156,0.283,0.973,1.079,-1.006,2.733,3.886,3.715,NearMiss
-72.795,15.302,-77.358,-0.473,0.099,-0.502,0.423,0.512,0.353,-0.895,5.151,-0.702,1.000,1.000,0.000,-0.537,-0.233,-0.366,0.359,0.470,0.311,0.358,0.440,0.280,0.653,0.559,-0.649,1.886,1.782,2.046,NearMiss
-25.713,16.469,-115.172,-0.169,0.108,-0.758,0.378,0.453,0.262,-2.235,4.183,-0.345,1.000,1.000,0.000,-0.319,0.290,-0.793,0.348,0.426,0.203,0.329,0.414,0.197,0.312,-0.264,0.549,1.430,1.360,2.692,NearMiss
-46.870,37.156,-63.559,-0.310,0.246,-0.421,0.616,0.479,0.294,-1.985,1.945,-0.699,1.000,1.000,0.000,-0.577,0.384,-0.255,0.551,0.419,0.269,0.506,0.416,0.235,0.571,0.490,-0.685,1.653,2.067,1.862,NearMiss
-58.826,27.537,-96.408,-0.387,0.181,-0.634,0.450,0.365,0.292,-1.163,2.015,-0.460,1.000,1.000,0.000,-0.606,0.285,-0.436,0.415,0.330,0.274,0.387,0.325,0.252,0.485,-0.081,-0.494,1.470,1.664,1.589,NearMiss
-78.379,14.199,-82.075,-0.516,0.093,-0.540,0.498,0.329,0.374,-0.967,3.526,-0.692,1.000,1.000,0.000,-0.685,-0.081,-0.406,0.427,0.289,0.312,0.395,0.265,0.290,0.849,0.860,-0.852,2.155,2.498,2.450,NearMiss
-82.251,73.184,-48.429,-0.541,0.481,-0.319,0.394,0.322,0.332,-0.728,0.669,-1.043,1.000,0.000,2.000,-0.547,0.388,-0.198,0.324,0.239,0.261,0.324,0.218,0.235,0.660,1.586,-1.021,2.405,4.661,2.885,NearMiss
-71.517,13.904,-101.149,-0.467,0.091,-0.661,0.430,0.288,0.255,-0.920,3.171,-0.386,1.000,1.000,0.000,-0.682,-0.055,-0.539,0.367,0.246,0.230,0.336,0.226,0.200,0.921,0.977,-0.600,2.251,2.742,1.728,NearMiss
-84.502,63.210,-31.596,-0.556,0.416,-0.208,0.472,0.283,0.428,-0.849,0.679,-2.059,1.000,0.000,10.000,-0.618,0.297,-0.006,0.387,0.223,0.360,0.378,0.187,0.296,0.855,1.329,-1.020,2.312,3.435,2.395,NearMiss
-59.442,66.406,-58.998,-0.391,0.437,-0.388,0.538,0.200,0.426,-1.376,0.458,-1.098,1.000,0.000,6.000,-0.608,0.446,-0.122,0.474,0.154,0.395,0.437,0.154,0.335,0.713,0.614,-0.667,1.819,3.218,1.633,NearMiss
-59.532,64.105,-92.976,-0.392,0.422,-0.612,0.445,0.246,0.261,-1.135,0.582,-0.426,1.000,1.000,2.000,-0.508,0.358,-0.505,0.390,0.196,0.229,0.371,0.188,0.214,0.457,0.762,-0.501,1.683,2.635,2.669,NearMiss
-82.603,23.017,-87.852,-0.543,0.151,-0.578,0.399,0.327,0.359,-0.734,2.158,-0.621,1.000,4.000,0.000,-0.632,0.084,-0.419,0.334,0.294,0.313,0.324,0.292,0.288,0.720,0.342,-0.711,1.985,1.811,2.101,NearMiss
-85.797,9.666,-74.018,-0.564,0.064,-0.487,0.421,0.454,0.415,-0.746,7.145,-0.852,1.000,4.000,2.000,-0.761,-0.058,-0.341,0.345,0.395,0.342,0.306,0.388,0.320,1.078,0.427,-0.973,2.912,2.101,2.805,NearMiss
-82.689,14.899,-64.391,-0.544,0.098,-0.424,0.478,0.441,0.306,-0.878,4.497,-0.723,1.000,1.000,0.000,-0.750,-0.092,-0.266,0.382,0.393,0.259,0.321,0.373,0.207,1.315,0.626,-1.101,3.147,2.023,2.461,NearMiss
-45.653,77.046,-23.848,-0.300,0.507,-0.157,0.636,0.192,0.461,-2.116,0.379,-2.939,1.000,0.000,2.000,-0.589,0.493,0.100,0.567,0.130,0.416,0.492,0.129,0.349,0.784,1.348,-0.809,1.855,5.329,1.899,NearMiss
-81.320,3.488,-80.050,-0.532,0.023,-0.523,0.485,0.323,0.430,-0.912,14.147,-0.822,1.000,3.000,2.000,-0.622,0.043,-0.361,0.375,0.271,0.352,0.356,0.270,0.335,0.975,0.330,-0.884,2.778,2.359,2.554,NearMiss
-73.430,19.435,-76.012,-0.486,0.129,-0.503,0.509,0.327,0.376,-1.047,2.540,-0.747,1.000,1.000,0.000,-0.630,-0.061,-0.257,0.447,0.289,0.347,0.423,0.270,0.302,0.652,0.814,-0.655,1.768,2.404,1.735,NearMiss
-78.458,19.548,-83.371,-0.516,0.129,-0.548,0.477,0.293,0.348,-0.925,2.282,-0.634,1.000,1.000,0.000,-0.644,-0.014,-0.335,0.409,0.226,0.320,0.397,0.192,0.271,0.707,1.429,-0.680,1.884,3.723,1.715,NearMiss
-48.660,58.909,10.725,-0.320,0.388,0.071,0.401,0.264,0.727,-1.253,0.681,10.309,1.000,0.000,1.000,-0.507,0.293,0.497,0.356,0.198,0.669,0.331,0.186,0.605,0.672,1.366,-0.585,1.719,3.842,1.537,NearMiss
-41.537,11.905,-117.476,-0.273,0.078,-0.773,0.478,0.241,0.235,-1.750,3.074,-0.304,1.000,3.000,0.000,-0.414,0.157,-0.669,0.442,0.211,0.211,0.431,0.205,0.202,0.282,0.140,-0.450,1.362,1.886,1.906,NearMiss
-73.657,4.843,-103.268,-0.485,0.032,-0.679,0.410,0.170,0.313,-0.846,5.345,-0.460,1.000,3.000,0.000,-0.633,0.009,-0.504,0.368,0.159,0.291,0.352,0.159,0.274,0.499,0.128,-0.410,1.602,1.403,1.527,NearMiss
-87.976,5.494,-74.413,-0.579,0.036,-0.490,0.452,0.265,0.406,-0.782,7.336,-0.830,1.000,1.000,0.000,-0.742,-0.092,-0.218,0.392,0.196,0.379,0.368,0.177,0.324,0.725,1.621,-0.637,1.848,4.569,1.544,NearMiss
-69.245,9.252,-107.874,-0.456,0.061,-0.710,0.378,0.290,0.245,-0.829,4.761,-0.345,1.000,1.000,0.000,-0.550,0.106,-0.589,0.339,0.257,0.231,0.331,0.257,0.220,0.471,0.342,-0.196,1.590,1.856,1.331,NearMiss
-62.627,4.822,-118.014,-0.415,0.032,-0.782,0.375,0.197,0.237,-0.905,6.163,-0.303,1.000,1.000,0.000,-0.610,0.032,-0.723,0.356,0.180,0.218,0.339,0.180,0.216,0.214,-0.008,0.039,1.291,1.513,1.565,NearMiss
-78.190,7.301,-104.638,-0.514,0.048,-0.688,0.314,0.310,0.226,-0.610,6.448,-0.328,1.000,3.000,0.000,-0.682,0.039,-0.578,0.268,0.272,0.201,0.235,0.272,0.170,0.972,0.096,-0.778,2.295,1.762,1.962,NearMiss
-86.695,7.091,-77.635,-0.574,0.047,-0.514,0.448,0.258,0.383,-0.780,5.504,-0.745,1.000,5.000,0.000,-0.702,-0.038,-0.274,0.392,0.196,0.358,0.362,0.177,0.316,0.726,1.295,-0.580,1.861,3.793,1.533,NearMiss
-66.419,78.906,-27.903,-0.437,0.519,-0.184,0.493,0.189,0.472,-1.129,0.365,-2.573,1.000,0.000,3.000,-0.729,0.522,0.086,0.423,0.148,0.412,0.381,0.148,0.352,0.920,0.517,-0.857,2.227,2.732,2.089,NearMiss
-79.465,6.471,-90.367,-0.519,0.042,-0.591,0.379,0.403,0.264,-0.729,9.530,-0.446,1.000,1.000,0.000,-0.711,-0.069,-0.438,0.324,0.368,0.237,0.286,0.361,0.197,0.979,0.259,-0.812,2.361,1.457,1.855,NearMiss
1.959,64.286,-104.000,0.013,0.426,-0.689,0.449,0.461,0.187,34.602,1.082,-0.272,1.000,3.000,0.000,0.213,0.342,-0.647,0.410,0.409,0.166,0.383,0.405,0.164,-0.300,0.192,-0.470,1.588,1.760,2.601,NearMiss
