0.332,0.032,-0.859,0.362,0.242,-0.840,0.197,1.146,-1.218,-0.172,0.972,-0.706,-0.305,0.054,-0.157,-0.848,-0.148,-0.077,-1.004,-0.066,-0.280,-0.747,-0.104,-0.493,-0.667,-0.151,-0.497,-0.391,-0.212,-0.387,Touching
-0.125,-0.111,-0.983,-0.119,-0.082,-1.000,-0.464,0.539,-0.916,-0.716,0.617,-0.437,-0.625,0.315,-0.209,-0.815,0.285,-0.246,-0.903,0.368,-0.183,-0.919,0.414,-0.157,-0.945,0.364,-0.125,-0.920,0.300,-0.196,Touching
0.138,-0.013,-1.000,0.065,0.033,-1.127,-0.309,0.379,-0.926,-0.672,0.461,-0.322,-0.719,0.263,-0.325,-0.877,0.369,-0.303,-0.886,0.369,-0.200,-0.803,0.387,-0.237,-0.481,0.406,-0.175,-0.342,0.825,-0.192,Touching
0.064,-0.158,-1.023,-0.076,0.067,-1.279,-0.609,0.246,-0.752,-0.661,-0.192,-0.223,-0.741,-0.371,-0.155,-0.894,-0.347,-0.274,-0.907,-0.242,-0.299,-0.938,-0.215,-0.336,-0.919,-0.191,-0.254,-0.937,-0.180,-0.227,Touching
0.080,0.007,-0.979,0.078,0.025,-1.012,-0.222,0.636,-1.285,-0.642,0.565,-0.535,-0.585,-0.357,0.041,-0.830,-0.074,-0.246,-0.911,-0.021,-0.208,-0.845,0.079,-0.193,-0.923,0.256,-0.365,-0.906,0.348,-0.349,Touching
-0.110,-0.254,-0.870,-0.220,0.062,-0.910,-0.245,0.309,-0.935,-0.211,0.501,-0.913,-0.248,0.455,-0.837,-0.238,0.435,-0.837,-0.267,0.437,-0.844,-0.257,0.416,-0.858,-0.261,0.472,-0.823,-0.247,0.459,-0.830,NoTouching
-0.301,0.666,-0.640,-0.267,0.800,-0.618,-0.352,0.765,-0.525,-0.419,0.667,-0.441,-0.551,0.662,-0.463,-0.569,0.696,-0.475,-0.545,0.647,-0.466,-0.479,0.661,-0.437,-0.466,0.717,-0.491,-0.424,0.812,-0.539,NoTouching
-0.760,0.029,-0.384,-0.861,-0.088,-0.418,-0.845,-0.169,-0.375,-0.793,-0.176,-0.356,-0.749,-0.153,-0.327,-0.748,-0.014,-0.393,-0.688,0.300,-0.462,-0.479,0.712,-0.624,-0.373,0.901,-0.609,-0.314,0.843,-0.661,NoTouching
-0.115,0.703,-0.638,-0.166,0.718,-0.699,-0.188,0.739,-0.694,-0.311,0.696,-0.790,-0.421,0.624,-0.797,-0.556,0.409,-0.700,-0.675,0.153,-0.579,-0.740,-0.026,-0.484,-0.812,-0.138,-0.445,-0.860,-0.190,-0.418,NoTouching
-0.811,-0.396,-0.328,-0.763,-0.359,-0.309,-0.761,-0.258,-0.373,-0.741,-0.075,-0.462,-0.670,0.284,-0.554,-0.491,0.611,-0.619,-0.341,0.951,-0.571,-0.271,0.885,-0.635,-0.162,0.847,-0.593,-0.110,0.818,-0.548,NoTouching
-0.543,0.445,-0.669,-0.670,0.188,-0.548,-0.750,0.003,-0.484,-0.809,-0.140,-0.461,-0.849,-0.206,-0.444,-0.842,-0.285,-0.405,-0.811,-0.315,-0.389,-0.777,-0.334,-0.365,-0.755,-0.292,-0.350,-0.714,-0.164,-0.431,NoTouching
-0.265,0.876,-0.668,-0.164,0.830,-0.728,-0.066,0.791,-0.561,-0.021,0.776,-0.599,-0.064,0.718,-0.671,-0.069,0.780,-0.627,-0.074,0.774,-0.677,-0.151,0.780,-0.753,-0.293,0.724,-0.751,-0.399,0.603,-0.719,NoTouching
-0.243,0.815,-0.693,-0.150,0.756,-0.766,-0.083,0.758,-0.595,-0.101,0.753,-0.639,-0.084,0.746,-0.645,-0.085,0.756,-0.626,-0.092,0.751,-0.642,-0.136,0.768,-0.706,-0.218,0.726,-0.775,-0.295,0.688,-0.855,NoTouching
-0.472,0.435,-0.746,-0.606,0.163,-0.647,-0.700,-0.067,-0.543,-0.748,-0.219,-0.473,-0.799,-0.291,-0.480,-0.796,-0.341,-0.432,-0.783,-0.383,-0.386,-0.797,-0.401,-0.384,-0.787,-0.393,-0.378,-0.752,-0.364,-0.380,NoTouching
-0.384,0.782,-0.705,-0.542,0.431,-0.617,-0.636,0.079,-0.508,-0.721,-0.115,-0.503,-0.795,-0.241,-0.481,-0.814,-0.305,-0.450,-0.818,-0.360,-0.408,-0.793,-0.419,-0.358,-0.771,-0.428,-0.343,-0.761,-0.440,-0.327,NoTouching
-0.307,0.838,-0.555,-0.217,0.973,-0.627,-0.137,0.919,-0.553,-0.044,0.851,-0.405,-0.028,0.887,-0.481,-0.110,0.878,-0.537,-0.167,0.906,-0.565,-0.352,0.906,-0.710,-0.467,0.601,-0.646,-0.607,0.322,-0.611,NoTouching
-0.751,-0.169,-0.497,-0.786,-0.211,-0.467,-0.649,-0.178,-0.467,-0.606,-0.025,-0.538,-0.745,0.428,-0.654,-0.681,0.669,-0.547,-0.573,0.745,-0.493,-0.497,0.769,-0.478,-0.361,0.802,-0.475,-0.371,0.799,-0.471,NoTouching
-0.499,0.361,0.318,-0.271,0.302,0.431,-0.283,1.107,0.898,-0.559,1.018,0.757,-0.360,0.170,0.409,-0.137,0.462,0.759,-0.545,0.919,0.862,-0.363,0.639,0.852,-0.346,0.386,0.483,-0.205,0.629,0.376,NoTouching
-0.427,0.604,0.117,-0.347,0.659,0.370,-0.427,1.046,0.586,-0.501,0.867,0.347,-0.257,0.399,0.470,-0.168,0.720,0.905,-0.396,0.852,0.734,-0.324,0.696,0.689,-0.344,0.643,0.527,-0.448,0.674,0.476,NoTouching
-0.333,0.530,0.195,-0.076,0.576,0.768,-0.280,0.841,0.850,-0.272,0.723,0.814,-0.144,0.642,0.706,-0.154,0.739,0.579,-0.184,0.929,0.450,-0.361,1.089,0.162,-0.380,0.560,0.200,-0.122,0.480,0.482,NoTouching
-0.295,0.343,0.149,-0.023,0.472,0.838,-0.073,0.737,1.032,-0.240,0.960,0.802,-0.059,0.798,0.658,-0.043,0.896,0.611,-0.298,0.821,0.502,-0.326,0.390,0.298,-0.089,0.845,0.805,-0.226,1.094,0.375,NoTouching
-0.091,0.901,0.887,-0.250,1.077,0.683,-0.245,0.558,0.397,-0.036,0.536,0.656,-0.029,0.720,0.847,-0.196,0.884,0.833,-0.225,1.033,0.777,-0.374,0.417,0.143,-0.228,0.726,0.458,-0.767,1.171,0.619,NoTouching
-0.035,1.120,-0.353,-0.077,0.898,-0.758,-0.368,0.622,-0.165,-0.354,0.357,0.197,-0.116,0.804,0.780,-0.393,1.072,0.675,-0.446,0.956,0.527,-0.326,0.986,0.449,-0.491,0.694,0.148,-0.617,0.214,0.026,NoTouching
-0.828,0.618,-1.148,-0.763,0.135,-0.298,-0.538,0.069,-0.003,-0.261,0.885,-0.758,-0.634,0.771,-0.933,-0.367,0.650,-0.512,-0.266,0.625,-0.443,-0.298,0.954,-0.706,-0.454,0.762,-0.717,-0.565,0.569,-0.055,NoTouching
0.265,0.722,-0.267,0.550,0.885,-0.676,0.460,0.509,-0.755,0.408,0.545,-0.718,0.410,0.578,-0.720,0.574,0.617,-0.935,0.120,0.771,-0.675,-0.349,0.727,-0.221,-0.437,0.476,0.141,-0.235,0.564,0.423,NoTouching
-0.279,1.130,0.254,-0.376,0.604,0.193,-0.123,0.507,0.544,-0.218,0.962,0.473,-0.047,0.721,-0.068,0.452,0.584,-1.065,0.482,0.561,-0.766,0.378,0.521,-0.779,0.517,0.650,-1.236,-0.103,0.404,-1.007,NoTouching
-0.022,0.483,-0.793,0.032,0.590,-0.682,0.068,0.694,-0.646,0.037,0.908,-0.050,-0.278,0.933,0.395,-0.404,0.764,0.632,-0.539,0.955,0.596,-0.715,0.817,-0.105,-0.694,0.221,-0.381,-0.728,-0.169,-0.341,NoTouching
-0.964,-0.113,-0.210,-0.952,-0.119,-0.232,-0.965,-0.120,-0.223,-0.941,-0.131,-0.211,-0.951,-0.135,-0.241,-0.944,-0.131,-0.230,-0.943,-0.130,-0.238,-0.809,-0.148,-0.258,-0.663,0.060,-0.288,-0.682,0.488,-0.020,NoTouching
0.382,0.825,0.481,0.364,0.798,0.471,0.383,0.798,0.462,0.369,0.809,0.483,0.389,0.858,0.520,0.314,1.141,0.589,-0.236,1.084,0.389,-0.501,0.604,-0.067,-0.664,0.074,-0.246,-0.719,-0.149,-0.334,NoTouching
-0.519,0.646,-0.352,-0.142,1.087,0.212,0.237,1.190,0.554,0.325,0.876,0.420,0.390,0.863,0.408,0.341,0.877,0.352,0.340,0.867,0.355,0.342,0.889,0.354,0.318,0.886,0.319,0.345,0.907,0.308,NoTouching
0.316,0.824,0.500,0.348,0.810,0.436,0.297,0.821,0.538,0.350,0.806,0.456,0.310,0.832,0.483,0.324,0.826,0.475,0.337,0.840,0.458,0.297,1.147,0.509,-0.082,1.214,0.184,-0.321,0.838,-0.174,NoTouching
-0.952,-0.092,-0.289,-0.932,-0.087,-0.297,-0.946,-0.058,-0.302,-0.961,-0.013,-0.255,-0.900,-0.107,-0.361,-0.907,-0.062,-0.358,-0.947,-0.068,-0.280,-0.894,-0.087,-0.386,-0.911,-0.077,-0.374,-0.934,-0.068,-0.414,NoTouching
-0.906,-0.086,-0.401,-0.908,-0.062,-0.348,-0.839,-0.119,-0.350,-0.649,0.011,-0.342,-0.459,0.626,-0.178,-0.168,1.245,0.238,-0.064,1.196,0.424,0.046,0.871,0.487,0.043,0.817,0.495,-0.017,0.819,0.537,NoTouching
-0.010,0.808,0.532,-0.070,0.886,0.514,-0.070,0.849,0.549,-0.030,0.803,0.574,-0.057,0.843,0.563,-0.007,0.829,0.532,-0.014,0.844,0.549,-0.062,0.842,0.550,-0.049,0.819,0.576,-0.076,0.838,0.544,NoTouching
0.237,0.916,-0.003,0.260,0.895,-0.297,-0.022,0.891,-0.677,-0.131,0.916,-0.636,-0.070,0.774,-0.639,-0.066,0.742,-0.636,-0.045,0.691,-0.697,-0.033,0.647,-0.798,0.109,0.675,-0.748,-0.139,0.421,-0.758,NoTouching
-0.472,0.382,-0.889,-0.221,0.261,-0.914,-0.074,0.475,-0.857,-0.322,0.424,-0.821,-0.376,0.424,-0.812,-0.336,0.440,-0.807,-0.359,0.452,-0.795,-0.359,0.465,-0.789,-0.358,0.473,-0.783,-0.363,0.466,-0.781,NoTouching
