f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-41.228,87.367,-2.859,-0.412,0.874,-0.029,0.114,0.095,0.154,-0.276,0.108,-5.391,0.000,0.000,0.000,-0.410,0.860,-0.086,0.093,0.072,0.130,0.093,0.071,0.119,-0.181,0.527,0.780,2.215,3.004,2.281,NoTouching
-58.071,73.972,23.198,-0.575,0.732,0.230,0.114,0.277,0.161,-0.198,0.379,0.699,0.000,0.000,3.000,-0.588,0.765,0.220,0.080,0.246,0.118,0.078,0.245,0.117,0.436,-0.060,0.539,3.477,1.736,3.597,NoTouching
-53.537,67.572,-31.325,-0.530,0.669,-0.310,0.150,0.291,0.122,-0.282,0.435,-0.395,0.000,0.000,0.000,-0.510,0.694,-0.325,0.121,0.244,0.104,0.121,0.243,0.103,-0.520,-0.029,0.013,2.532,2.230,1.990,NoTouching
-41.547,38.276,-69.909,-0.415,0.383,-0.699,0.138,0.293,0.266,-0.332,0.765,-0.380,0.000,2.000,0.000,-0.405,0.261,-0.699,0.128,0.258,0.246,0.128,0.250,0.246,-0.105,0.185,0.029,1.397,1.995,1.463,NoTouching
-36.807,41.323,-79.434,-0.368,0.413,-0.794,0.102,0.131,0.094,-0.278,0.318,-0.118,0.000,0.000,0.000,-0.363,0.433,-0.796,0.081,0.100,0.071,0.081,0.099,0.071,-0.318,-0.264,0.073,3.012,2.992,3.362,NoTouching
-38.621,80.668,-33.612,-0.386,0.807,-0.336,0.036,0.137,0.243,-0.093,0.170,-0.722,0.000,0.000,3.000,-0.383,0.797,-0.439,0.029,0.106,0.219,0.029,0.106,0.210,-0.635,0.218,0.306,3.073,3.271,1.661,NoTouching
-33.753,85.239,-2.326,-0.344,0.870,-0.024,0.034,0.098,0.337,-0.098,0.113,-14.181,0.000,0.000,1.000,-0.357,0.898,0.171,0.024,0.073,0.285,0.022,0.068,0.246,1.740,-1.370,-1.083,5.171,4.564,2.771,NoTouching
-46.825,76.783,26.773,-0.468,0.768,0.268,0.096,0.347,0.217,-0.204,0.452,0.810,0.000,0.000,1.000,-0.426,0.812,0.294,0.074,0.227,0.172,0.067,0.222,0.170,-1.663,0.508,-0.464,6.374,5.740,2.919,NoTouching
-22.976,29.504,-90.059,-0.230,0.295,-0.901,0.057,0.148,0.069,-0.249,0.500,-0.076,0.000,0.000,0.000,-0.218,0.342,-0.894,0.045,0.128,0.051,0.044,0.119,0.050,-0.658,-0.369,-0.046,2.644,1.928,2.461,NoTouching
-27.094,54.035,-77.523,-0.271,0.540,-0.775,0.022,0.086,0.053,-0.080,0.160,-0.068,0.000,0.000,0.000,-0.272,0.554,-0.773,0.017,0.068,0.035,0.017,0.067,0.035,0.374,-0.204,1.282,3.080,3.103,8.605,NoTouching
34.396,81.465,37.966,0.344,0.815,0.380,0.477,0.309,0.637,1.386,0.379,1.678,16.000,0.000,10.000,0.374,0.798,0.440,0.390,0.253,0.540,0.390,0.253,0.540,0.348,0.325,-0.175,2.611,2.800,2.225,NoTouching
33.982,75.015,63.772,0.340,0.750,0.638,0.400,0.296,0.575,1.178,0.394,0.902,8.000,0.000,11.000,0.337,0.757,0.654,0.316,0.217,0.471,0.316,0.216,0.471,0.094,1.130,0.271,2.941,6.609,2.653,NoTouching
29.220,52.574,78.618,0.292,0.526,0.786,0.486,0.264,0.390,1.664,0.503,0.497,10.000,2.000,2.000,0.288,0.547,0.848,0.390,0.198,0.318,0.390,0.197,0.313,0.085,-0.409,-0.252,2.453,4.632,2.468,NoTouching
27.683,71.230,63.259,0.277,0.712,0.633,0.502,0.228,0.542,1.812,0.320,0.856,13.000,0.000,8.000,0.237,0.703,0.606,0.409,0.194,0.464,0.406,0.194,0.463,0.359,0.170,-0.041,2.331,2.226,2.097,NoTouching
24.503,61.481,63.022,0.245,0.615,0.630,0.535,0.293,0.566,2.183,0.477,0.899,11.000,6.000,9.000,0.230,0.640,0.726,0.445,0.217,0.485,0.445,0.216,0.483,0.063,-0.580,0.026,2.509,4.184,2.147,NoTouching
21.643,70.882,59.502,0.216,0.709,0.595,0.502,0.358,0.586,2.320,0.505,0.984,10.000,2.000,3.000,0.261,0.726,0.677,0.415,0.287,0.456,0.413,0.287,0.455,-0.083,0.137,-0.670,2.362,3.284,3.753,NoTouching
21.222,83.788,43.643,0.212,0.838,0.436,0.485,0.259,0.672,2.284,0.309,1.540,19.000,0.000,9.000,0.136,0.797,0.510,0.394,0.207,0.590,0.388,0.204,0.588,0.581,0.458,-0.138,3.078,2.768,1.923,NoTouching
41.765,34.420,-41.861,0.414,0.341,-0.414,0.392,0.894,0.692,0.949,2.622,-1.670,8.000,9.000,3.000,0.397,0.366,-0.467,0.308,0.774,0.404,0.307,0.773,0.398,0.549,-0.010,1.401,3.183,1.816,7.685,NoTouching
30.476,54.276,13.594,0.305,0.543,0.136,0.471,0.616,0.791,1.544,1.135,5.815,11.000,7.000,5.000,0.298,0.543,0.226,0.354,0.501,0.702,0.354,0.501,0.702,0.409,-0.080,0.070,4.038,2.874,1.717,NoTouching
40.746,57.150,-28.713,0.407,0.571,-0.287,0.486,0.440,0.499,1.194,0.770,-1.738,4.000,6.000,5.000,0.200,0.620,-0.212,0.406,0.372,0.401,0.373,0.367,0.395,0.958,-0.104,-0.990,2.894,1.923,3.866,NoTouching
