-0.115,-0.107,-0.964,-0.118,-0.102,-0.984,-0.201,0.098,-1.191,-0.430,0.386,-0.869,-0.543,0.482,-0.228,-0.782,0.356,-0.204,-0.887,0.305,-0.275,-0.879,0.322,-0.326,-0.890,0.275,-0.287,-0.894,0.365,-0.329,Touching
-0.029,-0.195,-0.945,-0.027,-0.130,-1.029,-0.223,0.315,-1.192,-0.510,0.624,-0.429,-0.589,0.472,-0.252,-0.877,0.289,-0.300,-0.773,0.393,-0.234,-0.768,0.335,-0.363,-0.863,0.433,-0.436,-0.776,0.441,-0.425,Touching
-0.024,0.040,-1.075,-0.050,-0.165,-1.193,-0.314,-0.106,-0.934,-0.662,0.037,-0.560,-0.613,-0.213,-0.496,-0.585,-0.441,-0.536,-0.702,-0.309,-0.597,-0.813,-0.068,-0.659,-0.770,0.102,-0.574,-0.817,0.198,-0.508,Touching
-0.001,-0.284,-0.949,0.013,-0.298,-1.032,-0.146,-0.165,-1.279,-0.430,0.046,-0.606,-0.722,-0.174,-0.225,-0.897,0.052,-0.487,-0.874,-0.172,-0.439,-0.911,-0.015,-0.370,-0.909,-0.011,-0.358,-0.908,0.015,-0.400,Touching
-0.078,-0.183,-0.958,-0.076,-0.157,-0.985,-0.124,-0.209,-0.931,-0.121,-0.255,-0.938,0.064,-0.193,-1.182,-0.565,0.222,-0.875,-0.726,-0.243,-0.201,-0.754,-0.255,-0.252,-0.968,-0.238,-0.310,-1.025,-0.133,-0.223,Touching
0.034,0.968,-0.212,0.048,0.968,-0.242,0.011,1.103,-0.277,-0.249,1.003,-0.151,-0.491,0.697,-0.084,-0.787,0.448,0.030,-0.868,0.672,0.085,-0.847,0.446,0.191,-0.870,0.455,0.098,-0.867,0.337,0.134,Touching
-0.056,0.023,-1.011,-0.051,-0.018,-1.109,-0.377,0.467,-1.170,-0.870,0.201,-0.455,-0.688,-0.403,-0.367,-0.627,-0.374,-0.548,-0.509,-0.549,-0.438,-0.380,-0.591,-0.455,-0.374,-0.693,-0.495,-0.315,-0.829,-0.463,Touching
0.155,0.195,-1.000,0.077,0.543,-1.006,-0.540,1.092,-0.401,-0.627,0.309,-0.012,-0.668,0.201,-0.187,-0.881,0.348,-0.351,-0.854,0.493,-0.215,-0.912,0.373,-0.144,-0.910,0.374,-0.146,-0.867,0.298,-0.105,Touching
-0.000,-0.027,-1.011,-0.069,-0.038,-1.023,-0.300,0.296,-1.094,-0.621,0.625,-0.663,-0.516,0.787,-0.153,-0.549,0.486,-0.150,-0.866,0.535,-0.074,-0.920,0.458,-0.056,-0.940,0.436,-0.111,-0.879,0.354,-0.065,Touching
0.147,-0.077,-0.988,0.113,0.078,-1.069,-0.406,0.588,-0.864,-0.688,0.413,-0.446,-0.739,0.037,-0.260,-0.837,0.055,-0.411,-0.903,0.186,-0.336,-1.015,0.214,-0.534,-0.742,0.181,-0.455,-0.936,0.160,-0.630,Touching
0.097,0.050,-1.002,0.124,0.015,-1.118,-0.263,0.325,-1.212,-0.579,0.182,-0.455,-0.602,-0.331,-0.339,-0.845,-0.253,-0.362,-0.787,-0.202,-0.314,-0.576,-0.091,-0.431,-0.216,0.450,-0.645,0.158,1.051,-1.085,Touching
-0.127,-0.422,-0.804,-0.138,-0.223,-0.850,-0.326,0.194,-1.005,-0.493,0.535,-0.950,-0.531,0.690,-0.800,-0.719,0.478,-0.492,-0.680,0.264,-0.374,-0.721,-0.042,-0.389,-0.922,-0.056,-0.472,-0.869,0.071,-0.211,Touching
0.085,-0.039,-0.985,0.066,-0.010,-0.976,-0.224,0.451,-1.011,-0.709,0.866,-0.368,-0.551,0.547,-0.169,-0.834,0.234,-0.146,-0.876,0.241,-0.238,-0.948,0.303,-0.197,-0.938,0.282,-0.147,-0.927,0.298,-0.132,Touching
0.009,-0.283,-0.925,-0.068,-0.062,-0.978,-0.386,0.333,-0.838,-0.776,0.608,-0.538,-0.818,0.476,-0.285,-0.851,0.271,-0.219,-0.883,0.197,-0.222,-0.895,0.193,-0.105,-0.983,0.225,-0.169,-0.961,0.217,-0.098,Touching
-0.138,-0.223,-0.941,-0.145,-0.177,-0.958,-0.193,-0.000,-0.954,-0.213,0.590,-0.853,-0.594,0.778,-0.485,-0.751,0.389,-0.145,-0.969,0.326,-0.073,-0.941,0.176,-0.014,-0.928,0.137,-0.006,-0.982,0.144,0.032,Touching
-0.101,-0.142,-0.953,-0.138,-0.086,-0.962,-0.217,0.315,-1.055,-0.621,0.649,-0.637,-0.849,0.303,-0.139,-0.817,0.070,0.004,-0.969,0.073,-0.030,-0.979,0.143,-0.040,-0.995,0.028,0.046,-1.018,-0.030,0.103,Touching
-0.471,0.319,-0.797,-0.460,0.329,-0.795,-0.540,0.643,-0.681,-0.838,0.820,-0.296,-0.689,0.638,-0.309,-0.750,0.518,-0.279,-0.629,0.458,-0.354,-0.809,0.462,-0.248,-0.842,0.433,-0.300,-0.781,0.368,-0.210,Touching
-0.836,0.528,0.001,-0.819,0.549,-0.019,-0.843,0.476,-0.049,-0.927,0.342,0.174,-0.960,0.395,0.237,-0.889,0.328,-0.037,-0.889,0.334,-0.140,-0.920,0.299,-0.148,-0.938,0.236,-0.229,-0.932,0.251,-0.196,Touching
0.155,0.702,-0.680,0.162,0.696,-0.685,0.157,0.718,-0.729,0.048,0.804,-0.794,-0.322,0.850,-0.780,-0.600,0.548,-0.578,-0.637,0.185,-0.362,-0.682,0.014,-0.412,-0.797,-0.084,-0.525,-0.772,-0.070,-0.546,Touching
-0.301,-0.102,-0.934,-0.313,-0.078,-0.938,-0.330,-0.030,-0.952,-0.390,0.090,-0.994,-0.541,0.164,-0.807,-0.757,0.187,-0.404,-0.805,0.111,-0.502,-0.809,0.271,-0.488,-0.862,0.366,-0.317,-0.794,0.148,-0.379,Touching
-0.450,0.857,-0.396,-0.107,0.680,-0.546,-0.113,0.784,-0.561,-0.179,0.839,-0.518,-0.078,0.802,-0.428,0.054,0.791,-0.346,0.304,0.979,-0.524,0.326,0.868,-0.612,0.475,0.749,-0.324,0.759,0.848,-0.006,NoTouching
0.713,0.859,-0.014,0.665,0.807,-0.086,0.526,0.715,-0.168,0.551,0.769,-0.124,0.622,0.809,-0.130,0.686,0.882,0.003,0.616,0.773,-0.141,0.502,0.736,-0.212,0.559,0.804,-0.191,0.616,0.882,-0.241,NoTouching
-0.361,0.575,-0.692,-0.231,0.551,-0.804,-0.324,0.543,-0.778,-0.218,0.515,-0.796,-0.220,0.538,-0.780,-0.109,0.529,-0.806,-0.205,0.507,-0.828,-0.227,0.549,-0.792,-0.202,0.543,-0.791,-0.229,0.553,-0.775,NoTouching
-0.327,1.014,-0.765,-0.220,0.603,-0.467,-0.007,0.714,-0.002,-0.789,1.056,-0.371,-1.133,0.583,-1.127,-0.313,0.472,-0.277,-0.207,0.651,-0.149,0.125,0.751,-0.756,-0.089,0.863,-1.373,-0.266,0.801,-0.663,NoTouching
0.724,0.982,0.251,0.346,0.997,0.512,0.020,0.762,0.417,-0.158,0.620,0.467,-0.161,0.451,0.591,-0.084,0.956,-0.382,-0.518,1.153,-0.101,-0.340,0.981,-0.145,-0.226,0.668,-0.132,-0.175,0.403,-0.371,NoTouching
1.604,-0.456,-0.231,1.072,0.284,0.393,0.556,0.212,0.808,-0.007,0.597,0.716,0.706,0.017,0.577,0.530,0.072,0.922,0.508,-0.011,1.104,0.401,-0.088,0.774,0.419,-0.012,0.806,0.395,0.050,0.931,NoTouching
0.950,0.446,0.616,0.946,0.713,0.474,0.358,0.805,-0.540,0.118,-0.080,-0.070,0.643,0.304,-0.190,1.227,0.797,-0.164,1.252,0.616,-0.260,1.280,0.656,-0.262,1.313,0.814,-0.332,1.146,0.684,-0.205,NoTouching
-0.334,0.660,-0.631,-0.281,0.743,-0.599,-0.260,0.729,-0.580,-0.345,0.700,-0.604,-0.397,0.679,-0.623,-0.354,0.679,-0.616,-0.326,0.664,-0.644,-0.316,0.706,-0.694,-0.641,0.838,-0.948,-0.647,0.819,-0.444,NoTouching
-0.225,0.709,-0.689,-0.223,0.685,-0.667,-0.253,0.686,-0.665,-0.255,0.690,-0.658,-0.256,0.695,-0.651,-0.261,0.698,-0.640,-0.263,0.714,-0.630,-0.266,0.713,-0.626,-0.266,0.713,-0.625,-0.268,0.715,-0.622,NoTouching
-0.285,0.710,-0.619,-0.286,0.709,-0.620,-0.286,0.709,-0.619,-0.286,0.709,-0.619,-0.287,0.710,-0.618,-0.287,0.710,-0.618,-0.287,0.709,-0.618,-0.287,0.709,-0.619,-0.286,0.709,-0.620,-0.285,0.707,-0.621,NoTouching
-0.280,0.692,-0.640,-0.286,0.694,-0.638,-0.289,0.696,-0.633,-0.292,0.697,-0.631,-0.292,0.698,-0.629,-0.293,0.698,-0.629,-0.293,0.697,-0.630,-0.293,0.696,-0.631,-0.293,0.695,-0.632,-0.292,0.694,-0.632,NoTouching
-0.287,0.685,-0.642,-0.298,0.686,-0.631,-0.285,0.694,-0.626,-0.287,0.697,-0.633,-0.301,0.695,-0.642,-0.310,0.687,-0.630,-0.307,0.692,-0.627,-0.308,0.696,-0.622,-0.312,0.697,-0.622,-0.285,0.694,-0.626,NoTouching
-0.318,0.700,-0.621,-0.299,0.698,-0.623,-0.320,0.698,-0.624,-0.290,0.691,-0.615,-0.309,0.715,-0.622,-0.315,0.708,-0.620,-0.280,0.686,-0.625,-0.302,0.696,-0.637,-0.285,0.688,-0.635,-0.290,0.690,-0.645,NoTouching
-0.281,0.668,-0.662,-0.295,0.672,-0.668,-0.273,0.658,-0.661,-0.289,0.672,-0.667,-0.284,0.674,-0.664,-0.277,0.666,-0.659,-0.290,0.669,-0.667,-0.278,0.662,-0.661,-0.285,0.674,-0.663,-0.295,0.675,-0.662,NoTouching
-0.296,0.671,-0.674,-0.267,0.653,-0.670,-0.280,0.668,-0.663,-0.288,0.659,-0.680,-0.287,0.675,-0.667,-0.267,0.645,-0.666,-0.284,0.675,-0.668,-0.296,0.668,-0.674,-0.273,0.661,-0.667,-0.275,0.652,-0.665,NoTouching
-0.283,0.668,-0.665,-0.273,0.645,-0.662,-0.290,0.673,-0.660,-0.295,0.663,-0.673,-0.304,0.673,-0.666,-0.290,0.667,-0.660,-0.279,0.652,-0.656,-0.296,0.676,-0.658,-0.300,0.665,-0.669,-0.310,0.668,-0.666,NoTouching
0.692,0.718,-0.273,0.694,0.725,-0.243,0.673,0.701,-0.230,0.648,0.699,-0.219,0.619,0.622,-0.167,0.560,0.607,-0.249,0.532,0.605,-0.229,0.679,0.679,-0.108,0.866,0.840,-0.188,0.916,0.825,-0.109,NoTouching
-0.812,-0.118,-0.423,-0.825,-0.051,-0.456,-0.789,0.038,-0.478,-0.658,0.277,-0.452,-0.589,0.559,-0.431,-0.539,0.833,-0.434,-0.525,0.909,-0.440,-0.482,0.880,-0.547,-0.336,0.791,-0.390,-0.275,0.821,-0.444,NoTouching
-0.912,-0.023,-0.365,-0.899,-0.051,-0.366,-0.914,-0.070,-0.367,-0.902,-0.094,-0.356,-0.881,-0.102,-0.331,-0.862,-0.097,-0.332,-0.887,-0.057,-0.378,-0.870,-0.031,-0.435,-0.818,0.109,-0.521,-0.802,0.267,-0.497,NoTouching
0.946,0.366,0.062,0.859,0.324,0.099,1.074,0.313,0.142,0.941,0.408,-0.122,1.030,0.202,-0.195,0.952,0.132,-0.211,0.832,0.206,-0.250,1.112,0.410,-0.146,1.093,0.299,-0.017,0.727,0.257,-0.090,NoTouching
-0.185,0.517,-0.819,-0.205,0.545,-0.805,-0.214,0.552,-0.824,-0.135,0.402,-0.845,-0.102,0.446,-0.868,-0.170,0.504,-0.821,-0.226,0.577,-0.773,-0.194,0.574,-0.797,-0.168,0.558,-0.794,-0.141,0.492,-0.814,NoTouching
-0.687,-0.684,-0.129,-0.790,-0.701,0.159,-0.816,-0.625,0.233,-0.795,-0.474,0.153,-0.596,-0.496,-0.513,-0.844,-0.450,-0.403,-0.753,-0.393,-0.307,-0.666,-0.403,-0.420,-0.954,-0.475,-0.196,-0.685,-0.636,-0.460,NoTouching
-0.666,-0.129,-0.646,-0.609,-0.427,-0.710,-0.736,-0.654,-0.534,-0.726,-0.799,0.015,-0.580,-0.675,0.221,-0.662,-0.583,-0.154,-0.562,-0.716,-0.492,-0.940,-0.107,-0.173,-0.813,-0.076,-0.562,-0.804,-0.121,-0.520,NoTouching
-0.712,0.284,-0.051,-0.113,1.549,-0.043,-0.019,1.211,0.389,0.279,0.933,0.482,0.066,1.091,0.302,0.076,1.034,0.091,0.233,1.328,-0.727,-0.152,0.789,-0.674,-0.100,0.607,-0.433,0.027,0.512,-0.814,NoTouching
-0.337,-0.179,-0.962,-0.544,-0.515,-1.765,-0.201,-0.281,-0.424,0.031,-0.265,-0.200,-0.410,-0.736,-1.527,-0.506,-0.679,-1.488,0.345,-0.063,0.237,0.064,-0.033,-0.243,-0.157,0.931,-1.669,0.117,0.089,-1.773,NoTouching
-0.034,-0.409,-0.806,-0.134,-1.321,-2.191,-0.137,-0.493,-0.624,0.037,-0.001,0.026,-0.255,-0.463,-0.816,-0.436,-1.120,-1.769,-0.166,-0.429,-0.418,0.419,-0.179,-0.039,-0.108,-0.234,-0.612,0.208,-0.419,-1.335,NoTouching
1.207,-0.014,-0.297,1.118,0.113,-0.216,1.003,0.539,-0.130,0.913,0.699,-0.161,0.966,0.387,-0.293,1.071,0.350,-0.321,1.005,0.462,-0.200,0.923,0.360,0.032,1.073,0.414,0.004,1.247,0.531,-0.092,NoTouching
0.977,0.280,-0.213,1.128,0.338,-0.221,0.926,0.302,-0.213,1.121,0.249,-0.067,0.927,0.250,0.002,0.934,0.258,0.024,0.912,0.279,-0.069,0.968,0.301,-0.250,1.058,0.335,-0.334,0.612,0.279,-0.269,NoTouching
0.847,0.716,-0.264,0.683,0.457,-0.389,0.583,0.501,-0.263,0.729,0.530,-0.115,1.099,0.642,-0.090,1.049,0.415,-0.260,1.110,0.349,-0.095,1.063,0.385,0.033,1.064,0.526,-0.016,1.090,0.683,-0.097,NoTouching
-0.203,0.749,-0.520,0.219,0.677,-0.271,0.427,0.927,-0.493,0.070,1.523,-0.851,0.243,1.206,-0.386,0.283,0.555,0.099,0.444,0.215,-0.243,1.438,1.078,-1.172,0.541,0.521,-0.426,0.780,0.432,-0.348,NoTouching
0.315,0.788,-0.077,0.425,0.315,-0.255,1.113,0.822,-0.964,0.827,0.494,-0.564,0.875,0.419,-0.519,1.063,0.685,-0.964,0.379,0.057,-0.054,0.877,0.701,-0.295,0.700,0.898,-0.939,0.851,0.908,-0.858,NoTouching
0.639,0.424,-0.196,1.466,0.539,-0.163,0.971,0.179,-0.021,1.107,0.361,-0.008,1.110,0.051,-0.302,0.631,0.237,-0.123,1.221,0.369,-0.233,0.993,0.121,-0.157,0.896,0.292,-0.172,1.025,0.623,-0.359,NoTouching
-0.797,0.444,-0.191,-0.724,0.424,-0.200,-0.719,0.382,-0.138,-0.728,0.310,-0.473,-0.788,0.588,-0.395,-0.886,0.569,-0.605,-0.879,0.375,-0.463,-0.807,0.302,-0.012,-0.596,0.483,-0.584,-0.800,0.592,-0.263,NoTouching
-0.798,0.540,-0.121,-0.797,0.557,-0.087,-0.764,0.635,-0.097,-0.743,0.669,-0.059,-0.695,0.649,-0.063,-0.760,0.567,0.321,-0.798,0.401,0.476,-0.864,0.302,0.544,-0.792,0.201,0.480,-0.718,0.249,0.529,NoTouching
-0.704,-0.186,-0.589,-0.430,-0.157,-0.539,-0.294,0.354,-0.891,-0.125,0.681,-0.922,-0.034,0.907,-0.777,0.064,0.500,-0.738,0.137,0.757,-0.706,0.044,0.666,-0.697,0.147,0.721,-0.675,0.063,0.705,-0.744,NoTouching
0.614,-0.029,-1.095,0.370,0.225,-0.887,0.231,0.067,-0.892,0.271,0.353,-1.074,0.334,-0.002,-0.806,0.538,-0.036,-0.561,0.594,0.233,-0.852,0.492,0.320,-0.773,0.535,0.587,-0.549,0.699,1.797,-0.434,NoTouching
0.083,0.969,-0.379,0.224,0.587,-0.652,0.305,0.892,-0.610,0.582,0.783,-0.604,0.513,0.684,-0.718,0.244,0.685,-0.960,-0.301,0.421,-0.618,-0.461,0.776,-0.409,-0.224,0.679,-0.471,-0.237,0.609,-0.756,NoTouching
-0.020,0.678,-0.867,-0.227,0.532,-0.834,-0.338,0.717,-0.539,-0.257,0.550,-0.843,-0.205,0.557,-0.754,-0.180,0.569,-0.660,-0.213,0.738,-0.683,-0.183,0.765,-0.491,-0.285,0.914,-0.328,-0.250,0.971,-0.319,NoTouching
-0.237,0.909,-0.303,-0.238,0.921,-0.303,-0.241,0.901,-0.320,-0.242,0.896,-0.325,-0.254,0.884,-0.340,-0.250,0.892,-0.325,-0.252,0.899,-0.187,-0.260,0.985,0.073,-0.283,1.013,0.163,-0.350,0.983,0.069,NoTouching
-0.152,0.808,-0.485,-0.172,0.754,-0.616,-0.179,0.672,-0.720,-0.202,0.621,-0.765,-0.213,0.502,-0.803,-0.177,0.382,-0.889,-0.136,0.402,-0.917,-0.345,0.389,-0.820,-0.447,0.540,-0.861,-0.471,0.612,-0.859,NoTouching
-0.643,0.804,-0.154,-0.726,0.651,0.130,-0.794,0.480,0.215,-0.800,0.508,0.214,-0.779,0.575,0.325,-0.766,0.539,0.215,-0.771,0.606,0.252,-0.767,0.571,0.218,-0.756,0.603,0.273,-0.785,0.575,0.277,NoTouching
-0.699,-0.028,-0.674,-0.703,-0.031,-0.679,-0.684,-0.037,-0.728,-0.699,-0.053,-0.675,-0.688,-0.052,-0.709,-0.690,-0.046,-0.691,-0.684,-0.050,-0.698,-0.677,-0.036,-0.714,-0.688,-0.061,-0.669,-0.684,-0.058,-0.749,NoTouching
-0.627,0.179,-0.649,-0.537,0.343,-0.621,-0.410,0.274,-0.642,-0.192,0.327,-0.854,-0.003,-0.012,-1.041,0.137,-0.125,-1.408,0.075,0.136,-0.892,-0.012,0.115,-1.046,0.086,0.116,-0.948,0.046,0.102,-1.026,NoTouching
0.071,0.074,-0.982,0.074,0.078,-0.980,0.072,0.079,-0.983,0.080,0.063,-0.999,0.068,0.207,-1.113,-0.067,0.493,-1.013,-0.421,0.638,-0.308,-0.733,0.467,-0.224,-0.816,0.278,-0.373,-0.806,0.100,-0.426,NoTouching
-0.251,0.574,-0.878,-0.302,0.504,-0.606,-0.203,0.537,-1.030,-0.306,0.490,-0.578,-0.207,0.515,-1.026,-0.275,0.479,-0.636,-0.273,0.469,-0.907,-0.263,0.452,-0.834,-0.312,0.479,-0.661,-0.184,0.410,-1.119,NoTouching
-0.288,0.506,-0.643,-0.259,0.520,-0.724,-0.183,0.602,-1.008,-0.292,0.511,-0.549,-0.228,0.583,-0.794,-0.154,0.628,-0.888,-0.107,0.637,-0.760,0.083,0.615,-0.691,-0.198,0.635,-0.561,-0.633,0.655,-0.584,NoTouching
