f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-43.087,58.377,-78.833,-0.331,0.449,-0.606,0.059,0.417,0.344,-0.177,0.929,-0.567,0.000,1.000,0.000,-0.337,0.545,-0.738,0.049,0.385,0.308,0.049,0.381,0.289,0.562,-0.220,0.576,2.726,1.358,1.759,NoTouching
-51.811,106.162,27.657,-0.399,0.817,0.213,0.076,0.175,0.339,-0.191,0.215,1.594,0.000,0.000,3.000,-0.410,0.846,0.152,0.061,0.149,0.314,0.060,0.148,0.312,0.380,-0.086,0.099,2.556,2.104,1.505,NoTouching
-64.252,102.027,35.027,-0.494,0.785,0.269,0.082,0.086,0.219,-0.165,0.110,0.814,0.000,0.000,4.000,-0.509,0.793,0.257,0.072,0.063,0.175,0.071,0.063,0.174,0.029,0.265,0.153,1.692,4.174,2.312,NoTouching
-46.451,99.339,70.201,-0.357,0.764,0.540,0.054,0.170,0.243,-0.151,0.223,0.450,0.000,0.000,2.000,-0.359,0.772,0.590,0.035,0.140,0.179,0.035,0.140,0.175,0.323,-0.006,-1.085,7.687,2.963,3.575,NoTouching
-66.708,95.215,62.391,-0.513,0.732,0.480,0.122,0.109,0.223,-0.238,0.149,0.464,0.000,0.000,1.000,-0.460,0.722,0.548,0.096,0.091,0.170,0.085,0.090,0.166,-1.161,-0.097,-1.346,3.456,2.223,5.004,NoTouching
-47.181,63.329,-97.361,-0.363,0.487,-0.749,0.067,0.172,0.137,-0.185,0.354,-0.183,0.000,0.000,0.000,-0.357,0.429,-0.795,0.053,0.124,0.111,0.053,0.111,0.104,-0.113,1.812,0.931,3.018,6.360,2.952,NoTouching
-56.761,98.900,9.589,-0.437,0.761,0.074,0.082,0.213,0.461,-0.188,0.279,6.255,0.000,0.000,1.000,-0.429,0.759,0.309,0.066,0.153,0.417,0.065,0.153,0.385,-0.304,0.124,-0.476,3.056,4.500,1.645,NoTouching
-64.682,74.612,81.576,-0.498,0.574,0.628,0.050,0.140,0.144,-0.100,0.244,0.230,0.000,0.000,0.000,-0.517,0.526,0.671,0.037,0.121,0.112,0.034,0.118,0.106,1.539,0.607,-1.120,5.369,2.498,3.741,NoTouching
-53.247,58.360,-86.755,-0.410,0.449,-0.667,0.101,0.176,0.416,-0.246,0.391,-0.624,0.000,0.000,0.000,-0.420,0.403,-0.788,0.066,0.121,0.293,0.064,0.115,0.246,1.010,1.973,1.621,4.659,8.635,4.937,NoTouching
-55.254,59.906,-95.688,-0.425,0.461,-0.736,0.084,0.141,0.116,-0.197,0.306,-0.157,0.000,0.000,0.000,-0.420,0.448,-0.750,0.070,0.112,0.084,0.070,0.112,0.084,-0.289,0.459,0.522,2.560,2.724,4.143,NoTouching
240.637,173.386,34.383,1.851,1.334,0.264,0.607,1.931,0.780,0.328,1.448,2.951,0.000,3.000,11.000,1.801,1.525,0.146,0.491,1.294,0.579,0.487,1.278,0.570,0.280,-0.482,0.476,2.449,4.596,3.629,NoTouching
