f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,class
-0.124,-0.323,-0.444,-0.410,-0.418,-0.296,-0.179,-0.105,-0.119,-0.203,-0.190,-0.116,-0.121,-0.158,-0.183,0.064,NoTouching
-0.286,-0.317,-0.236,-0.196,-0.322,-0.175,-0.074,-0.193,-0.247,-0.329,-0.259,-0.224,-0.326,-0.324,-0.262,-0.189,NoTouching
-0.113,-0.159,-0.272,-0.170,-0.075,-0.207,-0.229,-0.234,-0.212,-0.226,-0.242,-0.241,-0.242,-0.279,-0.264,-0.075,NoTouching
-0.013,-0.098,-0.179,-0.241,-0.276,-0.283,-0.246,-0.251,-0.300,-0.311,-0.273,-0.215,-0.219,-0.281,-0.354,-0.276,NoTouching
-0.321,-0.361,-0.337,-0.259,-0.197,-0.218,-0.280,-0.318,-0.346,-0.339,-0.324,-0.320,-0.330,-0.296,-0.191,-0.169,NoTouching
1.842,1.306,0.991,1.988,1.447,1.199,2.407,1.787,0.837,0.775,1.050,0.758,1.940,1.423,1.410,2.208,NoTouching
0.797,1.902,1.646,1.601,1.487,1.644,1.609,1.525,1.328,0.228,1.493,1.808,1.254,0.895,1.861,1.988,NoTouching
1.882,1.695,1.001,1.456,1.606,1.338,1.394,1.168,0.622,1.426,2.585,1.709,0.857,1.976,1.723,1.423,NoTouching
1.843,1.127,1.666,1.815,1.349,1.325,1.081,0.508,1.023,1.861,1.283,1.066,1.939,1.701,1.273,1.228,NoTouching
1.371,2.028,1.682,1.525,1.321,1.080,0.438,1.701,2.313,1.359,1.656,1.933,1.710,1.758,1.463,1.119,NoTouching
1.488,1.214,1.447,1.127,0.440,0.988,2.133,1.781,1.045,1.524,1.909,1.480,1.527,1.254,0.943,0.600,NoTouching
1.559,1.426,1.408,0.431,1.513,1.994,1.428,1.373,2.067,1.769,1.702,1.771,1.700,1.321,0.393,1.205,NoTouching
1.188,1.228,0.447,1.358,1.607,0.915,0.773,1.472,1.486,1.291,1.057,1.078,0.166,1.778,1.823,1.193,NoTouching
0.816,0.478,0.539,1.691,1.219,0.757,1.272,1.650,1.127,1.214,1.130,0.730,0.396,2.151,1.688,0.874,NoTouching
0.518,1.889,2.554,1.223,0.715,2.175,1.505,1.382,1.377,1.091,0.408,1.730,2.226,1.147,0.617,1.357,NoTouching
-0.230,-0.263,-0.241,-0.202,-0.256,-0.262,-0.252,-0.252,-0.254,-0.247,-0.252,-0.269,-0.260,-0.265,-0.260,-0.257,NoTouching
-0.208,-0.226,-0.241,-0.163,-0.059,-0.177,-0.083,-0.098,-0.229,-0.192,-0.200,-0.214,-0.206,-0.177,-0.125,-0.039,NoTouching
-0.186,-0.224,-0.205,-0.202,-0.119,-0.051,-0.127,-0.230,-0.195,-0.188,-0.193,-0.212,-0.225,-0.190,-0.201,-0.240,NoTouching
-0.215,-0.226,-0.212,-0.133,-0.164,-0.204,-0.218,-0.205,-0.208,-0.206,-0.202,-0.198,-0.197,-0.210,-0.203,-0.197,NoTouching
-0.194,-0.222,-0.200,-0.162,-0.100,-0.102,-0.128,-0.177,-0.196,-0.192,-0.206,-0.204,-0.206,-0.206,-0.211,-0.204,NoTouching
-0.174,-0.176,-0.156,-0.149,-0.217,-0.170,-0.179,-0.206,-0.195,-0.215,-0.188,-0.225,-0.229,-0.241,-0.213,-0.219,NoTouching
-0.201,-0.180,-0.169,-0.139,-0.123,-0.152,-0.175,-0.167,-0.190,-0.180,-0.194,-0.154,-0.177,-0.179,-0.188,-0.195,NoTouching
-0.167,-0.179,-0.183,-0.158,-0.127,-0.143,-0.168,-0.170,-0.169,-0.176,-0.188,-0.182,-0.178,-0.179,-0.185,-0.182,NoTouching
-0.182,-0.169,-0.167,-0.139,-0.163,-0.149,-0.173,-0.139,-0.053,-0.098,-0.113,-0.146,-0.145,-0.109,-0.109,-0.190,NoTouching
-0.161,-0.171,-0.187,-0.169,-0.173,-0.162,-0.181,-0.215,-0.174,-0.197,-0.210,-0.203,-0.197,-0.217,-0.194,-0.204,NoTouching
-0.554,-0.602,-0.425,-0.464,-0.442,-0.434,-0.435,-0.369,-0.349,-0.385,-0.394,-0.393,-0.389,-0.407,-0.417,-0.412,NoTouching
-0.377,-0.426,-0.311,-0.368,-0.359,-0.364,-0.354,-0.375,-0.400,-0.353,-0.378,-0.444,-0.489,-0.484,-0.722,-0.760,NoTouching
-0.474,-0.550,-0.530,-0.587,-0.557,-0.538,-0.572,-0.313,-0.201,-0.236,-0.209,-0.192,-0.217,-0.281,-0.357,-0.415,NoTouching
0.080,-0.052,-0.180,-0.337,-0.207,-0.358,-0.330,-0.324,-0.312,-0.318,-0.280,-0.276,-0.268,-0.237,-0.270,-0.207,NoTouching
-0.245,-0.381,-0.234,-0.296,-0.543,-0.492,-0.519,-0.444,-0.494,-0.549,-0.539,-0.318,-0.311,-0.388,-0.528,-0.632,NoTouching
-0.461,-0.414,-0.245,-0.299,-0.454,-0.423,-0.308,-0.325,-0.374,-0.257,-0.059,-0.003,-0.269,-0.273,-0.181,-0.186,NoTouching
-0.318,-0.305,-0.350,-0.411,-0.389,-0.336,-0.202,-0.301,-0.442,-0.357,-0.331,-0.353,-0.350,-0.389,-0.408,-0.401,NoTouching
-0.401,-0.372,-0.318,-0.251,-0.163,-0.142,-0.183,-0.282,-0.381,-0.473,-0.460,-0.388,-0.319,-0.321,-0.314,-0.294,NoTouching
-0.102,-0.132,-0.179,-0.237,-0.247,-0.162,-0.251,-0.309,-0.362,-0.298,0.002,-0.097,-0.124,-0.123,-0.128,-0.180,NoTouching
-0.239,-0.176,-0.323,-0.309,-0.333,-0.392,-0.489,-0.576,-0.446,-0.290,-0.218,-0.475,-0.372,-0.307,-0.321,-0.305,NoTouching
0.230,0.848,0.082,0.588,0.535,-0.044,0.893,0.083,0.694,0.383,0.190,0.630,0.227,0.345,0.448,0.399,NoTouching
0.239,0.429,0.829,0.555,-0.025,0.855,-0.019,0.772,0.162,0.518,0.636,0.078,0.897,0.169,0.568,1.138,NoTouching
0.407,0.063,0.744,-0.003,0.676,0.386,0.119,0.935,-0.007,0.925,0.126,0.296,0.505,0.059,0.865,0.365,NoTouching
0.568,0.524,0.418,-0.138,0.738,0.111,0.297,0.556,-0.086,0.778,0.260,0.164,0.879,-0.100,0.693,1.005,NoTouching
0.286,0.051,0.898,0.010,0.787,0.173,0.248,0.862,-0.050,0.809,0.126,0.317,0.856,-0.079,0.793,0.322,NoTouching
0.056,0.607,0.518,-0.101,0.912,0.375,0.515,0.174,0.421,0.518,0.224,0.408,0.611,0.038,0.680,0.804,NoTouching
0.294,0.022,0.444,0.039,-0.073,0.240,1.532,-0.484,0.788,0.388,0.713,0.798,0.171,0.791,0.451,0.455,NoTouching
0.563,0.436,0.799,0.079,0.792,0.857,0.243,0.747,0.172,0.191,0.590,-0.304,0.420,0.556,-0.205,-0.136,NoTouching
0.300,0.835,0.013,0.475,0.889,0.101,0.477,0.743,-0.007,0.716,0.694,-0.084,0.738,0.649,-0.100,0.015,NoTouching
-0.012,0.373,0.562,-0.058,0.753,0.162,0.314,0.929,0.501,0.571,0.568,0.472,0.509,0.305,0.261,0.913,NoTouching
0.012,0.034,0.015,0.011,0.002,0.005,-0.048,-0.240,-0.499,-0.757,-0.870,-0.916,-0.936,-0.954,-0.927,0.002,NoTouching
0.352,0.386,0.418,-0.094,-0.542,-0.596,-0.258,0.054,-0.113,-0.113,-0.078,-0.124,-0.115,-0.681,-0.896,-0.838,NoTouching
0.347,0.348,0.408,0.497,-0.080,-0.422,-0.516,-0.586,-0.763,-0.940,-0.994,-0.948,-0.954,-0.970,-0.979,-0.990,NoTouching
0.257,0.260,0.311,0.420,0.036,-0.435,-0.599,-0.600,-0.708,-0.923,-1.060,-0.986,-0.882,-0.991,-0.964,-0.931,NoTouching
0.313,0.307,0.350,0.393,0.099,-0.220,-0.475,-0.607,-0.703,-0.719,-0.879,-0.984,-0.935,-0.942,-0.959,-0.965,NoTouching
0.276,0.281,0.283,0.284,0.287,0.283,0.314,0.223,0.092,0.099,-0.046,-0.415,-0.526,-0.508,-0.674,-0.809,NoTouching
0.304,0.296,0.451,0.178,-0.256,-0.429,-0.578,-0.702,-0.892,-0.951,-0.873,-0.876,-0.975,-0.907,-0.893,-0.938,NoTouching
0.381,0.364,0.064,-0.402,-0.552,-0.088,0.061,-0.108,-0.099,-0.027,-0.276,-0.805,-0.693,-0.649,-0.775,-0.811,NoTouching
0.346,0.342,0.377,0.328,0.069,-0.231,-0.465,-0.591,-0.697,-0.817,-0.865,-0.885,-0.869,-0.839,-0.793,-0.789,NoTouching
0.144,0.115,0.110,-0.016,-0.421,-0.621,-0.678,-0.737,-0.798,-0.882,-0.865,-0.808,-0.853,-0.847,-0.819,-0.811,NoTouching
0.294,0.289,0.348,-0.106,-0.369,-0.318,-0.501,-0.814,-1.002,-0.925,-0.879,-0.972,-0.771,-0.625,-0.559,-0.458,NoTouching
0.236,0.204,0.202,0.226,0.062,-0.259,-0.554,-0.599,-0.669,-0.803,-0.881,-0.883,-0.849,-0.869,-0.871,-0.863,NoTouching
0.297,0.314,0.415,0.071,-0.375,-0.473,-0.615,-0.823,-0.956,-0.873,-0.961,-0.934,-0.894,-0.946,-0.905,-0.892,NoTouching
0.319,0.308,0.322,0.369,0.317,0.017,-0.295,-0.473,-0.612,-0.741,-0.842,-0.892,-0.901,-0.884,-0.861,-0.860,NoTouching
0.301,0.282,0.341,0.393,-0.078,-0.388,-0.547,-0.588,-0.750,-0.935,-0.967,-0.964,-0.962,-0.955,-0.980,-0.972,NoTouching
0.172,0.162,0.192,0.171,0.082,-0.220,-0.496,-0.539,-0.651,-0.824,-0.900,-0.884,-0.909,-0.879,-0.923,-0.903,NoTouching
0.285,0.382,0.157,-0.326,-0.462,-0.521,-0.720,-0.880,-0.949,-0.900,-0.902,-0.959,-0.944,-0.961,-0.922,-0.956,NoTouching
0.296,0.280,0.284,0.351,0.224,-0.134,-0.363,-0.539,-0.645,-0.786,-0.913,-0.940,-0.951,-0.957,-0.943,-0.926,NoTouching
0.211,0.231,-0.081,-0.326,-0.522,-0.630,-0.718,-0.898,-0.952,-0.948,-0.873,-0.905,-0.957,-0.930,-0.936,-0.871,NoTouching
0.313,0.321,0.455,-0.082,-0.315,-0.367,-0.585,-0.888,-0.978,-0.845,-0.892,-0.595,-0.432,-0.370,-0.206,0.002,NoTouching
0.249,0.234,0.242,0.272,0.315,-0.032,-0.473,-0.649,-0.761,-0.784,-0.727,-0.787,-0.978,-0.986,-0.931,-0.934,NoTouching
0.289,0.291,0.293,0.301,0.412,-0.004,-0.335,-0.439,-0.581,-0.741,-0.793,-0.773,-0.833,-0.916,-0.922,-0.895,NoTouching
0.322,0.325,0.401,0.563,-0.075,-0.400,-0.541,-0.685,-0.771,-0.693,-0.862,-0.858,-0.840,-0.854,-0.775,-0.815,NoTouching
1.864,0.570,0.170,-0.042,-0.181,-0.292,-0.342,-0.380,-0.276,-0.347,-0.397,-0.319,-0.294,-0.346,-0.462,-0.381,NoTouching
0.322,0.327,0.326,0.331,0.429,0.115,-0.217,-0.346,-0.442,-0.652,-0.802,-0.898,-0.886,-0.810,-0.840,-0.883,NoTouching
0.299,0.307,0.548,0.338,-0.204,-0.410,-0.556,-0.799,-0.963,-1.009,-0.990,-0.951,-0.858,-0.787,-0.788,-0.708,NoTouching
0.321,0.333,0.425,0.187,-0.182,-0.367,-0.508,-0.691,-0.720,-0.757,-0.868,-0.878,-0.893,-0.943,-0.960,-0.955,NoTouching
0.078,0.068,0.053,0.011,-0.172,-0.556,-0.678,-0.627,-0.649,-0.752,-0.887,-0.815,-0.892,-0.868,-0.870,-0.917,NoTouching
0.250,0.244,0.268,0.165,-0.126,-0.325,-0.440,-0.571,-0.661,-0.730,-0.786,-0.873,-0.936,-0.901,-0.863,-0.849,NoTouching
0.291,0.274,0.316,0.458,-0.035,-0.322,-0.478,-0.555,-0.770,-0.873,-0.893,-0.808,-0.898,-0.936,-0.866,-0.921,NoTouching
0.267,0.267,0.204,-0.021,-0.261,-0.455,-0.611,-0.722,-0.823,-0.872,-0.876,-0.858,-0.862,-0.870,-0.863,-0.872,NoTouching
0.226,0.256,0.220,-0.177,-0.435,-0.450,-0.457,-0.729,-0.848,-0.895,-0.809,-0.882,-0.691,-0.509,-0.457,-0.384,NoTouching
0.147,0.100,0.090,-0.057,-0.431,-0.700,-0.698,-0.641,-0.769,-0.879,-0.886,-0.891,-0.830,-0.821,-0.673,-0.647,NoTouching
0.303,0.280,0.389,0.256,-0.259,-0.491,-0.566,-0.641,-0.793,-0.925,-0.946,-0.931,-0.951,-0.954,-0.986,-1.008,NoTouching
0.261,0.258,0.278,0.423,0.182,-0.178,-0.546,-0.791,-0.856,-0.851,-0.551,-0.261,-0.376,-0.618,-0.635,-0.629,NoTouching
0.072,0.038,0.072,-0.033,-0.400,-0.630,-0.646,-0.687,-0.796,-0.909,-0.932,-0.864,-0.886,-0.891,-0.884,-0.914,NoTouching
0.239,0.235,0.241,0.113,-0.104,-0.321,-0.489,-0.618,-0.722,-0.791,-0.836,-0.872,-0.895,-0.886,-0.884,-0.865,NoTouching
0.259,0.253,0.361,0.173,-0.251,-0.472,-0.595,-0.709,-0.872,-0.953,-0.875,-0.951,-0.908,-0.693,-0.614,-0.499,NoTouching
0.233,0.224,0.254,0.138,-0.146,-0.356,-0.533,-0.657,-0.755,-0.823,-0.874,-0.918,-0.935,-0.911,-0.873,-0.828,NoTouching
0.306,0.296,0.310,0.332,0.120,-0.085,-0.303,-0.510,-0.666,-0.835,-0.919,-0.935,-0.908,-0.874,-0.888,-0.873,NoTouching
0.236,0.232,0.242,0.331,0.082,-0.404,-0.544,-0.688,-0.687,-0.776,-0.856,-0.941,-0.991,-0.935,-1.004,-1.034,Touching
0.228,0.220,0.222,0.232,0.271,-0.119,-0.540,-0.501,-0.360,-0.886,-0.782,-0.809,-0.795,-0.735,-0.684,-0.851,Touching
0.260,0.246,0.264,0.338,-0.131,-0.338,-0.533,-0.623,-0.722,-0.859,-0.887,-0.991,-0.996,-1.032,-0.953,-0.929,Touching
0.209,0.208,0.202,0.316,-0.070,-0.525,-0.513,-0.591,-0.666,-0.709,-0.827,-0.932,-0.910,-0.940,-1.025,-0.992,Touching
0.243,0.246,0.326,-0.073,-0.337,-0.312,-0.393,-0.774,-0.878,-0.882,-0.672,-0.578,-0.636,-0.434,-0.217,-0.098,Touching
0.234,0.238,0.314,-0.114,-0.521,-0.420,-0.338,-0.591,-0.929,-0.904,-0.773,-0.626,-0.530,-0.477,-0.326,-0.178,Touching
0.929,-0.330,-0.296,-0.498,-0.769,-0.887,-0.994,-0.837,-0.811,-0.897,-0.860,-0.715,-0.501,-0.494,-0.533,-0.769,Touching
0.241,0.229,0.269,0.138,-0.317,-0.414,-0.435,-0.565,-0.849,-0.908,-0.913,-0.925,-0.909,-0.818,-0.543,-0.567,Touching
0.187,0.154,0.304,-0.140,-0.641,-0.692,-0.612,-0.725,-0.914,-0.818,-0.724,-0.657,-0.914,-0.936,-0.954,-1.111,Touching
0.209,0.194,0.197,0.192,-0.187,-0.352,-0.444,-0.455,-0.645,-0.880,-0.949,-0.903,-0.891,-0.951,-0.899,-0.921,Touching
0.196,0.207,0.278,-0.182,-0.534,-0.468,-0.474,-0.545,-0.703,-0.979,-0.745,-0.582,-0.434,-0.519,-0.437,-0.289,Touching
0.238,0.233,0.256,-0.124,-0.435,-0.414,-0.346,-0.566,-0.892,-1.055,-0.960,-0.825,-0.655,-0.880,-0.924,-0.980,Touching
0.256,0.374,0.181,-0.258,-0.428,-0.475,-0.569,-0.757,-0.853,-0.849,-0.809,-0.704,-0.733,-0.762,-0.444,-0.306,Touching
0.270,0.259,0.434,0.045,-0.412,-0.538,-0.603,-0.534,-0.552,-0.888,-1.062,-0.824,-0.679,-0.915,-0.707,-0.556,Touching
0.247,0.262,0.366,-0.058,-0.343,-0.419,-0.490,-0.680,-0.869,-0.825,-0.818,-1.082,-1.027,-0.891,-0.793,-0.842,Touching
0.204,0.193,0.208,0.308,-0.047,-0.518,-0.619,-0.643,-0.588,-0.608,-0.976,-0.852,-0.849,-0.917,-0.959,-0.933,Touching
0.209,0.213,0.301,0.165,-0.363,-0.432,-0.426,-0.662,-0.896,-0.858,-0.807,-0.888,-0.955,-0.910,-1.040,-0.951,Touching
0.234,0.226,0.298,0.142,-0.287,-0.296,-0.272,-0.435,-0.824,-0.817,-0.770,-0.688,-0.489,-0.454,-0.450,-0.448,Touching
0.197,0.193,0.267,0.165,-0.410,-0.417,-0.501,-0.704,-0.992,-0.914,-0.863,-0.819,-0.883,-1.002,-0.921,-0.893,Touching
0.237,0.236,0.359,0.077,-0.387,-0.524,-0.584,-0.646,-0.775,-0.931,-0.942,-1.156,-0.869,-0.821,-1.207,-0.968,Touching
0.235,0.249,0.299,-0.102,-0.425,-0.557,-0.601,-0.642,-0.786,-0.894,-0.887,-0.903,-0.958,-0.900,-0.896,-0.962,Touching
0.242,0.227,0.225,0.190,0.169,0.214,0.039,-0.226,-0.333,-0.535,-0.605,-0.686,-0.832,-0.900,-0.897,-0.910,Touching
0.242,0.316,0.196,-0.362,-0.497,-0.357,-0.460,-0.794,-1.161,-0.999,-0.779,-0.759,-1.222,-0.951,-0.659,-0.812,Touching
0.260,0.249,0.267,0.334,0.050,-0.244,-0.439,-0.592,-0.592,-0.721,-0.898,-0.795,-0.695,-0.784,-0.925,-0.818,Touching
0.258,0.251,0.306,0.366,-0.197,-0.474,-0.516,-0.576,-0.668,-0.941,-0.995,-0.841,-0.858,-0.594,-0.563,-0.505,Touching
0.228,0.219,0.227,0.254,0.198,-0.130,-0.396,-0.499,-0.579,-0.754,-0.825,-0.850,-0.899,-0.928,-0.886,-0.862,Touching
0.255,0.271,0.210,-0.261,-0.615,-0.527,-0.450,-0.725,-0.895,-0.945,-0.884,-0.796,-0.600,-0.598,-0.599,-0.454,Touching
0.224,0.209,0.280,0.231,-0.204,-0.480,-0.502,-0.427,-0.503,-0.772,-0.937,-0.730,-0.587,-0.455,-0.452,-0.427,Touching
0.251,0.245,0.292,0.041,-0.334,-0.508,-0.554,-0.548,-0.777,-0.889,-0.870,-0.952,-0.929,-0.898,-0.887,-0.862,Touching
0.256,0.255,0.354,0.061,-0.406,-0.454,-0.307,-0.408,-0.714,-0.793,-0.495,-0.484,-0.464,-0.330,0.073,0.399,Touching
0.260,0.265,0.430,0.009,-0.420,-0.511,-0.569,-0.656,-0.744,-0.641,-0.568,-0.617,-0.544,-0.492,-0.560,-0.663,Touching
-0.501,-0.511,-0.482,-0.543,-0.830,-0.935,-0.738,-0.653,-0.532,-0.618,-0.604,-0.558,-0.209,0.087,0.583,-0.830,Touching
0.243,0.238,0.249,0.322,0.051,-0.389,-0.501,-0.538,-0.528,-0.572,-0.715,-0.807,-0.981,-0.999,-0.976,-0.858,Touching
0.290,0.286,0.420,0.246,-0.421,-0.668,-0.661,-0.647,-0.428,-0.953,-0.824,-0.750,-0.625,-0.586,-0.624,-0.536,Touching
0.255,0.246,0.346,0.297,-0.218,-0.519,-0.529,-0.609,-0.870,-0.794,-0.782,-1.002,-0.943,-0.832,-0.629,-0.640,Touching
0.264,0.303,0.378,-0.120,-0.457,-0.471,-0.596,-0.583,-1.079,-0.888,-0.706,-1.091,-0.853,-0.753,-0.865,-0.866,Touching
0.184,0.179,0.291,0.236,-0.359,-0.573,-0.647,-0.566,-0.636,-0.674,-0.986,-0.966,-0.912,-0.807,-0.847,-0.881,Touching
0.248,0.244,0.300,0.275,-0.364,-0.465,-0.515,-0.588,-0.786,-1.060,-0.797,-0.690,-0.589,-0.586,-0.488,-0.240,Touching
0.234,0.230,0.330,0.046,-0.411,-0.524,-0.493,-0.459,-0.649,-1.050,-0.996,-0.600,-0.809,-0.685,-0.561,-0.565,Touching
0.269,0.253,0.314,0.019,-0.495,-0.491,-0.449,-0.540,-0.822,-0.986,-0.929,-0.936,-0.867,-0.626,-0.581,-0.543,Touching
0.268,0.258,0.338,0.035,-0.371,-0.474,-0.540,-0.582,-0.774,-0.870,-0.863,-0.850,-0.850,-0.872,-0.881,-0.914,Touching
0.207,0.200,0.217,0.158,-0.301,-0.575,-0.464,-0.418,-0.652,-0.952,-0.854,-0.710,-0.606,-0.555,-0.547,-0.292,Touching
0.147,0.145,0.264,-0.094,-0.583,-0.572,-0.698,-0.725,-0.642,-0.590,-0.465,-0.515,-0.485,-0.458,-0.403,-0.343,Touching
0.128,0.111,0.132,0.170,-0.315,-0.498,-0.417,-0.401,-0.660,-1.064,-0.852,-0.742,-0.641,-0.602,-0.567,-0.433,Touching
0.139,0.176,0.189,-0.267,-0.508,-0.472,-0.519,-0.737,-0.864,-0.935,-0.817,-0.748,-0.661,-0.562,-0.272,-0.025,Touching
0.131,0.133,0.185,-0.028,-0.378,-0.525,-0.573,-0.594,-0.694,-0.867,-0.837,-0.878,-0.617,-0.568,-0.573,-0.420,Touching
-0.135,-0.347,-0.373,-0.485,-0.487,-0.392,-0.324,-0.362,-0.401,-0.393,-0.387,-0.382,-0.361,-0.341,-0.326,-0.327,Touching
0.189,-1.008,-0.927,-1.021,-1.041,-0.972,-0.828,-0.681,-0.509,-0.366,-0.061,0.098,0.027,-0.077,-0.238,-0.235,Touching
0.182,0.183,0.301,0.026,-0.396,-0.527,-0.526,-0.761,-0.875,-0.986,-0.861,-0.894,-0.941,-0.836,-0.714,-0.700,Touching
0.182,0.169,0.179,0.180,-0.221,-0.400,-0.431,-0.473,-0.581,-0.722,-0.585,-0.716,-0.921,-0.849,-0.933,-0.879,Touching
0.183,0.183,0.179,0.179,0.198,0.238,-0.019,-0.224,-0.507,-0.764,-0.733,-0.504,-0.592,-0.763,-0.857,-0.959,Touching
0.158,0.155,0.209,0.235,-0.252,-0.486,-0.509,-0.487,-0.708,-0.861,-0.792,-0.636,-0.641,-0.434,-0.057,0.126,Touching
0.066,0.071,0.072,0.141,0.032,-0.301,-0.576,-0.648,-0.606,-0.516,-0.707,-0.906,-1.009,-0.906,-0.887,-0.859,Touching
0.129,0.124,0.161,0.212,-0.090,-0.354,-0.410,-0.520,-0.630,-0.762,-0.827,-0.816,-0.806,-0.684,-0.619,-0.520,Touching
0.109,0.122,0.121,0.205,-0.004,-0.359,-0.498,-0.458,-0.411,-0.584,-0.877,-1.124,-0.890,-0.785,-0.719,-0.743,Touching
0.138,0.131,0.150,0.196,-0.026,-0.333,-0.420,-0.387,-0.429,-0.574,-0.659,-0.546,-0.566,-0.913,-0.536,-0.477,Touching
0.141,0.128,0.228,0.048,-0.382,-0.552,-0.579,-0.661,-0.643,-0.851,-0.900,-0.894,-0.777,-0.612,-0.664,-0.723,Touching
0.134,0.122,0.142,0.143,0.161,0.227,-0.046,-0.342,-0.506,-0.565,-0.636,-0.674,-0.677,-0.767,-0.862,-0.881,Touching
0.127,0.113,0.168,0.298,-0.259,-0.631,-0.560,-0.464,-0.640,-0.897,-1.033,-1.035,-0.915,-0.904,-0.920,-1.046,Touching
0.118,0.121,0.193,0.284,-0.345,-0.467,-0.615,-0.642,-0.433,-0.589,-0.765,-0.639,-0.520,-0.467,-0.612,-0.569,Touching
0.125,0.078,0.168,-0.068,-0.544,-0.625,-0.539,-0.410,-0.743,-0.866,-0.682,-0.698,-0.565,-0.408,-0.063,0.134,Touching
0.141,0.130,0.148,0.176,-0.240,-0.520,-0.588,-0.646,-0.675,-0.554,-0.442,-0.446,-0.646,-0.654,-0.627,-0.571,Touching
0.021,0.028,0.037,0.065,-0.321,-0.484,-0.545,-0.545,-0.672,-0.820,-0.883,-0.912,-0.948,-0.948,-0.879,-0.841,Touching
0.087,0.073,0.101,0.097,-0.325,-0.498,-0.520,-0.437,-0.564,-0.711,-0.865,-0.676,-0.514,-0.539,-0.705,-0.874,Touching
0.114,0.107,0.119,0.186,-0.251,-0.451,-0.498,-0.599,-0.657,-0.586,-0.862,-0.790,-0.997,-0.861,-0.870,-0.764,Touching
0.115,0.119,0.112,0.213,-0.071,-0.403,-0.564,-0.489,-0.452,-0.780,-0.945,-0.774,-0.588,-0.644,-0.635,-0.438,Touching
0.120,0.110,0.103,0.163,-0.048,-0.321,-0.478,-0.505,-0.457,-0.650,-0.876,-0.885,-0.885,-0.857,-0.846,-0.843,Touching
0.143,0.142,0.222,0.072,-0.527,-0.654,-0.609,-0.543,-0.680,-0.882,-0.918,-0.796,-0.669,-0.725,-0.760,-0.605,Touching
0.118,0.103,0.108,0.222,-0.111,-0.370,-0.514,-0.561,-0.548,-0.657,-0.907,-0.833,-0.788,-0.842,-0.683,-0.668,Touching
0.108,0.099,0.119,0.142,-0.011,-0.354,-0.498,-0.547,-0.650,-0.687,-0.807,-0.908,-0.901,-0.974,-0.903,-0.872,Touching
0.119,0.125,0.281,-0.083,-0.576,-0.565,-0.512,-0.553,-0.819,-0.889,-1.031,-1.013,-0.910,-0.938,-0.765,-0.865,Touching
0.201,0.204,0.234,-0.026,-0.379,-0.409,-0.497,-0.490,-0.735,-0.900,-0.948,-0.960,-0.843,-0.800,-0.939,-0.849,Touching
-0.207,-0.331,-0.244,-0.190,-0.150,-0.143,0.048,0.056,0.042,0.024,-0.038,-0.132,0.018,-0.065,-0.020,-0.094,NoTouching
-0.176,-0.175,-0.057,-0.033,-0.118,-0.155,-0.203,-0.273,-0.268,-0.181,-0.083,-0.160,-0.247,-0.105,-0.011,0.024,NoTouching
-0.187,-0.188,-0.127,-0.065,-0.102,-0.116,-0.179,-0.173,-0.103,-0.082,-0.157,-0.182,-0.237,-0.224,-0.156,-0.137,NoTouching
-0.152,-0.347,-0.231,-0.192,0.025,-0.179,-0.179,-0.134,-0.137,-0.222,-0.275,-0.281,-0.337,-0.315,-0.179,-0.088,NoTouching
-0.164,-0.081,-0.034,-0.196,-0.202,-0.200,-0.280,-0.320,-0.223,-0.133,-0.167,-0.196,-0.192,-0.208,-0.237,-0.271,NoTouching
-0.135,-0.140,-0.175,-0.237,-0.276,-0.268,-0.253,-0.245,-0.265,-0.280,-0.300,-0.243,-0.140,0.002,-0.053,-0.092,NoTouching
-0.297,-0.265,-0.174,-0.140,-0.226,-0.275,-0.300,-0.267,-0.206,-0.158,-0.198,-0.232,-0.290,-0.273,-0.212,-0.105,NoTouching
-0.145,-0.123,-0.146,-0.125,-0.118,-0.221,-0.208,-0.049,-0.155,-0.233,-0.194,-0.182,-0.171,-0.204,-0.169,-0.153,NoTouching
-0.159,-0.147,-0.134,-0.133,-0.143,-0.182,-0.246,-0.182,-0.109,-0.169,-0.216,-0.251,-0.231,-0.157,-0.157,-0.199,NoTouching
-0.143,-0.158,-0.131,-0.100,-0.099,-0.141,-0.146,-0.142,-0.114,-0.123,-0.137,-0.140,-0.136,-0.141,-0.162,-0.170,NoTouching
0.908,1.889,1.030,2.380,2.288,1.689,1.148,1.198,0.759,1.270,2.970,2.025,1.423,2.084,2.128,2.120,NoTouching
0.511,0.161,0.970,0.797,0.672,0.670,0.874,0.768,1.152,0.606,0.195,1.683,2.173,1.535,1.450,1.537,NoTouching
0.991,1.461,1.287,0.934,0.675,0.775,1.415,1.364,0.902,0.872,1.348,1.107,1.075,1.089,0.987,0.790,NoTouching
0.864,0.631,1.301,1.093,1.798,1.500,1.049,1.759,1.671,1.374,0.993,1.146,0.600,1.560,1.443,0.636,NoTouching
1.643,0.367,0.345,1.231,1.082,1.010,0.898,1.226,1.547,2.387,1.920,2.072,2.057,1.595,2.435,3.417,NoTouching
2.452,1.923,2.286,1.655,1.672,2.726,2.842,0.968,0.597,2.384,3.804,1.267,1.838,2.263,1.663,1.896,NoTouching
2.793,1.517,2.246,2.321,1.730,2.326,2.811,1.199,0.045,1.619,2.902,1.545,2.482,2.163,2.015,2.020,NoTouching
