f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-11.126,26.069,-85.674,-0.122,0.286,-0.941,0.045,0.073,0.044,-0.371,0.255,-0.046,4.000,0.000,0.000,-0.130,0.290,-0.940,0.033,0.059,0.032,0.032,0.059,0.032,0.655,-0.371,0.077,4.645,2.669,3.976,NoTouching
-11.755,24.705,-86.932,-0.128,0.269,-0.945,0.036,0.098,0.056,-0.284,0.366,-0.060,2.000,2.000,0.000,-0.138,0.285,-0.940,0.027,0.068,0.034,0.025,0.067,0.033,1.375,-0.717,-1.573,5.339,5.333,9.394,NoTouching
-10.801,22.058,-86.372,-0.119,0.242,-0.949,0.055,0.053,0.063,-0.467,0.221,-0.066,3.000,0.000,0.000,-0.127,0.245,-0.947,0.038,0.044,0.044,0.037,0.044,0.043,0.494,0.042,-0.141,5.042,2.993,4.168,NoTouching
-11.445,20.561,-86.799,-0.126,0.226,-0.954,0.082,0.144,0.092,-0.653,0.637,-0.097,4.000,8.000,0.000,-0.133,0.262,-0.948,0.055,0.107,0.065,0.054,0.102,0.065,0.679,-1.052,-0.951,4.755,4.293,5.043,NoTouching
-11.761,24.672,-85.682,-0.129,0.271,-0.942,0.045,0.054,0.039,-0.349,0.200,-0.041,2.000,0.000,0.000,-0.127,0.273,-0.937,0.033,0.044,0.030,0.033,0.044,0.030,-0.134,-0.197,-0.179,4.543,2.848,3.386,NoTouching
-13.001,21.143,-86.777,-0.143,0.232,-0.954,0.050,0.069,0.047,-0.349,0.295,-0.050,0.000,0.000,0.000,-0.132,0.237,-0.954,0.037,0.052,0.038,0.036,0.052,0.038,-0.668,0.337,-0.162,4.574,4.275,3.028,NoTouching
-11.932,22.337,-87.243,-0.130,0.243,-0.948,0.062,0.060,0.068,-0.477,0.248,-0.072,2.000,0.000,0.000,-0.139,0.251,-0.943,0.040,0.047,0.048,0.039,0.047,0.048,1.091,0.817,-0.160,7.717,7.066,3.942,NoTouching
-13.327,27.749,-85.667,-0.145,0.302,-0.931,0.013,0.038,0.017,-0.093,0.125,-0.018,0.000,0.000,0.000,-0.143,0.305,-0.931,0.010,0.029,0.012,0.010,0.029,0.012,-0.210,0.005,-0.877,2.980,3.348,6.770,NoTouching
-35.032,79.709,-1.614,-0.389,0.886,-0.018,0.095,0.089,0.158,-0.244,0.101,-8.831,0.000,0.000,0.000,-0.401,0.867,-0.074,0.081,0.070,0.136,0.080,0.068,0.126,0.123,0.737,0.633,1.845,2.751,2.050,NoTouching
-52.153,63.823,23.472,-0.573,0.701,0.258,0.120,0.274,0.142,-0.209,0.390,0.552,0.000,0.000,2.000,-0.587,0.702,0.227,0.087,0.241,0.108,0.085,0.241,0.103,0.371,0.120,0.982,3.132,1.822,3.997,NoTouching
