f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-4.321,-1.735,-14.024,-0.288,-0.116,-0.935,0.007,0.009,0.008,-0.024,-0.081,-0.008,0.000,0.000,0.000,-0.287,-0.119,-0.938,0.006,0.008,0.006,0.006,0.008,0.006,-0.152,0.324,0.731,1.979,2.067,2.032,NoTouching
-5.581,12.192,-1.853,-0.372,0.813,-0.124,0.034,0.145,0.084,-0.092,0.179,-0.681,0.000,0.000,0.000,-0.368,0.846,-0.096,0.028,0.122,0.073,0.028,0.120,0.068,0.045,-0.300,-0.395,2.330,1.884,1.790,NoTouching
-5.937,10.946,9.714,-0.396,0.730,0.648,0.015,0.048,0.057,-0.037,0.065,0.088,0.000,0.000,0.000,-0.393,0.723,0.671,0.013,0.043,0.047,0.013,0.043,0.041,-0.145,0.174,-1.081,1.668,1.449,2.789,NoTouching
-5.599,9.975,9.762,-0.373,0.665,0.651,0.008,0.031,0.037,-0.022,0.046,0.056,0.000,0.000,0.000,-0.373,0.682,0.646,0.007,0.023,0.026,0.007,0.020,0.025,-0.339,-1.618,1.436,1.799,4.461,4.832,NoTouching
-8.455,12.264,0.121,-0.564,0.818,0.008,0.019,0.088,0.191,-0.033,0.108,23.723,0.000,0.000,1.000,-0.563,0.821,-0.017,0.017,0.072,0.163,0.017,0.071,0.162,-0.183,-0.617,0.137,1.423,2.037,1.934,NoTouching
-5.876,6.612,-11.284,-0.392,0.441,-0.752,0.012,0.045,0.038,-0.031,0.101,-0.050,0.000,0.000,0.000,-0.392,0.433,-0.762,0.011,0.038,0.030,0.011,0.037,0.028,-0.053,0.564,0.929,1.543,2.166,2.750,NoTouching
-5.833,10.969,-6.468,-0.389,0.731,-0.431,0.026,0.103,0.119,-0.067,0.141,-0.276,0.000,0.000,0.000,-0.395,0.689,-0.364,0.022,0.088,0.109,0.021,0.084,0.102,0.354,0.779,-0.507,2.189,2.392,1.577,NoTouching
-7.252,10.517,7.716,-0.483,0.701,0.514,0.028,0.044,0.034,-0.057,0.062,0.066,0.000,0.000,0.000,-0.478,0.713,0.514,0.024,0.036,0.029,0.024,0.034,0.029,-0.218,-0.735,0.498,1.667,2.416,2.191,NoTouching
-8.315,10.959,4.736,-0.554,0.731,0.316,0.048,0.263,0.208,-0.087,0.360,0.658,0.000,0.000,0.000,-0.555,0.600,0.306,0.040,0.231,0.191,0.040,0.205,0.191,0.300,0.796,-0.028,2.422,2.064,1.421,NoTouching
-6.497,6.390,-9.091,-0.433,0.426,-0.606,0.145,0.144,0.213,-0.334,0.339,-0.351,0.000,0.000,0.000,-0.348,0.447,-0.486,0.133,0.126,0.187,0.127,0.125,0.166,-0.305,-0.015,-0.822,1.428,1.867,2.039,NoTouching
29.564,32.550,-4.365,1.971,2.170,-0.291,0.280,0.329,0.271,0.142,0.152,-0.931,0.000,0.000,1.000,1.834,2.307,-0.371,0.226,0.279,0.237,0.179,0.262,0.231,1.422,-0.669,0.282,3.582,2.320,1.777,NoTouching
29.354,24.730,7.001,1.957,1.649,0.467,0.260,0.153,0.340,0.133,0.093,0.728,0.000,0.000,1.000,2.081,1.665,0.539,0.238,0.112,0.311,0.224,0.111,0.306,-0.465,-0.912,-0.233,1.588,4.035,1.436,NoTouching
20.141,-4.647,20.223,1.343,-0.310,1.348,0.384,1.659,1.451,0.286,-5.357,1.076,0.000,1.000,1.000,1.388,-0.411,0.809,0.314,1.347,1.363,0.304,1.340,1.327,-0.677,-0.358,0.254,2.022,2.257,1.432,NoTouching
31.641,19.988,0.535,2.109,1.333,0.036,0.204,0.851,0.376,0.097,0.638,10.540,0.000,1.000,2.000,2.161,1.687,-0.085,0.148,0.693,0.329,0.134,0.644,0.315,-1.546,-1.127,0.406,4.364,3.136,1.873,NoTouching
29.894,64.594,-7.694,1.993,4.306,-0.513,0.309,1.322,0.746,0.155,0.307,-1.453,0.000,0.000,2.000,2.012,4.127,-0.185,0.262,1.132,0.589,0.261,1.118,0.532,0.569,0.750,-1.289,2.044,2.442,3.551,NoTouching
25.039,30.081,9.769,1.669,2.005,0.651,0.137,0.432,0.127,0.082,0.216,0.196,0.000,0.000,0.000,1.685,1.734,0.603,0.115,0.399,0.100,0.114,0.366,0.080,0.224,0.552,1.486,2.037,1.579,3.898,NoTouching
20.168,23.049,7.719,1.345,1.537,0.515,0.124,0.077,0.311,0.092,0.050,0.605,0.000,0.000,0.000,1.359,1.545,0.481,0.107,0.059,0.281,0.106,0.058,0.279,-0.542,-0.954,-0.161,1.882,2.962,1.593,NoTouching
14.911,-33.288,26.739,0.994,-2.219,1.783,0.391,0.857,0.616,0.393,-0.386,0.346,0.000,0.000,0.000,0.864,-2.118,1.853,0.324,0.710,0.545,0.302,0.703,0.540,0.752,-0.181,-0.236,2.353,2.092,1.737,NoTouching
27.699,25.687,-1.100,1.847,1.712,-0.073,0.255,0.404,0.139,0.138,0.236,-1.897,0.000,0.000,4.000,1.820,1.771,-0.044,0.219,0.306,0.112,0.218,0.302,0.105,0.162,-0.490,-0.414,1.992,3.646,2.342,NoTouching
-0.820,-4.257,-13.472,-0.055,-0.284,-0.898,0.021,0.010,0.018,-0.382,-0.034,-0.020,0.000,0.000,0.000,-0.056,-0.285,-0.902,0.019,0.008,0.015,0.019,0.008,0.015,0.124,0.342,0.020,1.367,1.991,2.271,NoTouching
-2.497,5.354,-13.312,-0.166,0.357,-0.887,0.006,0.033,0.034,-0.037,0.092,-0.039,0.000,0.000,0.000,-0.167,0.363,-0.888,0.005,0.027,0.024,0.005,0.027,0.024,0.676,-0.189,-1.447,3.102,2.377,4.941,NoTouching
-1.884,5.211,-14.099,-0.126,0.347,-0.940,0.021,0.019,0.017,-0.171,0.053,-0.018,0.000,0.000,0.000,-0.130,0.345,-0.936,0.018,0.014,0.015,0.018,0.013,0.014,0.518,1.108,-0.457,2.068,3.615,2.012,NoTouching
-2.068,4.097,-14.269,-0.138,0.273,-0.951,0.014,0.024,0.022,-0.104,0.088,-0.024,0.000,0.000,0.000,-0.141,0.264,-0.942,0.012,0.019,0.017,0.011,0.017,0.016,0.678,0.936,-1.419,2.436,2.606,4.053,NoTouching
-0.593,3.198,-14.277,-0.040,0.213,-0.952,0.044,0.050,0.125,-1.101,0.232,-0.132,1.000,0.000,0.000,-0.057,0.204,-0.944,0.035,0.039,0.114,0.031,0.037,0.114,1.177,0.620,-0.023,2.951,2.543,1.429,NoTouching
-2.040,3.645,-14.190,-0.136,0.243,-0.946,0.020,0.037,0.028,-0.146,0.150,-0.030,0.000,0.000,0.000,-0.142,0.248,-0.948,0.018,0.032,0.021,0.017,0.031,0.021,-0.198,0.020,-0.258,2.157,1.954,2.768,NoTouching
-1.944,4.184,-14.255,-0.130,0.279,-0.950,0.041,0.045,0.030,-0.318,0.161,-0.031,0.000,0.000,0.000,-0.127,0.279,-0.951,0.028,0.033,0.024,0.028,0.033,0.024,-1.525,0.845,0.029,5.897,2.954,2.235,NoTouching
-2.646,2.418,-14.594,-0.176,0.161,-0.973,0.057,0.060,0.065,-0.322,0.372,-0.067,0.000,0.000,0.000,-0.175,0.160,-0.983,0.045,0.053,0.052,0.045,0.053,0.051,-0.013,0.154,0.405,2.330,1.625,2.075,NoTouching
-2.314,4.161,-14.074,-0.154,0.277,-0.938,0.021,0.020,0.030,-0.139,0.074,-0.032,0.000,0.000,0.000,-0.157,0.271,-0.938,0.017,0.016,0.021,0.017,0.014,0.021,-0.149,0.805,-0.644,2.377,2.707,3.449,NoTouching
-2.026,4.056,-14.117,-0.135,0.270,-0.941,0.011,0.033,0.006,-0.084,0.121,-0.006,0.000,0.000,0.000,-0.142,0.292,-0.941,0.010,0.031,0.004,0.009,0.030,0.004,0.798,-0.297,0.429,2.091,1.376,2.617,NoTouching
-4.404,13.052,3.753,-0.294,0.870,0.250,0.030,0.027,0.027,-0.101,0.031,0.108,0.000,0.000,0.000,-0.301,0.869,0.252,0.027,0.023,0.024,0.026,0.023,0.024,0.179,-0.105,0.091,1.538,1.632,1.474,NoTouching
-8.052,8.084,2.599,-0.537,0.539,0.173,0.031,0.084,0.039,-0.057,0.156,0.224,0.000,0.000,0.000,-0.525,0.517,0.166,0.028,0.072,0.035,0.028,0.070,0.034,-0.351,0.258,-0.069,1.549,2.032,1.569,NoTouching
-8.545,5.681,-2.616,-0.570,0.379,-0.174,0.053,0.203,0.033,-0.093,0.535,-0.187,0.000,0.000,0.000,-0.559,0.336,-0.175,0.049,0.187,0.028,0.048,0.185,0.028,-0.150,0.257,0.180,1.483,1.420,1.795,NoTouching
-4.139,2.876,-14.012,-0.276,0.192,-0.934,0.021,0.031,0.034,-0.075,0.162,-0.036,0.000,0.000,0.000,-0.267,0.190,-0.944,0.018,0.024,0.030,0.015,0.024,0.029,-1.009,0.619,0.366,2.407,2.359,1.623,NoTouching
-5.420,5.276,-12.074,-0.361,0.352,-0.805,0.038,0.181,0.067,-0.106,0.513,-0.083,0.000,0.000,0.000,-0.363,0.336,-0.813,0.035,0.157,0.055,0.034,0.155,0.055,-0.064,0.376,0.328,1.537,1.738,2.100,NoTouching
-5.855,12.852,-5.727,-0.390,0.857,-0.382,0.040,0.088,0.093,-0.102,0.102,-0.244,0.000,0.000,0.000,-0.384,0.887,-0.409,0.038,0.080,0.081,0.038,0.078,0.078,-0.075,-0.252,0.495,1.179,1.526,1.794,NoTouching
-8.419,2.650,-1.344,-0.561,0.177,-0.090,0.022,0.102,0.130,-0.038,0.577,-1.453,0.000,0.000,1.000,-0.564,0.153,-0.125,0.019,0.076,0.121,0.018,0.067,0.118,-0.147,1.338,0.200,2.015,3.913,1.412,NoTouching
-2.376,2.105,-14.982,-0.158,0.140,-0.999,0.006,0.034,0.015,-0.036,0.241,-0.015,0.000,0.000,0.000,-0.160,0.151,-1.003,0.005,0.030,0.013,0.004,0.029,0.013,0.391,-0.170,-0.031,2.365,1.912,1.563,NoTouching
-4.018,6.944,-12.223,-0.268,0.463,-0.815,0.019,0.045,0.017,-0.070,0.098,-0.021,0.000,0.000,0.000,-0.275,0.457,-0.814,0.016,0.039,0.013,0.015,0.038,0.013,0.752,0.431,0.016,2.224,1.986,2.298,NoTouching
2.546,11.026,0.709,0.170,0.735,0.047,0.376,0.244,0.682,2.213,0.332,14.426,3.000,0.000,1.000,0.090,0.686,-0.240,0.341,0.219,0.609,0.336,0.216,0.553,0.074,0.061,0.648,1.600,1.597,1.755,NoTouching
