f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-24.670,14.565,-68.477,-0.308,0.182,-0.856,0.060,0.309,0.105,-0.195,1.698,-0.122,0.000,1.000,0.000,-0.295,0.073,-0.892,0.049,0.275,0.089,0.047,0.265,0.085,0.059,0.634,0.737,2.541,1.975,2.669,NoTouching
-30.908,70.352,-1.343,-0.386,0.879,-0.017,0.088,0.148,0.206,-0.228,0.169,-12.286,0.000,0.000,3.000,-0.378,0.893,-0.043,0.074,0.121,0.157,0.074,0.121,0.155,-0.018,-0.118,0.948,2.035,2.398,3.304,NoTouching
-39.001,61.956,23.921,-0.488,0.774,0.299,0.072,0.057,0.263,-0.147,0.074,0.880,0.000,0.000,2.000,-0.510,0.789,0.375,0.065,0.047,0.234,0.062,0.045,0.228,0.304,-0.568,-0.081,1.588,3.011,1.646,NoTouching
-28.217,58.325,40.366,-0.353,0.729,0.505,0.053,0.187,0.295,-0.151,0.257,0.584,0.000,0.000,2.000,-0.366,0.689,0.620,0.036,0.148,0.249,0.033,0.144,0.231,1.950,0.427,-0.683,7.009,3.124,2.228,NoTouching
-38.851,57.387,39.117,-0.486,0.717,0.489,0.051,0.116,0.270,-0.104,0.162,0.553,0.000,0.000,1.000,-0.460,0.702,0.576,0.045,0.098,0.210,0.037,0.097,0.198,-0.935,0.020,-1.312,2.197,2.002,3.908,NoTouching
-30.823,43.666,-55.174,-0.385,0.546,-0.690,0.076,0.196,0.144,-0.197,0.359,-0.209,0.000,0.000,0.000,-0.391,0.496,-0.720,0.056,0.150,0.123,0.055,0.143,0.121,0.641,1.184,0.246,3.160,4.137,2.299,NoTouching
-34.457,62.383,-14.005,-0.431,0.780,-0.175,0.087,0.261,0.418,-0.202,0.335,-2.386,0.000,0.000,1.000,-0.420,0.781,-0.311,0.067,0.204,0.387,0.066,0.204,0.375,-0.621,-0.079,0.241,3.363,3.165,1.440,NoTouching
-39.190,46.927,48.775,-0.490,0.587,0.610,0.057,0.148,0.164,-0.117,0.252,0.269,0.000,0.000,0.000,-0.503,0.611,0.644,0.043,0.128,0.131,0.042,0.127,0.126,1.187,0.351,-0.820,4.093,2.328,2.947,NoTouching
-32.269,40.102,-46.131,-0.403,0.501,-0.577,0.127,0.205,0.509,-0.315,0.410,-0.883,0.000,0.000,0.000,-0.432,0.486,-0.746,0.099,0.142,0.415,0.095,0.141,0.369,0.674,1.282,0.920,2.834,5.744,2.737,NoTouching
-31.755,34.561,-59.678,-0.397,0.432,-0.746,0.082,0.114,0.138,-0.207,0.264,-0.184,0.000,0.000,0.000,-0.372,0.446,-0.760,0.065,0.092,0.101,0.063,0.091,0.100,-0.973,-0.164,0.649,4.221,2.522,3.439,NoTouching
145.565,60.800,41.667,1.820,0.760,0.521,0.547,1.841,0.761,0.301,2.422,1.461,0.000,2.000,5.000,1.814,1.336,0.373,0.426,1.443,0.618,0.426,1.292,0.595,0.007,-1.265,0.693,2.533,3.477,2.658,NoTouching
147.879,92.115,75.635,1.848,1.151,0.945,0.511,2.069,0.745,0.276,1.797,0.788,0.000,2.000,4.000,1.962,1.585,0.917,0.439,1.500,0.530,0.436,1.385,0.529,-0.303,-0.333,0.883,2.108,3.284,4.311,NoTouching
139.668,90.210,31.256,1.746,1.128,0.391,0.574,2.094,1.234,0.329,1.857,3.160,0.000,2.000,5.000,1.727,1.458,0.415,0.461,1.515,0.890,0.460,1.437,0.890,0.345,-0.197,-0.106,2.788,3.858,4.652,NoTouching
115.581,90.978,21.362,1.501,1.182,0.277,0.592,2.123,1.093,0.394,1.797,3.939,0.000,1.000,5.000,1.510,1.484,0.100,0.419,1.473,0.753,0.418,1.391,0.718,0.959,-0.135,0.868,4.307,3.397,3.986,NoTouching
133.916,170.090,42.202,1.633,2.074,0.515,0.425,1.337,0.448,0.260,0.645,0.870,0.000,2.000,4.000,1.652,1.739,0.637,0.345,0.924,0.361,0.345,0.872,0.349,-0.111,0.976,-0.426,2.109,4.503,2.564,NoTouching
