f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,class
2.394,1.826,1.796,1.847,1.919,1.799,1.693,1.408,1.260,1.317,0.784,1.155,1.228,2.224,2.743,2.615,2.685,2.186,1.954,1.228,3.528,2.988,2.743,2.428,2.336,2.201,2.011,50.914,0.679,1.873,2.759,1.291,1.490,1.334,2.000,-1.170,3.233,NoTouching
2.178,2.172,1.815,1.538,1.302,1.495,0.928,1.027,1.136,2.062,2.301,2.298,2.492,2.175,1.754,1.425,1.969,2.716,2.187,-1.304,2.945,2.848,2.439,2.025,1.373,3.148,4.174,71.955,0.959,1.987,2.071,1.552,1.476,1.313,2.000,-0.349,3.522,NoTouching
1.684,1.400,1.403,0.784,0.881,1.183,1.845,2.025,2.033,2.210,1.906,1.417,1.316,1.631,2.368,2.836,2.761,2.185,1.364,-1.569,2.428,1.464,3.424,4.056,3.617,2.180,1.849,80.359,1.071,2.149,2.005,1.424,1.577,1.497,2.000,-0.123,3.693,NoTouching
1.239,0.688,0.599,0.804,1.532,1.545,1.582,1.421,1.340,1.082,1.062,1.478,2.308,3.110,2.231,1.611,1.558,1.671,1.645,1.251,2.728,4.257,3.437,2.078,1.555,1.995,2.321,84.024,1.151,2.176,1.890,1.442,1.536,1.452,1.000,-0.091,3.239,NoTouching
1.841,2.221,2.256,2.140,1.989,1.506,1.410,1.180,0.838,2.084,2.090,1.792,1.657,1.606,1.625,1.752,1.544,1.272,1.041,1.003,1.845,2.651,2.978,3.068,3.021,2.360,2.410,170.250,2.211,1.259,0.569,1.758,0.893,0.813,1.000,1.257,4.847,NoTouching
2.121,2.188,1.907,1.679,1.678,1.397,1.419,1.417,1.329,1.135,0.965,1.115,1.171,0.684,1.002,1.514,2.200,2.260,3.133,1.336,5.318,6.390,3.710,3.393,2.528,1.960,2.035,91.065,1.198,2.263,1.889,1.396,1.600,1.561,2.000,-0.094,3.398,NoTouching
1.498,1.630,1.729,1.899,1.982,1.822,1.576,1.254,0.857,0.405,1.110,1.095,1.512,1.895,1.900,2.161,1.911,1.624,1.592,1.714,3.141,2.671,2.440,2.596,2.794,2.545,2.186,45.245,0.588,1.788,3.042,1.265,1.392,1.193,2.000,-1.430,4.069,NoTouching
1.472,1.417,1.295,1.135,1.048,1.139,1.144,0.734,0.792,1.361,2.095,1.932,2.232,1.789,1.183,0.994,1.032,1.569,2.282,1.761,2.278,2.236,2.062,1.794,1.135,1.914,4.031,72.426,0.941,1.994,2.120,1.528,1.491,1.337,2.000,-0.434,3.420,NoTouching
1.543,0.611,0.794,1.151,2.377,2.617,2.897,2.692,1.956,1.226,0.623,0.465,1.589,2.319,2.663,2.290,1.830,1.405,1.504,1.734,3.228,4.124,2.861,1.700,2.573,3.150,3.592,105.707,1.391,2.090,1.502,1.800,1.528,1.423,1.000,-0.691,3.281,NoTouching
2.099,1.666,1.964,1.532,1.088,0.843,1.060,1.807,2.912,1.768,2.091,1.212,1.387,1.435,1.403,1.429,1.233,0.965,0.969,0.954,2.741,2.372,2.539,2.356,1.896,1.642,1.993,164.664,2.138,1.508,0.705,1.702,0.942,0.809,1.000,2.859,12.600,NoTouching
-0.028,-0.045,-0.076,-0.074,-0.064,-0.067,-0.077,-0.052,0.000,-0.016,-0.022,-0.161,-0.143,-0.128,-0.033,-0.047,-0.075,-0.103,-0.188,-0.201,0.956,0.922,0.947,0.949,0.940,0.995,0.987,3.488,0.045,0.267,5.900,-0.023,0.241,0.233,3.000,0.241,1.608,NoTouching
-0.170,-0.168,-0.169,-0.160,-0.158,-0.129,-0.146,-0.174,-0.185,-0.137,-0.100,-0.060,-0.049,0.050,-0.065,-0.055,-0.082,-0.130,-0.134,-0.131,0.972,0.945,0.970,1.011,0.996,0.990,0.980,21.897,0.284,0.073,0.258,0.306,0.059,0.057,0.000,-0.673,2.588,NoTouching
-0.141,-0.145,-0.102,-0.104,-0.111,-0.084,-0.032,-0.106,-0.149,-0.090,-0.111,-0.124,-0.139,-0.140,-0.154,-0.129,-0.122,-0.133,-0.126,0.325,1.001,1.001,1.021,1.028,0.966,0.990,0.984,21.534,0.283,0.079,0.278,0.288,0.066,0.066,0.000,-0.255,2.305,NoTouching
-0.118,-0.146,-0.145,-0.146,-0.142,-0.148,-0.148,-0.153,-0.139,-0.125,-0.123,-0.162,-0.128,-0.118,-0.093,-0.096,-0.113,-0.063,-0.133,-0.110,1.015,0.985,0.991,1.010,0.999,0.988,0.989,20.626,0.268,0.105,0.393,0.287,0.073,0.071,2.000,-0.683,4.772,NoTouching
0.018,-0.063,-0.044,-0.084,-0.121,-0.139,-0.116,-0.153,-0.075,-0.138,-0.201,-0.112,-0.145,-0.136,-0.128,-0.129,-0.127,-0.133,-0.137,0.191,0.973,0.849,1.013,1.092,0.937,0.988,0.947,17.941,0.236,0.051,0.216,0.236,0.043,0.043,0.000,-0.286,2.099,NoTouching
-0.123,-0.148,-0.128,-0.148,-0.149,-0.151,-0.146,-0.120,-0.108,-0.205,-0.173,-0.127,-0.152,-0.130,0.085,-0.049,-0.041,0.012,-0.098,0.325,0.958,1.014,0.992,0.987,0.989,1.001,1.013,15.910,0.209,0.149,0.709,0.253,0.113,0.107,8.000,-0.921,3.910,NoTouching
-0.145,-0.156,-0.112,-0.093,-0.037,-0.068,-0.109,-0.123,-0.109,-0.119,-0.110,-0.228,-0.145,-0.162,-0.137,-0.128,-0.139,-0.130,-0.151,0.164,1.005,1.019,1.011,0.943,1.021,0.951,0.920,19.953,0.263,0.055,0.210,0.257,0.043,0.043,0.000,0.126,3.009,NoTouching
-0.143,-0.165,-0.234,-0.159,-0.104,-0.099,-0.119,-0.123,-0.140,-0.137,-0.141,-0.122,-0.131,-0.168,-0.127,-0.102,-0.128,-0.117,-0.129,0.309,1.023,0.982,0.987,1.015,0.994,1.009,0.920,17.413,0.229,0.071,0.310,0.236,0.053,0.053,0.000,0.425,4.378,NoTouching
-0.157,-0.162,-0.141,-0.158,-0.156,-0.144,-0.133,-0.163,-0.188,-0.255,-0.109,0.018,-0.018,-0.071,-0.070,-0.112,-0.140,-0.165,-0.143,-0.150,1.019,0.963,0.988,0.984,1.005,0.980,0.992,18.623,0.242,0.064,0.264,0.246,0.051,0.051,0.000,0.869,6.668,NoTouching
-0.118,-0.137,-0.143,-0.143,-0.141,-0.136,-0.141,-0.141,-0.142,-0.134,-0.131,-0.152,-0.161,-0.164,-0.147,-0.146,-0.139,-0.142,-0.158,-0.159,0.981,0.980,0.999,0.998,0.987,0.986,0.986,22.967,0.298,0.039,0.132,0.299,0.030,0.030,0.000,0.186,3.231,NoTouching
-0.328,-0.309,-0.274,-0.250,-0.238,-0.241,-0.268,-0.323,-0.360,-0.409,-0.457,-0.522,-0.500,-0.467,-0.427,-0.407,-0.394,-0.398,-0.425,0.754,0.963,0.959,0.968,0.899,0.828,0.801,0.843,67.095,0.895,0.094,0.105,0.875,0.076,0.075,0.000,0.558,2.367,NoTouching
-0.509,-0.511,-0.556,-0.584,-0.593,-0.590,-0.604,-0.554,-0.619,-0.717,-0.791,-0.776,-0.706,-0.624,-0.561,-0.438,-0.336,-0.320,-0.401,0.356,0.835,0.772,0.771,0.752,0.734,0.731,0.862,50.375,0.663,0.280,0.423,0.598,0.244,0.240,0.000,0.431,1.976,NoTouching
-0.640,-0.589,-0.522,-0.499,-0.391,-0.381,-0.340,-0.406,-0.555,-0.657,-0.793,-0.855,-0.806,-0.698,-0.614,-0.520,-0.427,-0.329,-0.304,0.411,0.934,0.763,0.575,0.547,0.464,0.577,0.652,46.346,0.610,0.305,0.500,0.575,0.251,0.249,0.000,0.395,2.363,NoTouching
-0.308,-0.268,-0.262,-0.265,-0.280,-0.290,-0.276,-0.284,-0.241,-0.229,-0.308,-0.416,-0.511,-0.474,-0.606,-0.603,-0.557,-0.582,-0.570,0.215,0.955,0.993,1.006,1.027,0.988,0.991,1.025,23.962,0.319,0.310,0.969,0.215,0.253,0.220,2.000,0.707,2.350,NoTouching
-0.321,-0.338,-0.407,-0.377,-0.365,-0.477,-0.603,-0.421,-0.359,-0.410,-0.470,-0.514,-0.426,-0.457,-0.450,-0.201,-0.196,-0.253,-0.225,0.404,0.952,0.896,0.981,1.015,0.853,0.857,1.072,30.837,0.411,0.150,0.366,0.444,0.124,0.122,0.000,-0.194,2.311,NoTouching
-0.436,-0.414,-0.348,-0.353,-0.356,-0.368,-0.376,-0.387,-0.410,-0.439,-0.355,-0.347,-0.353,-0.331,-0.364,-0.406,-0.402,-0.384,-0.394,0.648,0.988,0.926,1.082,1.110,1.063,0.953,0.931,57.734,0.770,0.118,0.153,0.772,0.093,0.093,0.000,-0.263,2.387,NoTouching
-0.366,-0.374,-0.340,-0.316,-0.360,-0.358,-0.344,-0.340,-0.365,-0.358,-0.344,-0.362,-0.364,-0.365,-0.366,-0.374,-0.366,-0.345,-0.345,0.883,0.977,0.952,1.045,0.999,1.049,0.976,0.955,67.720,0.915,0.042,0.046,0.912,0.033,0.032,0.000,0.077,2.735,NoTouching
-0.586,-0.572,-0.535,-0.551,-0.468,-0.368,-0.383,-0.709,-0.516,-0.504,-0.604,-0.376,-0.468,-0.416,-0.425,-0.468,-0.482,-0.402,-0.412,0.906,0.632,0.618,0.559,0.684,0.847,1.052,1.322,56.605,0.755,0.399,0.528,0.802,0.287,0.286,0.000,0.543,4.437,NoTouching
-0.164,-0.160,-0.153,-0.153,-0.164,-0.212,-0.266,-0.286,-0.277,-0.321,-0.358,-0.340,-0.305,-0.240,-0.217,-0.213,-0.223,-0.213,-0.204,0.033,1.011,1.019,1.029,1.031,1.033,0.999,0.962,20.644,0.275,0.165,0.601,0.303,0.151,0.151,0.000,-0.012,1.532,NoTouching
-0.259,-0.251,-0.285,-0.279,-0.281,-0.266,-0.267,-0.280,-0.288,-0.283,-0.302,-0.305,-0.299,-0.301,-0.235,-0.220,-0.258,-0.273,-0.262,0.632,1.003,0.947,0.972,0.980,0.951,1.019,1.014,39.781,0.530,0.097,0.182,0.535,0.079,0.079,0.000,0.087,2.592,NoTouching
0.508,-0.092,-0.059,0.217,0.401,1.075,0.644,0.444,-0.026,0.090,0.106,0.588,0.942,0.488,-0.048,-0.235,0.119,0.711,1.410,1.444,1.268,0.902,1.124,0.650,0.993,1.918,1.352,61.470,0.820,0.301,0.367,0.803,0.247,0.247,0.000,0.467,3.098,NoTouching
1.187,0.439,0.546,-0.034,-0.347,0.250,0.373,0.733,0.401,0.192,-0.236,0.230,0.213,0.756,0.765,0.229,-0.303,-0.197,0.248,0.524,1.928,1.130,1.219,0.955,0.680,0.772,1.714,51.405,0.685,0.232,0.339,0.736,0.200,0.197,0.000,-0.360,2.095,NoTouching
0.057,0.736,0.676,0.310,0.343,0.503,0.069,-0.388,0.020,0.207,0.706,1.081,0.540,0.270,-0.414,-0.491,0.071,0.752,1.205,0.438,1.050,1.029,1.258,1.093,1.070,1.345,0.929,38.306,0.511,0.251,0.491,0.535,0.187,0.185,2.000,-1.019,5.245,NoTouching
-0.335,0.141,0.075,0.943,0.805,0.542,-0.049,-0.411,-0.073,0.297,0.639,1.099,0.282,0.142,-0.461,-0.048,0.106,0.887,1.209,0.593,1.022,0.840,1.191,1.485,1.552,1.152,0.761,54.494,0.727,0.237,0.326,0.703,0.202,0.202,0.000,0.150,2.167,NoTouching
0.656,0.076,-0.226,-0.345,-0.007,0.221,0.536,0.823,0.654,0.528,-0.291,-0.704,-0.001,0.386,1.165,0.690,0.424,-0.224,-0.696,0.739,1.073,0.690,1.222,0.894,0.727,0.880,1.441,45.424,0.606,0.298,0.492,0.640,0.220,0.218,4.000,-0.642,4.373,NoTouching
-0.294,0.158,0.410,0.853,0.608,0.508,-0.017,-0.424,0.038,0.249,0.730,0.855,0.636,0.228,-0.266,-0.339,-0.144,0.102,0.634,0.478,1.212,1.040,1.050,1.929,1.297,1.120,0.889,59.606,0.795,0.321,0.404,0.815,0.254,0.253,0.000,0.442,3.392,NoTouching
-0.395,-0.144,-0.033,0.622,1.321,0.223,0.210,-0.184,-0.024,-0.006,0.361,0.885,0.191,0.594,-0.048,-0.272,0.283,-0.024,0.573,0.641,0.874,0.782,0.735,1.381,2.133,1.176,1.037,58.654,0.782,0.222,0.284,0.774,0.177,0.176,0.000,0.309,2.934,NoTouching
0.437,0.691,0.513,1.118,0.327,0.158,0.309,0.510,1.211,0.805,0.400,0.639,0.561,0.573,0.343,-0.101,-0.008,-0.024,0.267,-0.956,0.867,0.986,1.187,1.912,0.709,1.033,1.077,12.171,0.160,0.906,5.657,0.060,0.799,0.792,7.000,0.274,1.818,NoTouching
0.133,0.023,-0.513,0.098,0.216,0.942,0.694,0.313,-0.300,-0.483,0.452,0.123,0.673,0.626,0.122,0.534,0.481,0.217,0.371,0.256,1.110,0.836,1.074,1.030,1.063,1.736,1.539,50.554,0.674,0.539,0.800,0.666,0.448,0.448,4.000,0.283,2.481,NoTouching
0.136,0.192,0.162,0.095,0.015,-0.071,-0.143,-0.032,-0.027,-0.171,0.151,0.193,0.099,0.164,0.579,1.153,0.926,0.346,0.382,0.659,1.122,0.932,0.719,0.617,0.691,0.672,0.870,52.731,0.703,0.374,0.532,0.708,0.305,0.305,2.000,-0.398,2.194,NoTouching
-0.102,-0.102,-0.106,-0.109,-0.108,-0.110,-0.105,-0.105,-0.105,-0.118,-0.067,0.026,-0.207,-0.348,-0.502,-0.597,-0.613,-0.659,-0.708,-0.029,0.981,0.986,0.988,0.991,0.990,0.988,0.987,14.744,0.194,0.307,1.580,-0.012,0.266,0.235,1.000,0.943,2.357,Touching
-0.076,-0.086,-0.092,-0.095,-0.082,-0.084,-0.057,-0.104,-0.063,-0.221,-0.452,-0.590,-0.648,-0.724,-0.747,-0.693,-0.668,-0.625,-0.718,-0.185,0.989,0.983,0.989,0.993,0.994,1.008,1.024,16.498,0.217,0.370,1.705,0.288,0.328,0.328,1.000,0.433,1.971,Touching
-0.109,-0.112,-0.113,-0.109,-0.111,-0.111,-0.083,-0.077,-0.069,-0.173,-0.429,-0.669,-0.829,-0.803,-0.851,-0.898,-0.778,-0.773,-0.733,-0.095,0.987,0.989,0.990,0.988,0.988,0.991,1.010,20.409,0.269,0.390,1.452,0.256,0.343,0.343,3.000,0.608,2.033,Touching
-0.048,-0.058,-0.065,-0.074,-0.085,-0.085,-0.077,-0.065,-0.046,-0.058,-0.074,-0.080,-0.151,-0.192,-0.306,-0.565,-0.670,-0.748,-0.731,-0.077,0.989,0.978,0.986,0.990,0.984,0.989,0.989,16.181,0.213,0.413,1.942,0.008,0.365,0.323,3.000,0.828,2.021,Touching
-0.042,-0.051,-0.052,-0.044,-0.046,-0.037,-0.013,-0.007,0.020,-0.015,-0.171,-0.500,-0.693,-0.776,-0.762,-0.790,-0.729,-0.649,-0.529,-0.032,1.001,0.988,0.985,0.987,0.988,1.001,1.028,16.905,0.222,0.322,1.446,0.153,0.264,0.261,3.000,0.934,2.732,Touching
-0.042,-0.056,-0.052,-0.042,-0.041,-0.009,0.003,0.016,0.013,-0.035,-0.240,-0.482,-0.703,-0.700,-0.729,-0.732,-0.710,-0.707,-0.749,-0.054,0.999,0.976,0.989,0.983,0.990,1.033,1.055,5.119,0.068,0.284,4.163,-0.036,0.234,0.214,4.000,0.705,2.512,Touching
-0.029,-0.044,-0.050,-0.042,-0.046,-0.038,0.007,0.025,-0.034,-0.113,-0.296,-0.410,-0.760,-0.780,-0.776,-0.808,-0.707,-0.755,-0.780,-0.040,1.008,0.992,0.977,0.983,0.976,1.013,1.049,20.493,0.273,0.332,1.216,0.267,0.284,0.284,5.000,0.909,3.423,Touching
-0.072,-0.069,-0.065,-0.065,-0.069,-0.077,-0.031,-0.007,0.026,-0.019,-0.129,-0.372,-0.565,-0.758,-0.877,-0.868,-0.840,-0.875,-0.811,0.490,1.006,0.979,0.995,0.991,0.980,0.993,1.038,44.769,0.589,0.249,0.423,0.508,0.202,0.184,0.000,0.154,2.676,Touching
-0.027,-0.034,-0.024,-0.034,-0.075,-0.150,-0.134,-0.087,-0.059,-0.210,-0.437,-0.574,-0.787,-0.708,-0.633,-0.527,-0.409,-0.357,-0.431,0.099,0.990,0.990,1.017,1.007,1.003,0.983,0.993,4.765,0.063,0.295,4.707,0.014,0.219,0.209,10.000,0.457,3.267,Touching
-0.020,-0.027,-0.045,-0.017,-0.049,-0.015,0.035,0.035,-0.077,-0.314,-0.598,-0.765,-0.776,-0.740,-0.597,-0.611,-0.657,-0.720,-0.749,-0.007,0.997,0.985,0.983,0.980,1.021,1.036,1.071,21.959,0.293,0.318,1.087,0.281,0.254,0.254,3.000,0.575,2.511,Touching
-0.022,-0.022,-0.035,-0.034,-0.045,-0.037,0.008,0.048,0.060,-0.061,-0.234,-0.410,-0.668,-0.757,-0.798,-0.862,-0.780,-0.734,-0.694,0.052,0.994,0.992,0.993,0.966,1.000,0.985,1.036,25.551,0.336,0.283,0.841,0.338,0.257,0.257,2.000,0.380,1.901,Touching
-0.015,-0.032,-0.015,-0.016,-0.021,-0.028,0.001,0.034,-0.022,-0.096,-0.233,-0.350,-0.671,-0.771,-0.774,-0.709,-0.676,-0.530,-0.547,-0.041,1.001,0.971,0.997,1.010,0.992,0.991,1.029,26.328,0.351,0.369,1.051,0.205,0.348,0.345,3.000,0.245,1.409,Touching
-0.005,-0.003,-0.015,-0.014,-0.007,-0.004,-0.006,-0.004,0.032,-0.001,-0.015,-0.115,-0.230,-0.319,-0.515,-0.615,-0.638,-0.670,-0.698,0.027,0.995,0.989,0.991,0.981,0.988,0.991,0.994,22.637,0.302,0.328,1.086,0.140,0.296,0.272,6.000,0.642,1.757,Touching
-0.012,-0.005,0.004,0.007,0.023,0.038,0.038,-0.007,-0.068,-0.319,-0.582,-0.721,-0.689,-0.742,-0.670,-0.680,-0.753,-0.822,-0.832,-0.045,0.998,0.989,1.006,1.015,1.058,1.081,1.130,5.956,0.078,0.323,4.121,0.000,0.250,0.237,4.000,0.691,3.034,Touching
-0.012,0.002,0.002,0.004,0.002,0.006,0.013,-0.009,0.020,-0.003,-0.029,-0.139,-0.233,-0.400,-0.630,-0.696,-0.781,-0.799,-0.702,-0.076,0.985,0.991,0.994,0.980,0.987,1.000,0.994,10.253,0.135,0.222,1.645,0.023,0.185,0.163,11.000,1.043,2.919,Touching
-0.009,-0.006,-0.018,-0.016,-0.026,-0.006,0.020,0.054,0.057,0.014,-0.140,-0.442,-0.648,-0.659,-0.609,-0.549,-0.563,-0.534,-0.554,0.040,0.987,0.996,0.995,0.980,0.978,0.992,1.036,11.894,0.157,0.295,1.883,0.058,0.228,0.206,1.000,0.836,2.863,Touching
-0.000,0.005,0.001,-0.007,-0.016,-0.015,0.016,0.027,0.025,-0.048,-0.129,-0.185,-0.223,-0.486,-0.593,-0.680,-0.689,-0.625,-0.562,-0.044,0.996,0.991,0.994,0.984,0.978,0.987,1.022,22.314,0.294,0.355,1.209,0.152,0.329,0.322,3.000,0.372,1.481,Touching
-0.019,-0.018,-0.012,-0.006,-0.019,-0.023,-0.018,-0.019,-0.028,-0.006,-0.090,-0.206,-0.365,-0.531,-0.563,-0.625,-0.731,-0.609,-0.654,0.738,1.000,0.979,0.991,1.020,0.984,1.025,0.985,61.277,0.806,0.153,0.190,0.749,0.121,0.111,0.000,1.089,2.951,Touching
-0.021,-0.025,-0.015,-0.018,-0.016,-0.019,-0.011,0.001,0.002,-0.001,-0.033,-0.042,-0.113,-0.247,-0.441,-0.558,-0.648,-0.629,-0.657,0.201,0.995,0.987,0.989,0.993,0.989,0.985,0.997,32.590,0.429,0.263,0.614,0.265,0.235,0.223,0.000,0.648,1.839,Touching
-0.021,-0.037,-0.034,-0.043,-0.032,-0.037,-0.029,-0.002,-0.019,-0.018,-0.088,-0.232,-0.471,-0.557,-0.651,-0.659,-0.698,-0.603,-0.650,0.220,0.992,0.981,0.995,0.988,0.994,0.988,0.998,32.149,0.423,0.229,0.542,0.336,0.209,0.200,0.000,0.488,1.540,Touching
-0.005,-0.013,-0.010,-0.011,-0.015,-0.014,0.011,-0.000,-0.002,-0.011,-0.107,-0.229,-0.417,-0.520,-0.638,-0.676,-0.701,-0.681,-0.632,0.230,1.001,0.985,0.992,0.999,0.995,0.978,1.017,32.616,0.429,0.199,0.464,0.371,0.173,0.169,0.000,0.608,2.254,Touching
-0.004,-0.008,-0.003,0.000,-0.014,0.014,0.022,0.003,-0.064,-0.177,-0.377,-0.516,-0.576,-0.664,-0.700,-0.741,-0.728,-0.656,-0.682,0.257,1.002,0.984,0.988,1.003,0.976,1.061,1.059,32.924,0.433,0.226,0.521,0.382,0.209,0.205,0.000,0.189,1.448,Touching
-0.022,-0.030,-0.023,-0.023,-0.014,-0.039,-0.007,-0.025,-0.074,-0.166,-0.382,-0.521,-0.620,-0.654,-0.736,-0.738,-0.730,-0.700,-0.735,0.232,1.000,0.984,0.996,0.998,0.996,1.002,1.064,27.881,0.367,0.206,0.561,0.237,0.179,0.157,0.000,0.925,2.355,Touching
-0.005,-0.018,-0.012,0.008,-0.027,-0.035,-0.023,0.004,-0.016,-0.020,-0.144,-0.295,-0.381,-0.599,-0.724,-0.818,-0.867,-0.690,-0.492,0.242,1.009,0.975,1.002,1.003,0.981,0.972,1.016,32.143,0.423,0.259,0.613,0.243,0.245,0.217,0.000,0.529,1.523,Touching
-0.001,-0.005,-0.006,-0.015,-0.020,0.009,0.034,0.074,0.062,0.013,-0.134,-0.386,-0.553,-0.758,-0.849,-0.844,-0.816,-0.795,-0.712,0.632,1.010,0.978,0.988,0.985,0.996,1.023,1.062,52.371,0.698,0.195,0.280,0.644,0.156,0.148,0.000,-0.285,2.894,Touching
-0.026,-0.028,-0.035,-0.017,-0.035,-0.037,-0.041,-0.026,-0.040,-0.024,-0.003,-0.001,-0.019,-0.090,-0.183,-0.355,-0.548,-0.647,-0.735,0.283,0.996,0.986,0.986,0.990,0.992,0.993,1.017,26.045,0.347,0.146,0.421,0.271,0.123,0.104,0.000,1.120,2.767,Touching
-0.052,-0.068,-0.061,-0.055,-0.069,-0.036,-0.016,-0.037,-0.076,-0.252,-0.444,-0.582,-0.633,-0.705,-0.741,-0.713,-0.643,-0.605,-0.576,-0.051,0.973,0.979,0.991,0.997,0.981,1.021,1.036,29.035,0.387,0.410,1.058,0.318,0.389,0.388,3.000,0.100,1.298,Touching
-0.036,-0.034,-0.038,-0.029,-0.025,-0.042,0.008,-0.014,-0.051,-0.195,-0.351,-0.555,-0.749,-0.892,-0.816,-0.758,-0.694,-0.617,-0.608,0.183,0.979,0.987,0.987,0.987,0.995,1.034,1.030,28.231,0.376,0.318,0.844,0.262,0.271,0.250,0.000,0.842,2.388,Touching
-0.028,-0.046,-0.032,-0.018,-0.053,-0.018,0.030,0.025,-0.125,-0.312,-0.476,-0.699,-0.812,-0.864,-0.738,-0.634,-0.504,-0.466,-0.456,0.198,0.998,0.980,0.996,1.006,0.982,1.037,1.100,37.346,0.491,0.319,0.649,0.546,0.295,0.295,0.000,0.117,1.391,Touching
-0.026,-0.011,-0.013,0.002,-0.012,-0.008,0.009,0.037,0.016,0.053,-0.051,-0.185,-0.428,-0.633,-0.705,-0.745,-0.652,-0.612,-0.605,0.588,1.011,0.990,0.999,0.984,0.998,0.994,1.039,43.489,0.572,0.245,0.428,0.595,0.159,0.154,1.000,-1.048,4.145,Touching
-0.020,-0.035,-0.044,-0.036,-0.026,-0.018,-0.020,0.050,0.005,-0.028,-0.134,-0.232,-0.392,-0.657,-0.673,-0.691,-0.669,-0.635,-0.630,0.723,0.998,0.963,1.014,1.023,0.995,1.007,1.009,44.440,0.585,0.293,0.502,0.726,0.238,0.207,1.000,-1.161,2.991,Touching
