f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,class
0.183,0.202,0.175,0.175,0.172,0.167,0.221,0.185,0.183,0.188,0.171,0.193,0.180,0.210,0.185,0.211,NoTouching
0.198,0.203,-0.012,0.229,0.172,0.144,0.149,0.121,0.087,0.128,0.120,0.177,0.164,0.160,0.155,0.181,NoTouching
0.198,0.176,0.205,0.191,0.211,0.197,0.179,0.216,0.177,0.200,0.204,0.211,0.168,0.230,0.201,0.180,NoTouching
0.614,0.492,0.901,0.819,0.677,0.649,0.716,0.691,0.740,0.767,0.720,0.748,0.784,0.778,0.790,0.790,NoTouching
0.688,1.019,0.905,0.934,0.998,0.942,0.826,0.864,0.839,0.897,1.001,1.038,0.810,0.649,0.528,0.430,NoTouching
0.855,0.691,0.840,0.805,0.835,0.829,1.085,1.165,0.915,0.757,0.677,0.788,0.849,0.934,1.031,1.100,NoTouching
0.955,0.976,0.947,0.936,0.919,0.944,0.849,0.828,0.865,0.914,0.990,0.887,0.843,0.901,0.795,0.919,NoTouching
1.419,0.852,0.408,0.851,0.908,0.629,0.382,0.593,0.651,0.584,0.450,0.739,0.939,0.887,0.476,0.222,NoTouching
1.077,0.596,0.736,0.995,0.959,0.587,0.707,1.007,0.981,0.617,0.959,0.922,0.738,0.871,0.859,0.769,NoTouching
0.530,0.619,0.816,0.871,0.657,0.408,0.620,0.900,0.899,0.817,0.742,0.686,0.765,0.861,0.903,0.914,NoTouching
0.668,0.755,0.816,0.889,0.987,1.034,1.019,0.972,0.686,0.397,0.332,0.511,0.733,0.894,0.973,0.974,NoTouching
0.582,0.576,0.677,0.684,0.461,0.722,0.724,0.592,0.355,0.327,0.712,0.705,0.489,0.493,0.589,0.482,NoTouching
0.587,0.363,0.729,0.866,1.007,0.881,0.961,0.859,0.383,0.537,1.346,1.034,0.891,0.961,0.933,0.936,NoTouching
0.403,0.900,0.864,0.688,0.611,0.680,0.908,0.536,0.876,0.762,0.831,0.804,0.674,0.698,0.825,1.224,NoTouching
0.863,0.749,0.605,0.862,0.589,0.798,0.560,0.789,0.546,0.643,0.660,0.736,0.872,0.648,0.766,0.472,NoTouching
0.771,0.749,1.099,0.773,0.607,0.457,0.741,0.574,0.651,0.624,0.600,0.384,0.588,1.503,0.420,0.546,NoTouching
0.210,0.520,1.369,0.697,1.340,0.384,1.031,0.632,0.843,0.416,0.614,0.726,0.355,0.807,0.645,0.615,NoTouching
0.295,0.750,0.405,0.803,0.475,0.582,0.720,0.407,0.666,0.541,0.640,0.665,0.439,0.720,0.530,0.559,NoTouching
0.630,0.673,0.532,1.063,1.696,-0.169,0.208,0.171,0.698,1.200,1.278,0.589,0.966,0.732,0.881,0.778,NoTouching
0.515,1.077,0.423,0.196,0.173,0.475,0.845,0.341,0.712,1.200,0.435,0.070,-0.427,0.226,-0.416,-0.165,NoTouching
0.855,0.552,0.331,-0.472,0.088,-0.112,-0.656,0.246,0.647,1.577,1.150,0.750,0.581,0.343,0.512,0.473,NoTouching
0.678,0.688,0.561,0.636,0.532,0.722,0.607,0.524,0.626,0.613,0.537,0.720,0.641,0.595,0.587,0.454,NoTouching
0.210,1.323,1.079,0.162,1.877,0.133,0.707,1.078,0.202,-0.364,-0.310,0.157,1.331,1.224,0.853,1.057,NoTouching
-0.282,-0.275,-0.264,-0.271,-0.268,-0.268,-0.197,0.062,0.336,0.475,0.231,0.077,0.132,0.189,0.105,-0.268,NoTouching
0.216,0.326,0.499,0.437,0.063,0.206,0.260,0.414,0.209,0.170,0.173,-0.029,0.176,0.584,0.451,0.362,NoTouching
0.100,0.111,0.104,0.407,0.818,0.620,0.305,-0.068,-0.239,-0.183,-0.141,-0.168,-0.136,-0.125,-0.102,-0.100,NoTouching
0.201,0.203,0.198,0.428,0.756,0.644,0.597,0.313,0.098,-0.014,0.191,0.076,0.065,0.115,0.138,0.135,NoTouching
0.193,0.226,0.187,0.492,0.706,0.734,0.680,0.333,0.023,-0.206,-0.171,-0.156,-0.091,-0.059,-0.042,-0.040,NoTouching
0.195,0.186,0.188,0.190,0.179,0.176,0.191,0.450,0.636,0.724,0.978,0.921,0.240,-0.186,-0.289,-0.209,NoTouching
0.159,0.162,0.248,0.736,0.714,0.245,-0.055,-0.254,-0.275,-0.253,-0.255,-0.313,-0.298,-0.283,-0.259,-0.301,NoTouching
0.193,0.109,-0.006,-0.088,0.109,0.298,0.374,0.088,0.114,0.014,0.273,0.468,0.285,0.296,0.411,0.358,NoTouching
0.244,0.257,0.296,0.536,0.700,0.672,0.407,0.181,0.121,0.002,-0.081,-0.127,-0.164,-0.202,-0.237,-0.276,NoTouching
0.267,0.245,0.327,0.550,0.731,0.651,0.543,0.441,0.400,0.464,0.380,0.342,0.341,0.402,0.431,0.425,NoTouching
0.039,0.090,0.427,1.322,0.941,0.259,0.185,0.214,0.270,0.237,0.260,0.227,0.308,0.207,0.204,0.258,NoTouching
0.092,0.154,0.169,0.314,0.682,1.067,0.909,0.444,0.323,0.406,0.395,0.327,0.318,0.367,0.370,0.466,NoTouching
-0.041,-0.004,0.188,0.698,0.494,-0.020,-0.239,-0.162,-0.129,-0.185,-0.185,-0.158,-0.171,-0.125,-0.184,-0.148,NoTouching
0.156,0.157,0.164,0.178,0.448,0.565,0.455,0.303,0.118,0.034,-0.066,-0.100,-0.198,-0.211,-0.223,-0.232,NoTouching
-0.019,0.000,-0.034,0.291,0.907,0.694,0.325,-0.014,-0.171,-0.148,-0.117,-0.071,-0.051,-0.059,-0.057,-0.051,NoTouching
0.092,0.123,0.138,0.325,0.748,1.113,0.807,0.445,0.351,0.349,0.373,0.275,0.297,0.231,0.271,0.289,NoTouching
0.020,0.188,0.729,0.955,0.184,-0.195,-0.260,-0.076,-0.152,-0.195,-0.040,-0.119,-0.206,-0.143,-0.155,-0.182,NoTouching
0.537,0.524,0.549,0.630,0.994,0.838,0.571,0.296,0.171,0.109,-0.001,-0.024,-0.058,-0.086,-0.143,-0.149,NoTouching
0.438,0.758,1.125,0.936,0.405,-0.023,-0.197,-0.115,-0.140,-0.208,-0.134,-0.142,-0.190,-0.237,-0.229,-0.238,NoTouching
0.202,0.193,0.484,1.411,0.894,0.196,0.164,0.274,0.274,0.278,0.252,0.222,0.300,0.928,1.319,1.558,NoTouching
0.559,0.598,0.584,0.624,1.104,1.081,0.784,0.431,0.207,-0.010,-0.096,-0.110,-0.230,-0.135,-0.124,-0.131,NoTouching
0.209,0.202,0.202,0.203,0.425,0.957,0.583,0.505,0.248,0.140,0.072,0.084,0.034,-0.013,0.174,0.128,NoTouching
0.176,0.190,0.252,0.393,0.483,0.323,0.221,0.126,0.107,0.433,0.343,0.295,0.272,0.288,0.398,0.268,NoTouching
-0.897,-0.679,-0.298,-0.106,-0.013,-0.045,-0.141,-0.231,-0.371,-0.264,-0.307,-0.344,-0.276,-0.144,-0.018,-0.198,NoTouching
0.196,0.200,0.202,0.185,0.338,0.994,0.893,0.715,0.392,0.159,0.259,0.286,0.173,0.135,0.079,0.066,NoTouching
0.208,0.207,0.204,0.808,0.705,0.527,0.151,-0.059,-0.168,-0.167,-0.051,-0.040,-0.135,-0.064,0.280,0.367,NoTouching
0.210,0.203,0.316,0.711,0.636,0.535,0.365,0.310,0.390,0.392,0.180,0.301,0.241,0.196,0.181,0.142,NoTouching
0.210,0.223,0.243,0.375,0.568,0.849,0.605,0.467,0.387,0.443,0.458,0.409,0.445,0.389,0.455,0.484,NoTouching
0.473,0.494,0.555,0.722,0.720,0.566,0.358,0.185,0.019,-0.088,-0.195,-0.130,-0.163,-0.101,-0.129,-0.179,NoTouching
0.007,0.033,-0.007,0.249,0.759,0.533,0.052,-0.251,-0.330,-0.261,-0.332,-0.249,-0.253,-0.394,-0.294,-0.283,NoTouching
0.368,0.454,0.626,0.646,0.542,0.339,0.091,-0.026,-0.099,-0.154,-0.158,-0.198,-0.198,-0.223,-0.223,-0.215,NoTouching
0.082,0.143,0.522,1.087,0.803,0.479,0.339,0.462,0.404,0.418,0.407,0.400,0.476,0.384,0.437,0.419,NoTouching
0.204,0.245,0.308,0.482,0.635,0.655,0.484,0.315,0.356,0.453,0.420,0.419,0.447,0.453,0.516,0.484,NoTouching
0.082,0.104,0.155,0.763,0.969,0.541,0.027,-0.189,-0.255,-0.226,-0.219,-0.179,-0.179,-0.164,-0.191,-0.195,NoTouching
0.143,0.166,0.164,0.278,0.592,0.546,0.335,0.319,0.224,0.197,0.458,0.583,0.673,0.585,0.620,0.653,NoTouching
0.245,0.273,0.318,0.586,0.864,0.738,0.499,0.356,0.361,0.319,0.279,0.269,0.330,0.298,0.301,0.287,NoTouching
0.443,0.484,0.572,0.685,0.689,0.499,0.294,0.113,-0.010,-0.090,-0.156,-0.233,-0.251,-0.243,-0.279,-0.307,NoTouching
0.032,0.070,0.127,0.594,0.698,0.301,0.163,0.202,0.281,0.323,0.248,0.267,0.182,0.156,-0.016,0.253,NoTouching
0.413,0.449,0.510,0.703,0.672,0.473,0.172,-0.000,-0.117,-0.169,-0.150,-0.165,-0.165,-0.171,-0.183,-0.198,NoTouching
0.400,0.410,0.435,0.607,0.652,0.571,0.426,0.227,0.106,0.084,0.056,0.089,0.052,0.046,0.005,-0.002,NoTouching
0.185,0.193,0.187,0.394,0.842,0.982,0.529,0.176,0.013,0.076,0.099,0.044,0.060,0.062,0.023,-0.056,Touching
0.237,0.252,0.251,0.279,0.533,1.308,0.968,0.574,0.270,0.397,0.204,0.266,0.333,0.468,0.448,0.383,Touching
0.204,0.214,0.211,0.655,0.998,0.535,0.068,-0.286,-0.269,-0.219,-0.209,-0.158,-0.171,-0.147,-0.145,-0.158,Touching
0.274,0.334,0.449,0.709,1.378,1.022,0.285,0.011,0.003,0.100,0.103,0.143,0.138,0.114,0.041,0.082,Touching
0.167,0.142,0.547,1.185,0.917,0.449,0.239,0.271,0.390,0.351,0.500,0.547,0.483,0.743,0.899,0.815,Touching
0.023,0.034,0.421,1.046,1.064,0.658,0.441,0.364,0.438,0.474,0.408,0.545,0.469,0.734,0.862,0.944,Touching
0.875,0.561,0.422,0.328,0.509,0.442,0.452,0.498,0.466,0.472,0.456,0.500,0.480,0.499,0.552,0.509,Touching
0.137,0.167,0.262,1.008,1.246,0.728,0.386,0.340,0.463,0.480,0.335,0.340,0.368,0.369,0.464,0.535,Touching
0.395,0.475,0.794,1.091,1.128,0.702,0.385,0.278,0.296,0.289,0.156,0.270,0.217,0.301,0.355,0.414,Touching
0.305,0.336,0.383,0.760,1.150,0.662,0.192,0.152,0.097,0.205,0.000,-0.004,-0.121,-0.197,-0.222,-0.158,Touching
0.256,0.268,0.527,1.162,1.001,0.714,0.540,0.400,0.314,0.413,0.328,0.546,0.536,0.682,0.767,0.637,Touching
0.252,0.284,0.626,1.222,1.051,0.556,0.290,0.449,0.463,0.464,0.454,0.395,0.446,0.402,0.336,0.286,Touching
0.157,0.258,0.656,0.799,0.390,-0.153,-0.452,-0.267,-0.373,-0.269,-0.271,-0.278,-0.119,0.183,0.192,0.171,Touching
0.157,0.187,0.347,1.032,1.065,0.543,-0.007,-0.186,0.145,-0.076,-0.211,-0.008,-0.067,-0.044,-0.070,0.036,Touching
0.237,0.275,0.529,0.984,0.863,0.255,-0.293,-0.245,-0.108,-0.104,-0.098,0.015,-0.155,-0.151,-0.129,-0.235,Touching
0.305,0.333,0.390,0.617,0.833,1.118,0.686,0.401,0.369,0.188,0.297,0.206,0.124,-0.026,0.076,-0.044,Touching
0.265,0.276,0.378,0.785,1.140,0.555,-0.112,-0.236,0.065,-0.026,-0.004,0.013,0.031,0.012,0.007,0.034,Touching
0.290,0.303,0.424,0.974,1.115,0.753,0.209,0.082,0.378,0.236,0.347,0.357,0.322,0.474,0.659,0.818,Touching
0.484,0.528,0.613,1.087,1.204,0.548,-0.056,-0.121,0.097,-0.074,-0.066,-0.093,-0.088,-0.035,-0.114,-0.134,Touching
0.278,0.333,0.476,0.803,0.854,0.545,0.155,-0.134,-0.104,-0.006,0.064,-0.103,0.057,-0.075,-0.015,0.287,Touching
0.248,0.265,0.610,1.032,0.992,0.620,0.421,0.420,0.422,0.388,0.292,0.277,0.311,0.328,0.440,0.527,Touching
0.287,0.303,0.340,0.407,0.455,0.553,0.951,1.072,0.809,0.486,0.091,-0.039,0.007,0.086,0.109,0.118,Touching
0.206,0.315,0.887,1.075,0.851,0.470,0.251,0.287,0.422,0.297,0.269,0.286,0.379,0.322,0.222,0.273,Touching
0.209,0.226,0.222,0.449,0.847,0.737,0.769,0.665,0.396,0.339,0.319,0.523,0.578,0.575,0.458,0.502,Touching
0.211,0.214,0.233,0.626,1.135,0.996,0.290,-0.074,0.064,0.199,0.188,0.122,0.143,-0.006,0.264,0.430,Touching
0.154,0.182,0.161,0.309,0.593,1.018,0.821,0.368,0.042,0.086,-0.019,-0.010,-0.036,-0.028,0.011,0.071,Touching
0.158,0.410,0.701,1.039,0.896,0.485,0.239,0.329,0.361,0.271,0.234,0.403,0.476,0.565,0.632,0.576,Touching
0.260,0.292,0.395,0.808,0.849,0.870,0.726,0.583,0.439,0.447,0.550,0.423,0.624,0.542,0.770,0.966,Touching
0.264,0.316,0.502,1.030,1.112,0.822,0.474,0.380,0.416,0.448,0.463,0.333,0.376,0.350,0.305,0.344,Touching
0.229,0.226,0.464,0.882,1.004,0.771,0.530,0.442,0.480,0.546,0.570,0.533,0.583,0.782,0.615,0.921,Touching
0.193,0.203,0.419,0.767,0.818,0.374,-0.254,-0.309,-0.141,-0.259,-0.379,-0.631,-0.789,-0.520,-0.123,0.252,Touching
0.441,-0.074,-0.204,-0.112,-0.012,0.005,-0.144,-0.197,-0.198,0.111,0.468,0.990,1.321,0.887,2.023,-0.012,Touching
0.106,0.122,0.099,0.304,1.048,1.139,0.767,0.483,0.377,0.269,0.330,0.430,0.362,0.132,-0.058,-0.126,Touching
0.162,0.165,0.314,0.731,1.024,0.904,0.363,0.075,0.038,0.156,0.085,0.021,0.097,0.055,0.328,0.476,Touching
0.186,0.202,0.279,0.695,1.041,0.897,0.525,0.427,0.425,0.422,0.269,0.218,0.220,0.353,0.425,0.182,Touching
0.164,0.189,0.615,1.088,0.878,0.347,-0.019,0.197,0.240,0.402,0.151,0.465,0.530,0.377,0.363,0.374,Touching
0.434,0.454,0.546,1.067,1.219,0.523,-0.125,-0.223,-0.110,-0.050,-0.192,-0.261,-0.334,-0.282,0.039,0.288,Touching
0.302,0.326,0.417,0.917,1.270,0.695,0.016,-0.116,0.091,0.191,0.090,0.069,0.087,0.603,0.940,1.094,Touching
0.236,0.265,0.430,0.844,1.089,0.813,0.394,0.177,0.222,0.221,0.269,0.207,0.293,0.444,0.616,0.793,Touching
0.263,0.320,0.591,1.232,1.252,0.769,0.353,0.413,0.357,0.251,0.142,0.191,0.261,0.364,0.552,0.724,Touching
0.256,0.288,0.525,1.088,1.096,0.880,0.521,0.475,0.450,0.138,0.148,0.239,0.289,0.282,0.292,0.347,Touching
-0.121,-0.098,-0.041,0.453,1.140,1.040,0.636,0.367,0.380,0.457,0.488,0.489,0.528,0.659,0.728,0.931,Touching
0.162,0.194,0.455,0.782,0.937,0.512,-0.182,-0.371,-0.274,-0.297,-0.485,-0.557,-0.594,-0.671,-0.753,-0.710,Touching
0.089,0.112,0.114,0.444,1.154,0.947,0.530,0.280,0.279,0.422,0.446,0.290,0.471,0.245,0.544,0.796,Touching
0.124,0.256,0.737,1.105,0.732,0.135,-0.362,-0.277,-0.352,-0.166,-0.213,-0.263,0.023,0.464,0.705,0.554,Touching
0.242,0.290,0.468,0.868,1.101,0.845,0.500,0.344,0.296,0.499,0.337,0.392,0.342,0.488,0.551,0.615,Touching
-0.670,-0.791,-0.825,-0.858,-0.871,-0.891,-0.882,-0.846,-0.821,-0.864,-0.851,-0.876,-0.890,-0.899,-0.907,-0.876,Touching
0.170,0.197,0.112,0.063,-0.076,-0.287,-0.450,-0.578,-0.678,-0.710,-0.691,-0.609,-0.569,-0.630,-0.766,-0.996,Touching
0.047,0.077,0.168,0.741,0.921,0.551,0.239,0.111,0.131,0.183,0.223,0.229,0.218,0.200,0.046,0.190,Touching
0.160,0.196,0.226,0.644,1.193,1.025,0.793,0.841,0.718,0.523,0.481,0.386,0.356,0.438,0.408,0.504,Touching
0.079,0.071,0.077,0.073,0.027,0.236,0.645,0.725,0.673,0.382,0.050,-0.288,-0.340,-0.486,-0.453,-0.423,Touching
0.062,0.087,0.098,0.613,1.202,1.015,0.565,0.318,0.281,0.255,0.376,0.249,0.379,0.757,0.806,0.653,Touching
0.739,0.727,0.734,0.773,1.063,1.192,0.916,0.604,0.458,0.400,0.452,0.479,0.312,0.504,0.556,0.514,Touching
0.187,0.208,0.203,0.478,0.804,0.944,0.844,0.415,0.214,0.178,0.354,0.336,0.329,0.242,0.072,0.138,Touching
0.342,0.350,0.325,0.500,1.009,1.125,0.935,0.539,0.469,0.401,0.449,0.521,0.438,0.334,0.390,0.367,Touching
0.138,0.170,0.143,0.376,0.846,0.677,0.227,-0.165,-0.400,-0.446,-0.480,-0.592,-0.617,-0.525,-0.699,-0.698,Touching
0.207,0.208,0.300,0.922,1.017,0.769,0.506,0.451,0.549,0.408,0.400,0.403,0.418,0.651,0.560,0.486,Touching
0.178,0.183,0.163,0.165,0.097,0.361,0.756,0.960,0.627,0.094,-0.296,-0.503,-0.448,-0.306,-0.259,-0.230,Touching
0.122,0.151,0.153,0.427,1.188,1.069,0.407,0.133,0.279,0.231,0.044,0.295,0.279,0.361,0.326,0.045,Touching
0.174,0.213,0.163,0.585,0.783,0.634,0.103,-0.419,-0.504,-0.471,-0.574,-0.367,-0.686,-0.399,0.035,0.427,Touching
0.360,0.488,0.627,1.176,1.317,0.864,0.403,0.190,0.299,0.545,0.021,0.040,0.457,0.820,0.903,1.251,Touching
0.281,0.298,0.285,0.602,1.158,1.002,0.717,0.384,0.354,0.451,0.321,0.424,0.451,0.459,0.444,0.383,Touching
0.517,0.530,0.529,0.789,1.136,0.796,0.275,-0.282,-0.373,-0.222,-0.256,-0.130,-0.079,-0.069,-0.089,-0.133,Touching
0.330,0.366,0.341,0.740,0.965,0.499,-0.048,-0.379,-0.452,-0.546,-0.581,-0.646,-0.620,-0.648,-0.629,-0.563,Touching
0.210,0.232,0.270,0.694,1.236,0.910,0.448,0.355,0.414,0.527,0.508,0.441,0.415,0.506,0.543,0.526,Touching
0.149,0.139,0.144,0.282,0.811,0.947,0.872,0.405,0.280,0.330,0.313,0.302,0.522,0.635,0.562,0.833,Touching
0.145,0.194,0.226,0.466,1.064,1.047,0.877,0.717,0.423,0.154,0.048,0.217,0.270,0.355,0.416,0.456,Touching
0.227,0.260,0.410,0.925,1.212,0.813,0.268,0.127,0.246,0.180,0.152,0.269,0.225,0.447,0.750,0.644,Touching
0.228,0.245,0.288,0.497,1.088,1.241,0.758,0.529,0.407,0.312,0.414,0.355,0.475,0.353,0.362,0.414,Touching
0.248,0.289,0.273,0.473,0.972,1.195,0.856,0.313,-0.056,-0.140,-0.072,0.002,-0.025,-0.018,-0.024,-0.035,Touching
0.240,0.238,0.401,1.147,1.151,0.548,0.008,0.043,0.200,0.205,0.112,0.170,0.144,0.153,0.226,0.182,Touching
-0.011,0.016,0.173,0.789,0.767,0.217,-0.374,-0.325,-0.174,-0.176,-0.069,-0.085,-0.099,-0.157,-0.113,-0.032,Touching
0.449,0.734,1.018,1.096,0.945,0.942,1.081,1.233,0.967,0.761,0.973,0.900,0.966,1.029,1.169,0.927,NoTouching
0.522,0.619,0.762,0.917,0.833,0.696,0.481,0.314,0.429,0.603,0.811,0.620,0.506,0.397,0.770,0.778,NoTouching
0.356,0.405,0.667,0.838,0.709,0.352,0.192,0.317,0.605,0.931,0.715,0.329,0.278,0.317,0.604,0.856,NoTouching
1.034,1.075,0.537,0.422,0.361,0.582,0.477,0.457,0.443,0.816,1.143,1.140,1.051,0.637,0.574,0.525,NoTouching
0.717,0.595,0.458,0.622,0.779,0.887,0.980,0.850,0.816,1.033,0.907,0.620,0.476,0.524,0.794,0.758,NoTouching
0.632,0.750,0.958,0.993,0.932,0.812,0.768,0.715,0.745,0.851,0.968,0.751,0.884,0.595,0.635,0.691,NoTouching
0.759,0.787,0.862,0.933,0.965,0.758,0.591,0.537,0.689,0.900,0.786,0.479,0.293,0.345,0.624,0.638,NoTouching
0.683,0.522,0.658,0.644,0.722,0.761,0.798,0.681,0.722,0.889,0.956,0.992,0.895,0.939,1.012,0.988,NoTouching
0.229,0.240,0.345,0.463,0.555,0.517,0.560,0.654,0.793,0.762,0.470,0.303,0.348,0.561,0.815,0.784,NoTouching
0.603,0.448,0.420,0.555,0.749,0.671,0.545,0.552,0.642,0.695,0.601,0.518,0.472,0.382,0.261,0.264,NoTouching
0.632,0.607,1.055,1.729,2.015,0.974,0.546,-0.340,-2.651,-0.664,1.697,1.750,3.317,3.659,2.077,1.548,NoTouching
0.090,0.131,0.641,0.861,1.024,0.014,-0.704,0.251,0.583,0.705,1.381,2.515,1.823,0.476,-0.041,-0.728,NoTouching
2.315,1.737,1.603,0.589,-2.266,-1.641,1.416,1.690,1.842,2.723,2.852,1.525,1.371,0.016,-2.179,-0.557,NoTouching
1.000,0.167,-2.221,-0.541,1.874,1.977,3.326,4.673,2.206,1.506,1.038,-1.114,-2.099,1.702,2.096,1.610,NoTouching
2.115,1.840,3.827,2.895,1.621,1.283,0.434,-2.671,-0.319,1.318,1.511,2.020,3.900,2.293,1.294,1.790,NoTouching
1.207,1.270,3.035,2.483,1.145,1.209,0.659,-1.954,-3.305,0.057,1.703,0.895,2.500,2.782,1.666,1.082,NoTouching
1.493,0.695,3.028,2.538,1.210,1.255,0.957,-1.206,-3.514,-0.289,1.082,1.017,1.322,4.278,2.399,1.289,NoTouching
1.159,1.144,1.355,4.428,2.299,1.284,1.531,0.895,-2.661,-1.861,0.963,1.690,0.933,2.847,2.888,1.790,NoTouching
1.622,1.813,1.267,3.018,2.517,1.231,1.065,-0.980,-3.634,-1.283,1.085,1.644,1.442,3.146,3.973,2.398,NoTouching
1.591,2.602,3.665,2.957,1.218,0.600,0.169,-2.277,-1.607,1.233,1.555,1.334,3.340,2.811,1.718,0.968,NoTouching
0.289,0.294,0.320,0.354,0.352,0.331,0.317,0.282,0.346,0.279,0.288,0.270,0.281,0.289,0.295,0.303,NoTouching
0.350,0.253,0.286,0.331,0.281,0.367,0.287,0.342,0.301,0.316,0.339,0.309,0.335,0.319,0.329,0.339,NoTouching
0.292,0.371,0.398,0.370,0.372,0.349,0.369,0.314,0.287,0.277,0.292,0.319,0.287,0.302,0.298,0.264,NoTouching
0.296,0.321,0.306,0.314,0.311,0.321,0.322,0.323,0.320,0.336,0.272,0.220,0.317,0.283,0.298,0.294,NoTouching
0.296,0.286,0.301,0.291,0.308,0.313,0.319,0.301,0.299,0.302,0.296,0.295,0.295,0.308,0.307,0.322,NoTouching
0.345,0.305,0.308,0.331,0.306,0.357,0.271,0.289,0.318,0.332,0.326,0.331,0.357,0.325,0.346,0.361,NoTouching
0.319,0.317,0.316,0.334,0.325,0.308,0.311,0.295,0.295,0.311,0.301,0.289,0.318,0.296,0.299,0.309,NoTouching
0.310,0.318,0.275,0.276,0.282,0.284,0.288,0.313,0.305,0.307,0.314,0.312,0.318,0.326,0.302,0.303,NoTouching
0.278,0.282,0.299,0.290,0.319,0.297,0.300,0.315,0.305,0.306,0.309,0.308,0.320,0.307,0.307,0.305,NoTouching
0.302,0.295,0.293,0.308,0.323,0.304,0.307,0.303,0.307,0.301,0.300,0.312,0.315,0.314,0.308,0.304,NoTouching
0.394,0.508,0.281,0.151,0.405,0.643,0.567,0.522,0.500,0.603,0.591,0.633,0.695,0.643,0.682,0.714,NoTouching
0.537,0.569,0.598,0.568,0.720,0.693,0.651,0.717,0.718,0.692,0.712,0.716,0.675,0.741,0.744,0.911,NoTouching
0.976,0.926,0.985,0.865,0.686,0.629,0.864,0.746,1.339,1.166,-0.146,0.403,1.131,0.438,0.128,0.119,NoTouching
0.656,0.552,0.737,0.920,0.752,0.767,0.754,0.686,0.695,0.641,0.829,0.729,0.719,0.716,0.734,0.696,NoTouching
0.870,0.841,0.862,0.864,0.853,0.830,0.994,0.931,0.562,0.526,0.762,0.565,0.464,1.064,0.931,0.847,NoTouching
0.792,0.738,0.856,0.852,0.756,0.863,0.878,0.818,0.896,0.740,0.512,0.478,1.011,0.831,0.710,0.883,NoTouching
0.831,0.841,0.800,0.774,0.860,0.917,0.854,0.795,1.118,0.812,0.660,0.939,0.851,0.560,0.202,0.368,NoTouching
0.902,0.806,0.612,0.725,0.565,0.612,0.843,0.695,0.845,0.707,0.613,0.652,0.384,0.956,1.329,1.091,NoTouching
1.041,0.845,0.964,0.828,0.853,0.773,0.745,0.703,0.454,1.090,0.836,0.636,0.830,0.877,0.822,0.835,NoTouching
0.945,1.077,0.886,0.875,0.836,0.885,0.936,0.808,0.868,0.918,0.920,0.753,0.926,0.964,0.763,0.751,NoTouching
0.937,0.252,0.730,0.256,1.103,0.894,0.667,0.703,0.558,0.840,0.741,0.916,0.672,0.621,0.616,0.530,NoTouching
0.685,0.514,1.058,1.075,0.102,0.249,1.404,0.666,0.745,1.048,0.621,0.975,0.578,0.932,0.735,0.648,NoTouching
0.527,0.548,0.675,1.083,0.941,0.151,-0.277,0.072,-0.506,-0.070,-0.365,-0.142,-0.417,-0.375,0.191,-0.647,NoTouching
0.832,0.778,0.541,0.840,0.569,0.774,0.700,0.830,0.787,0.636,0.878,0.629,0.673,0.720,0.575,0.591,NoTouching
0.590,0.393,0.679,0.602,0.609,0.484,0.553,0.662,0.676,0.443,0.453,0.678,0.545,0.759,0.697,0.609,NoTouching
0.667,0.510,1.074,1.329,0.520,-0.478,0.829,0.903,0.986,0.854,0.639,0.766,0.602,0.614,0.648,0.942,NoTouching
0.531,0.545,0.481,0.730,0.401,0.681,0.618,0.278,0.688,0.538,0.498,0.720,0.354,0.827,0.524,0.182,NoTouching
0.949,0.627,0.803,0.602,0.771,0.824,0.745,0.995,0.723,0.711,0.907,0.953,0.882,0.869,0.903,0.922,NoTouching
0.554,0.537,0.606,0.590,0.521,0.445,0.628,0.416,0.690,0.494,0.599,0.509,0.096,0.690,0.226,0.224,NoTouching
0.093,-0.142,1.194,1.050,0.893,1.119,0.508,1.079,0.790,0.533,1.058,0.868,0.589,0.903,0.657,0.469,NoTouching
0.165,0.176,0.193,0.242,0.514,0.822,0.673,0.431,0.198,0.091,0.179,0.234,0.231,0.180,0.159,0.169,NoTouching
0.226,0.148,0.264,0.306,0.814,0.969,0.928,1.025,1.018,0.744,0.375,0.156,0.002,-0.084,-0.170,-0.191,NoTouching
0.157,0.140,0.154,0.154,0.119,0.054,0.263,0.485,0.665,0.917,1.024,0.855,0.766,0.344,0.127,0.119,NoTouching
0.212,0.321,0.708,0.883,0.615,0.414,0.600,0.294,0.329,0.358,0.302,0.169,0.115,0.639,0.190,0.224,NoTouching
0.443,0.436,0.494,0.772,1.025,0.908,0.518,0.178,-0.142,-0.236,-0.266,-0.272,-0.294,-0.295,-0.301,-0.311,NoTouching
0.331,0.326,0.314,0.446,0.806,0.927,0.764,0.521,0.027,-0.091,0.103,0.145,0.128,0.197,0.225,0.211,NoTouching
0.399,0.410,0.493,0.850,0.874,0.569,0.258,0.070,0.123,0.119,0.092,0.007,0.034,0.033,0.021,0.214,NoTouching
0.302,0.297,0.278,0.321,0.563,0.758,0.639,0.324,-0.015,-0.016,0.168,0.832,0.473,0.047,0.702,0.443,NoTouching
0.451,0.476,0.492,0.569,0.704,1.002,0.903,0.590,0.202,-0.093,-0.231,-0.286,-0.312,-0.320,-0.365,-0.354,NoTouching
