f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,class
-0.357,-0.012,0.246,0.077,-0.272,-0.639,-0.862,-1.081,-0.976,-0.916,-0.900,-0.982,-0.985,-0.926,-0.881,-0.783,NoTouching
-0.526,-0.400,-0.507,-0.717,-0.704,-0.806,-0.961,-0.981,-0.817,-0.711,-0.620,-0.612,-0.476,-0.195,0.003,-0.173,NoTouching
-0.651,-0.735,-0.739,-0.826,-1.033,-0.880,-0.875,-0.891,-0.846,-0.913,-0.797,-0.740,-0.661,-0.492,-0.301,-1.033,NoTouching
0.194,0.544,0.714,0.650,0.636,0.541,0.432,0.511,0.570,0.534,0.414,0.257,0.227,0.356,0.591,0.636,NoTouching
0.614,0.714,0.555,0.296,0.062,0.064,0.174,0.311,0.410,0.405,0.407,0.459,0.486,0.333,0.109,0.013,NoTouching
0.030,0.715,0.466,-1.092,0.199,-1.138,-1.372,0.196,0.213,0.051,0.921,0.272,0.531,0.767,0.420,-0.999,NoTouching
0.470,0.843,1.187,1.268,2.602,1.879,0.797,0.459,0.559,1.565,0.196,0.271,0.706,1.260,2.399,1.868,NoTouching
0.153,1.269,1.376,1.970,1.689,0.982,0.459,0.404,1.945,0.351,0.651,1.221,1.222,1.643,1.336,0.812,NoTouching
0.936,1.138,1.029,1.670,0.954,0.543,0.287,1.988,0.389,0.110,0.526,0.217,0.224,0.886,0.705,0.553,NoTouching
1.026,1.291,1.244,0.838,0.132,0.639,1.828,0.029,0.824,1.201,1.539,2.344,1.340,0.935,0.170,0.147,NoTouching
2.422,1.174,0.998,0.411,1.708,0.821,-0.026,0.958,1.258,1.876,2.201,1.023,0.966,0.147,1.783,1.597,NoTouching
1.387,0.578,1.070,2.264,0.315,0.045,0.801,0.618,0.066,0.652,0.664,0.794,0.009,1.381,2.393,0.442,NoTouching
0.624,0.557,1.419,0.173,0.689,1.288,1.462,2.402,1.676,1.336,0.581,0.945,1.752,0.086,0.580,0.848,NoTouching
0.168,1.637,0.820,-0.273,0.554,1.043,1.538,1.963,1.042,0.922,0.236,1.424,1.183,0.062,0.886,0.965,NoTouching
2.042,0.061,0.834,1.215,1.386,2.355,1.205,0.964,0.181,1.245,2.055,0.167,1.007,1.230,1.292,2.342,NoTouching
-0.959,-0.961,-0.964,-0.950,-0.967,-0.947,-0.950,-0.955,-0.955,-0.950,-0.946,-0.944,-0.936,-0.937,-0.935,-0.932,NoTouching
-0.935,-0.948,-0.981,-0.918,-0.955,-0.999,-0.977,-0.951,-0.952,-0.976,-0.926,-0.951,-0.952,-0.969,-0.953,-0.997,NoTouching
-0.963,-0.956,-0.963,-0.970,-0.947,-0.958,-0.986,-0.968,-0.972,-0.947,-0.938,-0.962,-0.947,-0.954,-0.956,-0.936,NoTouching
-0.951,-0.954,-0.953,-0.972,-0.931,-0.961,-0.944,-0.950,-0.950,-0.946,-0.943,-0.951,-0.948,-0.945,-0.946,-0.942,NoTouching
-0.967,-0.973,-0.953,-0.934,-0.992,-0.961,-0.960,-0.977,-0.958,-0.952,-0.948,-0.945,-0.944,-0.940,-0.941,-0.940,NoTouching
-0.967,-0.965,-0.936,-0.972,-0.951,-0.953,-0.964,-0.950,-0.951,-0.953,-0.945,-0.943,-0.940,-0.943,-0.931,-0.952,NoTouching
-0.942,-0.947,-0.969,-0.967,-0.913,-0.983,-0.945,-0.948,-0.950,-0.950,-0.936,-0.963,-0.945,-0.935,-0.947,-0.946,NoTouching
-0.954,-0.968,-0.961,-0.952,-0.942,-0.970,-0.960,-0.956,-0.959,-0.959,-0.953,-0.958,-0.950,-0.952,-0.953,-0.954,NoTouching
-0.959,-0.972,-0.936,-0.967,-0.952,-0.969,-0.984,-0.995,-0.959,-0.958,-0.978,-0.971,-0.984,-0.957,-0.974,-0.933,NoTouching
-0.961,-0.948,-0.954,-0.952,-0.952,-0.946,-0.958,-0.948,-0.954,-0.955,-0.941,-0.947,-0.947,-0.946,-0.947,-0.950,NoTouching
-0.144,-0.284,-0.562,-0.625,-0.748,-0.727,-0.522,-0.460,-0.507,-0.593,-0.559,-0.540,-0.499,-0.447,-0.431,-0.309,NoTouching
0.257,0.448,-0.131,-0.242,-0.183,-0.214,-0.175,-0.183,-0.180,-0.225,-0.455,-0.486,-0.302,-0.230,-0.346,-0.467,NoTouching
0.298,0.301,0.182,0.089,0.030,0.047,0.138,0.145,0.177,0.139,0.152,0.213,0.264,0.323,0.323,0.314,NoTouching
0.564,0.542,0.406,0.290,-0.216,-0.226,-0.203,-0.168,-0.168,-0.253,-0.294,-0.338,-0.386,-0.411,-0.670,-0.216,NoTouching
-0.423,-0.462,-0.283,-0.517,-0.576,-0.416,-0.366,-0.664,-0.783,-0.654,-0.440,-0.525,-0.679,-0.880,-0.698,-0.448,NoTouching
0.252,0.157,0.493,0.586,0.353,0.256,0.502,0.436,-0.063,0.042,0.513,0.791,0.510,0.590,0.583,0.473,NoTouching
0.596,0.714,0.728,0.664,0.537,0.378,0.682,0.752,0.561,0.574,0.545,0.437,0.450,0.390,0.353,0.363,NoTouching
0.522,0.567,0.509,0.504,0.483,0.360,0.377,0.467,0.468,0.417,0.481,0.673,0.806,0.650,0.511,0.452,NoTouching
-0.697,-0.713,-0.803,-0.742,-0.558,-0.831,-0.827,-0.759,-0.614,-0.479,-0.913,-0.977,-0.872,-0.948,-1.025,-0.992,NoTouching
-0.736,-1.004,-0.811,-0.181,-0.003,-0.037,-0.083,-0.140,-0.363,-0.139,0.495,0.088,0.089,0.207,0.170,0.110,NoTouching
-0.611,1.103,0.020,0.794,0.938,0.057,1.189,-0.363,0.944,0.468,0.196,0.805,0.452,0.581,0.512,0.613,NoTouching
0.551,0.412,0.356,0.774,0.275,1.397,-0.419,1.352,0.231,0.659,0.998,-0.268,1.174,0.090,0.648,1.153,NoTouching
-0.196,-0.013,1.106,-0.008,1.033,0.902,0.050,1.399,-0.341,1.370,0.418,0.797,0.787,0.382,-0.342,-0.892,NoTouching
-0.657,-0.352,-0.170,-0.274,1.030,-0.273,0.521,0.924,-0.147,1.234,0.608,0.698,1.275,-0.062,0.870,0.985,NoTouching
0.650,0.370,1.336,-0.070,1.341,0.479,0.458,1.288,-0.154,1.379,0.308,0.624,1.286,-0.209,1.192,1.236,NoTouching
-0.051,1.109,0.809,-0.234,0.275,-0.275,-0.945,-0.658,-0.086,0.827,-0.045,0.939,0.470,0.090,0.675,0.917,NoTouching
0.642,0.386,0.987,0.927,0.371,0.644,1.325,0.039,1.164,0.457,-0.152,-0.785,-0.648,-0.985,-0.767,-0.840,NoTouching
-0.080,-0.810,-0.818,-0.545,-0.981,-0.970,-0.444,-0.699,0.232,0.289,0.755,0.149,0.871,1.243,-0.059,0.790,NoTouching
0.871,0.944,0.167,1.012,1.072,-0.086,0.793,1.085,0.035,0.992,0.874,0.029,1.057,0.756,0.315,0.655,NoTouching
-0.546,0.050,0.356,-0.932,0.478,-0.628,-0.548,-0.313,-0.824,-0.765,-0.738,-0.527,0.188,0.007,0.423,1.479,NoTouching
-0.984,-0.936,-0.915,-0.948,-0.974,-1.013,-1.057,-0.965,-0.739,-0.498,-0.254,-0.102,-0.066,-0.145,-0.150,-0.974,NoTouching
-0.936,-1.006,-1.197,-1.253,-0.790,-0.421,-0.471,-0.805,-0.909,-1.042,-0.976,-1.087,-1.113,-0.433,-0.203,-0.315,NoTouching
-0.920,-0.926,-0.963,-1.156,-1.274,-0.746,-0.205,-0.112,-0.037,-0.138,-0.157,-0.109,-0.093,-0.103,-0.100,-0.103,NoTouching
-0.939,-0.935,-1.007,-1.177,-1.059,-0.524,-0.095,0.086,0.195,0.114,0.357,0.195,0.213,0.237,0.237,0.234,NoTouching
-0.913,-0.920,-0.936,-1.027,-1.127,-0.893,-0.567,-0.258,-0.159,-0.202,-0.336,-0.294,-0.198,-0.220,-0.213,-0.225,NoTouching
-0.929,-0.934,-0.934,-0.933,-0.935,-0.930,-0.947,-0.919,-0.858,-0.929,-1.075,-0.737,-0.279,-0.112,-0.079,-0.132,NoTouching
-0.924,-0.942,-1.152,-1.490,-0.936,-0.282,-0.091,-0.138,-0.189,-0.222,-0.198,-0.201,-0.161,-0.264,-0.299,-0.117,NoTouching
-1.063,-1.240,-1.280,-0.915,-0.521,-0.518,-0.868,-1.004,-1.010,-1.221,-0.898,-0.375,-0.507,-0.635,-0.457,-0.395,NoTouching
-0.899,-0.921,-0.991,-1.059,-1.046,-0.851,-0.580,-0.430,-0.432,-0.467,-0.467,-0.464,-0.425,-0.396,-0.373,-0.364,NoTouching
-1.012,-0.965,-1.016,-1.074,-0.738,-0.273,-0.069,-0.037,-0.102,-0.109,-0.093,-0.099,-0.122,-0.138,-0.085,-0.080,NoTouching
-0.938,-0.984,-1.109,-1.013,-0.343,-0.146,-0.242,-0.267,-0.261,-0.206,-0.157,-0.248,-0.279,-0.397,-0.248,-0.236,NoTouching
-0.941,-0.968,-0.962,-0.995,-1.000,-0.632,-0.147,0.013,0.048,-0.046,0.000,0.068,0.040,0.062,0.098,0.133,NoTouching
-0.942,-0.975,-1.265,-1.524,-0.746,-0.152,-0.051,-0.163,-0.234,-0.293,-0.139,-0.242,-0.380,-0.275,-0.242,-0.227,NoTouching
-0.926,-0.931,-0.938,-1.058,-1.194,-1.121,-0.831,-0.532,-0.440,-0.430,-0.433,-0.428,-0.363,-0.338,-0.317,-0.320,NoTouching
-0.941,-0.957,-0.975,-1.157,-1.260,-0.687,-0.223,-0.196,-0.189,-0.168,-0.183,-0.221,-0.193,-0.181,-0.181,-0.194,NoTouching
-0.937,-0.967,-0.960,-0.996,-1.026,-0.763,-0.288,-0.121,-0.130,-0.187,-0.129,-0.129,-0.115,-0.151,-0.118,-0.134,NoTouching
-0.974,-1.147,-1.393,-0.926,-0.244,-0.043,-0.072,-0.315,-0.240,-0.330,-0.317,-0.250,-0.150,-0.265,-0.214,-0.222,NoTouching
-0.780,-0.787,-0.793,-0.911,-0.941,-0.799,-0.627,-0.455,-0.373,-0.368,-0.372,-0.340,-0.261,-0.242,-0.202,-0.189,NoTouching
-0.896,-1.005,-0.988,-0.624,-0.220,-0.158,-0.169,-0.216,-0.273,-0.200,-0.322,-0.296,-0.160,-0.155,-0.214,-0.045,NoTouching
-0.920,-0.941,-1.020,-0.930,-0.318,-0.229,-0.226,-0.223,-0.267,-0.134,-0.195,-0.306,-0.142,0.197,0.065,-0.252,NoTouching
-0.776,-0.768,-0.770,-0.776,-0.684,-0.572,-0.576,-0.536,-0.260,-0.169,-0.245,-0.160,-0.288,-0.287,-0.200,-0.251,NoTouching
-0.925,-0.928,-0.927,-0.949,-1.041,-1.254,-0.773,-0.555,-0.428,-0.347,-0.117,-0.511,-0.395,-0.382,-0.322,-0.393,NoTouching
-0.925,-0.921,-1.041,-1.416,-1.216,-0.604,-0.235,-0.203,-0.262,-0.439,-0.425,-0.399,-0.371,-0.403,-0.454,-0.357,NoTouching
-0.299,-0.401,-0.535,-0.547,-0.555,-0.606,-0.718,-0.799,-0.877,-0.892,-0.823,-0.810,-0.894,-0.940,-0.919,-0.882,NoTouching
-0.922,-0.917,-0.918,-0.933,-0.988,-0.984,-0.669,-0.511,-0.450,-0.290,-0.438,-0.410,-0.394,-0.351,-0.398,-0.434,NoTouching
-0.926,-0.930,-1.128,-1.348,-0.744,-0.108,0.095,0.074,0.111,0.184,0.214,0.180,0.135,0.132,0.153,-0.073,NoTouching
-0.918,-0.925,-1.044,-1.206,-0.719,-0.639,-0.613,-0.441,-0.267,-0.250,-0.333,-0.291,-0.278,-0.164,-0.131,-0.140,NoTouching
-0.963,-0.960,-1.000,-1.078,-1.029,-0.606,-0.206,-0.173,-0.163,-0.164,-0.114,-0.132,-0.048,-0.062,-0.031,-0.067,NoTouching
-0.841,-0.857,-0.921,-1.008,-0.965,-0.844,-0.623,-0.518,-0.457,-0.447,-0.429,-0.469,-0.554,-0.506,-0.441,-0.356,NoTouching
-0.939,-0.957,-0.991,-1.355,-1.429,-0.760,-0.173,-0.041,-0.150,-0.309,-0.286,-0.330,-0.316,-0.078,-0.394,-0.102,NoTouching
-0.926,-0.973,-1.037,-1.038,-0.891,-0.610,-0.435,-0.427,-0.445,-0.438,-0.424,-0.358,-0.346,-0.326,-0.318,-0.309,NoTouching
-0.948,-1.048,-1.163,-0.936,-0.295,-0.172,-0.246,-0.285,-0.236,-0.200,-0.170,-0.225,-0.267,-0.419,-0.268,-0.334,NoTouching
-0.979,-0.999,-1.082,-1.119,-0.719,-0.214,-0.068,-0.108,-0.062,-0.018,-0.037,-0.009,0.057,0.012,-0.092,-0.105,NoTouching
-0.939,-0.958,-0.993,-1.169,-1.002,-0.532,-0.268,-0.126,-0.127,-0.178,-0.200,-0.184,-0.215,-0.172,-0.159,-0.135,NoTouching
-0.948,-0.949,-0.970,-1.113,-1.217,-1.035,-0.585,-0.200,-0.085,-0.201,-0.373,-0.637,-0.688,-0.594,-0.501,-0.477,NoTouching
-0.968,-0.942,-1.033,-1.080,-0.749,-0.207,-0.028,-0.065,-0.136,-0.107,-0.088,-0.090,-0.058,-0.060,-0.053,0.006,NoTouching
-0.869,-0.886,-0.949,-1.026,-1.009,-0.782,-0.603,-0.485,-0.442,-0.413,-0.426,-0.393,-0.364,-0.332,-0.300,-0.290,NoTouching
-0.948,-0.973,-1.133,-1.386,-0.993,-0.274,-0.086,-0.285,-0.277,-0.228,-0.178,-0.175,-0.243,-0.289,-0.177,-0.242,NoTouching
-0.885,-0.890,-1.008,-1.088,-1.041,-0.714,-0.482,-0.436,-0.422,-0.387,-0.383,-0.304,-0.305,-0.299,-0.275,-0.239,NoTouching
-0.854,-0.860,-0.894,-1.058,-1.061,-0.938,-0.694,-0.436,-0.420,-0.484,-0.468,-0.407,-0.382,-0.339,-0.300,-0.317,NoTouching
-0.943,-0.945,-0.951,-1.079,-1.115,-0.765,-0.336,-0.217,-0.185,-0.242,-0.156,-0.147,-0.213,-0.177,-0.197,-0.226,Touching
-0.932,-0.936,-0.928,-0.937,-1.060,-1.201,-0.520,-0.113,-0.318,-0.057,-0.231,-0.124,-0.207,-0.216,-0.194,-0.167,Touching
-0.929,-0.932,-0.964,-1.223,-1.321,-0.568,-0.185,-0.146,-0.142,-0.122,-0.175,-0.210,-0.222,-0.243,-0.236,-0.131,Touching
-0.913,-0.900,-0.891,-0.988,-0.889,-0.379,-0.160,-0.263,-0.340,-0.360,-0.302,-0.337,-0.296,-0.292,-0.315,-0.270,Touching
-0.942,-0.933,-1.102,-1.118,-0.559,-0.291,-0.244,-0.244,-0.222,-0.208,-0.240,-0.128,-0.092,-0.395,-0.676,-0.749,Touching
-0.952,-0.944,-1.119,-1.063,-0.304,-0.014,-0.128,-0.105,-0.084,-0.017,-0.124,-0.183,-0.177,-0.033,-0.415,-0.695,Touching
-0.100,-0.105,-0.197,-0.155,-0.014,-0.134,-0.020,-0.017,-0.091,-0.049,0.013,-0.169,-0.302,-0.204,-0.109,-0.014,Touching
-0.947,-0.956,-0.996,-1.000,-0.504,-0.085,-0.120,-0.117,-0.022,0.072,0.081,0.081,0.067,-0.108,-0.224,-0.206,Touching
-0.879,-0.889,-0.990,-0.673,-0.345,-0.086,-0.098,-0.093,-0.068,-0.107,-0.214,-0.233,-0.296,-0.256,-0.283,-0.339,Touching
-0.914,-0.906,-0.937,-1.111,-1.086,-0.719,-0.365,-0.352,-0.421,-0.443,-0.318,-0.325,-0.271,-0.342,-0.268,-0.343,Touching
-0.932,-0.927,-1.071,-0.937,-0.431,-0.046,-0.051,-0.111,-0.177,-0.005,-0.266,-0.134,-0.191,-0.258,-0.619,-0.747,Touching
-0.926,-0.937,-1.044,-0.909,-0.391,-0.213,-0.242,-0.034,-0.284,-0.126,-0.007,-0.124,-0.029,0.043,-0.072,0.002,Touching
-0.946,-1.057,-1.314,-1.238,-0.508,-0.094,-0.038,-0.256,-0.354,-0.368,-0.321,-0.214,-0.311,-0.651,-0.899,-0.935,Touching
-0.933,-0.943,-1.102,-1.096,-0.769,-0.282,-0.151,-0.270,-0.310,-0.540,-0.483,-0.366,-0.437,-0.454,-0.356,-0.270,Touching
-0.921,-0.918,-1.065,-1.289,-0.934,-0.248,-0.097,-0.233,-0.400,-0.331,-0.291,-0.382,-0.435,-0.235,-0.081,-0.061,Touching
-0.914,-0.907,-0.909,-1.066,-1.049,-0.594,-0.266,-0.121,-0.102,-0.327,-0.202,-0.120,-0.132,-0.183,-0.167,0.007,Touching
-0.925,-0.918,-0.995,-1.083,-1.062,-0.468,-0.204,-0.203,-0.443,-0.383,-0.265,-0.413,-0.339,-0.348,-0.411,-0.403,Touching
-0.917,-0.920,-1.014,-1.063,-0.843,-0.425,-0.367,-0.432,-0.495,-0.436,-0.413,-0.477,-0.484,-0.420,-0.319,-0.335,Touching
-0.847,-0.835,-0.908,-0.924,-0.615,-0.216,-0.148,-0.234,-0.332,-0.422,-0.413,-0.305,-0.323,-0.257,-0.356,-0.363,Touching
-0.918,-0.937,-1.088,-1.119,-0.882,-0.398,-0.076,-0.083,-0.306,-0.354,-0.205,-0.269,-0.174,-0.011,-0.343,-0.245,Touching
-0.925,-0.957,-1.004,-0.840,-0.458,-0.092,-0.064,-0.087,-0.109,-0.069,-0.108,-0.115,-0.061,-0.030,0.037,0.029,Touching
-0.914,-0.905,-0.900,-0.899,-0.895,-0.962,-0.850,-0.684,-0.477,-0.343,-0.306,-0.343,-0.419,-0.485,-0.317,-0.309,Touching
-0.937,-1.005,-1.022,-0.815,-0.212,-0.206,-0.113,-0.145,-0.118,-0.049,-0.010,-0.087,-0.083,-0.039,-0.045,-0.118,Touching
-0.934,-0.929,-0.935,-1.017,-1.036,-0.836,-0.410,-0.140,-0.164,-0.249,-0.140,0.005,0.021,0.009,0.057,0.078,Touching
-0.935,-0.931,-0.989,-0.993,-0.884,-0.522,-0.195,-0.180,-0.252,-0.320,-0.277,-0.292,-0.292,-0.400,-0.319,-0.339,Touching
-0.951,-0.949,-0.943,-0.969,-1.034,-1.039,-0.613,-0.349,-0.355,-0.342,-0.360,-0.469,-0.439,-0.396,-0.339,-0.379,Touching
-0.936,-1.038,-1.030,-0.822,-0.342,-0.159,-0.140,-0.183,-0.185,-0.127,-0.104,-0.136,-0.106,-0.069,-0.128,-0.260,Touching
-0.926,-0.919,-0.973,-1.036,-0.989,-0.314,0.033,-0.152,-0.067,-0.132,-0.028,-0.127,-0.166,-0.134,-0.050,-0.042,Touching
-0.912,-0.912,-0.994,-0.834,-0.440,0.009,0.027,-0.074,-0.105,-0.004,-0.000,-0.029,0.032,-0.067,-0.141,-0.193,Touching
-0.931,-0.925,-1.070,-1.056,-0.755,-0.138,-0.160,-0.195,-0.256,-0.194,-0.260,-0.286,-0.455,-0.690,-0.830,-1.487,Touching
-0.934,-0.938,-1.027,-1.309,-1.168,-0.486,-0.206,-0.305,-0.381,-0.309,-0.241,-0.234,-0.049,-0.074,-0.029,-0.290,Touching
-0.084,-0.048,-0.185,-0.277,-0.241,-0.246,-0.478,-0.221,-0.119,-0.082,-0.263,-0.320,-0.477,-0.643,-1.643,-0.241,Touching
-0.951,-0.958,-0.941,-1.058,-1.190,-0.638,-0.115,-0.119,-0.210,-0.320,-0.112,-0.253,-0.336,-0.383,-0.313,-0.214,Touching
-0.935,-0.942,-1.052,-1.077,-0.713,-0.168,-0.080,-0.096,-0.360,-0.304,-0.358,-0.336,-0.202,-0.189,-0.481,-0.787,Touching
-0.936,-0.941,-1.016,-0.982,-0.706,-0.137,-0.103,-0.052,-0.072,-0.135,-0.209,-0.144,-0.119,-0.189,-0.264,-0.159,Touching
-0.938,-0.997,-1.045,-0.875,-0.553,-0.301,-0.178,-0.336,-0.406,-0.373,-0.249,-0.302,-0.215,-0.193,-0.026,-0.138,Touching
-0.873,-0.866,-0.887,-1.131,-0.876,-0.262,-0.233,-0.222,-0.227,-0.199,-0.450,-0.436,-0.423,-0.282,-0.168,-0.183,Touching
-0.907,-0.910,-0.977,-1.004,-0.623,-0.182,-0.087,-0.228,-0.365,-0.407,-0.360,-0.342,-0.311,-0.202,-0.105,-0.241,Touching
-0.932,-0.930,-1.017,-1.157,-0.813,-0.180,-0.099,-0.135,-0.123,-0.252,-0.097,-0.300,-0.042,-0.283,-0.169,-0.250,Touching
-0.917,-0.914,-0.906,-0.505,0.234,0.462,0.086,0.020,0.022,-0.008,-0.037,0.022,0.020,-0.091,0.156,0.261,Touching
-0.922,-0.919,-0.958,-0.753,-0.381,-0.008,-0.033,-0.047,-0.149,-0.260,-0.299,-0.381,-0.380,-0.341,-0.317,-0.340,Touching
-0.953,-0.960,-0.963,-1.075,-0.841,-0.182,-0.024,-0.085,-0.086,-0.026,0.006,-0.127,-0.140,0.019,-0.066,-0.441,Touching
-0.956,-0.953,-1.059,-1.275,-0.983,-0.374,-0.079,-0.351,-0.452,-0.464,-0.555,-0.486,-0.487,-0.489,-0.458,-0.396,Touching
-0.976,-0.976,-0.996,-1.126,-0.961,-0.393,-0.190,-0.198,-0.223,-0.177,-0.111,-0.295,-0.317,-0.208,-0.378,-0.577,Touching
-0.956,-0.963,-1.042,-1.117,-0.692,-0.164,-0.051,-0.176,-0.275,-0.280,-0.209,-0.115,-0.284,-0.515,-0.818,-0.988,Touching
-0.947,-0.940,-1.023,-0.861,-0.501,-0.124,-0.036,-0.094,-0.300,-0.369,-0.166,-0.183,-0.357,-0.249,-0.218,-0.327,Touching
0.229,0.366,0.461,0.446,0.352,0.250,0.191,0.197,0.207,0.220,0.245,0.213,0.194,0.204,0.166,0.153,Touching
0.132,0.281,0.482,0.700,0.878,0.883,0.796,0.580,0.339,0.070,-0.278,-0.427,-0.340,-0.290,-0.319,-0.469,Touching
-0.972,-0.997,-1.062,-1.159,-0.765,-0.204,-0.220,-0.216,-0.248,-0.290,-0.345,-0.215,-0.216,-0.302,-0.305,-0.391,Touching
-0.958,-0.955,-1.012,-0.894,-0.500,-0.039,0.084,0.112,-0.058,-0.150,-0.190,-0.151,-0.131,-0.022,0.021,0.009,Touching
-0.970,-0.971,-0.975,-0.976,-1.007,-1.038,-1.080,-0.968,-0.785,-0.492,-0.224,-0.263,-0.362,-0.271,-0.215,-0.139,Touching
-0.974,-0.976,-1.030,-0.972,-0.630,-0.160,-0.071,-0.244,-0.254,-0.226,-0.274,-0.254,-0.287,-0.543,-0.735,-0.775,Touching
-0.657,-0.668,-0.682,-0.759,-0.640,-0.250,0.086,0.120,-0.134,-0.289,-0.148,-0.147,-0.122,-0.147,-0.045,-0.052,Touching
-0.962,-0.961,-0.982,-1.022,-0.999,-0.594,-0.274,-0.250,-0.323,-0.392,-0.446,-0.466,-0.428,-0.519,-0.445,-0.431,Touching
-0.924,-0.918,-0.913,-0.988,-0.865,-0.491,-0.015,-0.167,-0.246,-0.315,-0.209,-0.098,-0.099,-0.049,-0.028,-0.123,Touching
-0.966,-0.967,-0.952,-1.054,-1.249,-1.108,-0.737,-0.513,-0.411,-0.317,-0.546,-0.476,-0.604,-0.366,-0.456,-0.471,Touching
-0.956,-0.956,-1.055,-0.938,-0.478,-0.021,-0.012,-0.140,-0.306,-0.060,-0.056,-0.053,-0.188,-0.325,-0.032,-0.117,Touching
-0.965,-0.966,-0.965,-0.971,-0.969,-1.011,-1.051,-0.999,-0.698,-0.290,-0.060,-0.148,-0.356,-0.304,-0.368,-0.472,Touching
-0.974,-0.967,-0.999,-1.095,-0.794,-0.022,-0.070,-0.236,-0.229,-0.197,-0.045,-0.032,-0.011,-0.050,-0.010,0.102,Touching
-0.961,-0.957,-0.988,-1.307,-1.384,-0.637,-0.061,-0.007,-0.223,-0.228,-0.259,-0.339,-0.046,0.034,-0.099,-0.465,Touching
-0.923,-0.867,-0.802,-0.483,0.009,0.368,0.084,-0.217,-0.301,-0.283,-0.285,-0.223,-0.316,-0.419,-0.582,-1.385,Touching
-0.939,-0.936,-0.964,-1.002,-0.982,-0.667,-0.350,-0.236,-0.261,-0.151,-0.521,-0.629,-0.627,-0.659,-0.669,-0.679,Touching
-0.839,-0.836,-0.862,-1.001,-1.055,-0.618,-0.221,-0.111,-0.108,-0.313,-0.340,-0.359,-0.318,-0.286,-0.306,-0.286,Touching
-0.923,-0.920,-0.986,-1.210,-1.177,-0.698,-0.290,-0.161,-0.321,-0.268,-0.283,-0.338,-0.460,-0.370,-0.389,-0.360,Touching
-0.958,-0.954,-0.986,-0.974,-0.894,-0.375,-0.225,-0.297,-0.060,-0.089,-0.152,-0.099,-0.179,-0.136,-0.044,0.067,Touching
-0.975,-0.970,-0.988,-1.047,-1.048,-0.755,-0.197,-0.168,-0.254,-0.268,-0.248,-0.255,-0.239,0.029,-0.176,-0.624,Touching
-0.967,-0.958,-0.966,-0.944,-0.810,-0.578,-0.272,-0.137,-0.337,-0.298,-0.364,-0.445,-0.304,-0.299,-0.254,-0.274,Touching
-0.947,-0.945,-1.025,-0.891,-0.482,-0.086,-0.091,-0.208,-0.233,-0.315,-0.222,-0.210,-0.135,0.080,-0.095,-0.249,Touching
-0.954,-0.947,-0.971,-0.905,-0.759,-0.373,-0.075,-0.024,-0.095,-0.349,-0.246,-0.281,-0.167,-0.172,-0.185,-0.077,Touching
-0.944,-0.942,-0.947,-0.980,-0.807,-0.555,-0.256,-0.270,-0.400,-0.319,-0.478,-0.451,-0.386,-0.369,-0.405,-0.361,Touching
-0.950,-0.953,-1.017,-0.928,-0.547,-0.182,-0.176,-0.244,-0.305,-0.445,-0.269,-0.304,-0.312,-0.259,-0.239,-0.188,Touching
-0.970,-0.970,-1.000,-1.348,-1.138,-0.593,-0.247,-0.122,-0.460,-0.465,-0.395,-0.585,-0.479,-0.447,-0.413,-0.366,Touching
-0.553,-0.528,-0.436,-0.090,0.112,0.215,0.227,0.017,-0.208,-0.386,-0.087,0.352,0.338,0.397,0.008,0.209,NoTouching
0.922,0.815,0.591,0.328,0.386,0.672,0.871,1.060,0.948,0.779,0.396,0.632,0.977,0.899,0.797,0.782,NoTouching
1.001,0.902,0.706,0.526,0.784,0.940,1.035,0.884,0.760,0.539,0.766,0.910,1.009,0.951,0.839,0.803,NoTouching
0.742,0.664,0.017,-0.613,-1.099,-0.876,-0.829,-0.887,-0.800,-0.190,0.203,0.142,-0.097,-0.306,-0.670,-0.885,NoTouching
-0.387,-0.858,-0.904,-0.648,-0.543,-0.356,0.107,0.457,0.503,0.353,0.472,0.709,0.876,0.901,0.805,0.715,NoTouching
-0.651,-0.579,-0.366,-0.113,0.222,0.339,0.563,0.700,0.686,0.644,0.413,-0.041,-0.463,-0.842,-0.747,-0.587,NoTouching
0.752,0.602,0.233,0.027,0.172,0.552,0.829,0.815,0.689,0.508,0.634,0.828,0.965,0.908,0.707,0.496,NoTouching
-0.724,-0.766,-0.769,-0.726,-0.705,-0.585,-0.565,-0.722,-0.507,-0.381,-0.285,-0.212,-0.108,0.095,0.168,0.254,NoTouching
1.005,0.972,0.939,0.889,0.822,0.834,0.854,0.716,0.485,0.646,0.889,1.014,0.902,0.746,0.633,0.691,NoTouching
0.822,0.911,0.891,0.806,0.675,0.768,0.821,0.821,0.763,0.750,0.789,0.829,0.878,0.934,0.981,0.974,NoTouching
-0.561,-0.533,-0.737,-1.306,-0.807,-0.140,-0.018,0.346,1.052,0.160,0.442,0.878,1.130,1.684,0.961,0.776,NoTouching
-0.918,-1.137,-1.947,-0.863,0.254,-0.491,-2.042,-1.441,-0.021,0.179,0.103,0.190,-0.209,-0.113,-0.406,-0.680,NoTouching
1.004,0.934,0.099,-0.069,1.543,0.525,-0.283,-0.149,-0.576,-3.281,-2.832,-0.645,-0.232,0.408,1.925,0.448,NoTouching
0.091,0.119,1.291,0.091,-0.007,0.444,0.564,0.906,0.598,0.507,-0.058,1.118,1.149,-0.024,0.832,1.381,NoTouching
