f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-0.230,0.046,-0.948,-0.227,0.079,-0.958,-0.304,0.660,-0.969,-0.765,0.600,-0.447,-0.774,-0.036,-0.234,-0.884,0.063,-0.169,-0.809,0.184,-0.120,-1.134,0.073,-0.142,-0.833,0.158,-0.098,-1.074,0.125,-0.106,Touching
-0.131,-0.211,-0.828,-0.230,0.464,-0.884,-0.366,0.484,-0.876,-0.390,0.532,-0.749,-0.386,0.511,-0.748,-0.408,0.529,-0.740,-0.355,0.557,-0.728,-0.313,0.588,-0.710,-0.302,0.594,-0.725,-0.303,0.609,-0.721,NoTouching
-0.237,0.592,-0.751,-0.244,0.590,-0.749,-0.248,0.592,-0.748,-0.251,0.595,-0.743,-0.255,0.598,-0.739,-0.261,0.599,-0.736,-0.269,0.603,-0.732,-0.273,0.607,-0.725,-0.280,0.607,-0.724,-0.277,0.608,-0.722,NoTouching
-0.304,0.610,-0.712,-0.301,0.612,-0.708,-0.301,0.615,-0.707,-0.310,0.616,-0.703,-0.305,0.618,-0.702,-0.306,0.617,-0.704,-0.304,0.614,-0.705,-0.303,0.613,-0.706,-0.305,0.614,-0.704,-0.302,0.619,-0.702,NoTouching
0.440,0.803,0.419,0.441,0.803,0.414,0.441,0.805,0.415,0.445,0.804,0.412,0.446,0.803,0.410,0.447,0.804,0.411,0.452,0.802,0.408,0.454,0.802,0.402,0.457,0.805,0.398,0.459,0.802,0.399,NoTouching
0.377,0.756,-0.364,0.177,0.707,-0.704,-0.057,0.575,-0.733,-0.198,0.787,-0.526,-0.229,0.637,-0.553,-0.222,0.720,-0.639,-0.236,0.670,-0.682,-0.195,0.715,-0.653,-0.199,0.717,-0.684,-0.240,0.670,-0.639,NoTouching
0.714,0.727,-0.412,0.580,0.667,0.086,0.742,0.830,0.199,0.623,0.734,0.259,0.649,0.798,0.185,0.646,0.765,0.194,0.613,0.728,0.187,0.644,0.734,0.226,0.694,0.719,0.282,0.652,0.662,0.296,NoTouching
1.099,0.056,-0.357,0.671,0.243,-0.119,1.101,0.632,-0.360,0.973,0.456,0.018,0.577,0.546,0.251,0.912,0.408,0.082,0.816,0.626,0.318,1.066,0.668,0.192,0.724,0.506,-0.071,0.637,0.510,-0.033,NoTouching
0.812,0.552,0.187,1.012,0.588,0.168,0.981,0.285,0.205,0.863,0.435,0.001,0.808,0.441,-0.024,0.888,0.474,-0.102,0.795,0.450,-0.090,0.988,0.452,0.042,0.963,0.539,0.207,0.771,0.450,-0.043,NoTouching
1.257,0.305,0.160,0.702,0.164,-0.097,0.988,0.195,-0.089,0.959,0.224,-0.076,0.913,0.450,-0.170,0.805,0.423,-0.075,0.854,0.687,0.048,0.795,0.670,0.168,0.815,0.580,0.075,0.843,0.578,0.045,NoTouching
0.793,0.499,-0.295,0.896,0.548,-0.345,0.842,0.500,-0.055,0.839,0.606,0.073,0.836,0.618,0.047,0.689,0.751,0.041,0.696,0.766,-0.027,0.651,0.754,-0.088,0.848,0.762,-0.102,0.909,0.579,-0.065,NoTouching
0.951,0.374,0.096,0.973,0.272,0.166,0.972,0.284,0.111,0.976,0.267,0.129,0.949,0.304,0.085,0.967,0.282,0.104,0.966,0.261,0.099,0.938,0.261,0.106,0.864,0.271,0.078,0.872,0.438,0.025,NoTouching
0.190,0.757,-0.586,0.132,0.700,-0.693,0.166,0.691,-0.674,0.180,0.735,-0.600,0.201,0.740,-0.663,0.154,0.724,-0.682,0.152,0.700,-0.682,0.163,0.688,-0.695,0.134,0.695,-0.696,0.135,0.669,-0.700,NoTouching
0.182,0.712,-0.703,0.249,0.640,-0.717,0.221,0.651,-0.718,0.201,0.650,-0.718,0.175,0.666,-0.715,0.274,0.676,-0.721,0.350,0.556,-0.750,0.443,0.486,-0.723,0.489,0.436,-0.699,0.521,0.435,-0.728,NoTouching
0.989,0.611,0.042,0.984,0.500,-0.018,0.886,0.432,0.044,0.899,0.426,-0.007,0.894,0.448,0.002,0.953,0.441,0.010,1.455,0.604,-0.079,1.134,0.268,0.018,0.906,0.147,0.059,0.833,0.126,0.016,NoTouching
