f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-70.756,26.373,-45.628,-0.786,0.293,-0.507,0.005,0.016,0.015,-0.007,0.054,-0.030,0.000,0.000,0.000,-0.785,0.293,-0.508,0.004,0.012,0.012,0.004,0.012,0.012,-0.347,-0.045,0.244,4.062,3.759,3.833,No Touching
-70.822,27.578,-45.594,-0.787,0.306,-0.507,0.008,0.029,0.028,-0.010,0.094,-0.056,0.000,0.000,0.000,-0.786,0.300,-0.506,0.006,0.023,0.021,0.006,0.022,0.021,-0.430,0.680,-0.655,4.118,2.925,3.915,No Touching
-71.324,28.198,-43.829,-0.792,0.313,-0.487,0.013,0.030,0.040,-0.016,0.095,-0.082,0.000,0.000,0.000,-0.789,0.311,-0.487,0.010,0.025,0.032,0.010,0.025,0.032,-0.827,0.184,-0.461,3.414,2.345,2.794,No Touching
-71.969,28.963,-42.269,-0.800,0.322,-0.470,0.015,0.030,0.042,-0.019,0.092,-0.090,0.000,0.000,0.000,-0.798,0.329,-0.463,0.013,0.024,0.032,0.013,0.024,0.031,-0.049,-0.442,-1.126,2.234,2.580,3.787,No Touching
-72.522,29.663,-40.566,-0.806,0.330,-0.451,0.011,0.021,0.019,-0.014,0.063,-0.041,0.000,0.000,0.000,-0.807,0.331,-0.453,0.009,0.017,0.015,0.009,0.017,0.015,0.121,0.080,-0.102,2.600,2.460,2.535,No Touching
-72.626,29.249,-40.626,-0.807,0.325,-0.451,0.009,0.016,0.016,-0.012,0.049,-0.036,0.000,0.000,0.000,-0.805,0.328,-0.455,0.008,0.013,0.014,0.007,0.013,0.013,-0.494,-0.411,0.583,2.495,2.511,2.330,No Touching
-72.574,29.731,-41.335,-0.806,0.330,-0.459,0.007,0.011,0.009,-0.009,0.033,-0.020,0.000,0.000,0.000,-0.805,0.332,-0.459,0.006,0.009,0.007,0.005,0.008,0.007,-0.695,-0.188,0.297,3.438,2.978,2.626,No Touching
-72.215,29.776,-41.354,-0.802,0.331,-0.459,0.006,0.008,0.012,-0.007,0.023,-0.025,0.000,0.000,0.000,-0.803,0.332,-0.458,0.004,0.006,0.009,0.004,0.006,0.009,0.410,0.326,-0.961,4.279,4.033,5.033,No Touching
-71.890,29.408,-42.084,-0.799,0.327,-0.468,0.009,0.008,0.016,-0.011,0.025,-0.033,0.000,0.000,0.000,-0.802,0.329,-0.465,0.007,0.007,0.013,0.007,0.006,0.012,1.036,-0.593,-0.429,3.262,2.732,2.506,No Touching
-71.766,29.265,-42.428,-0.797,0.325,-0.471,0.009,0.009,0.017,-0.011,0.028,-0.036,0.000,0.000,0.000,-0.799,0.328,-0.471,0.008,0.007,0.014,0.007,0.007,0.014,0.646,-0.577,-0.060,2.561,2.513,2.144,No Touching
-71.567,28.973,-42.945,-0.795,0.322,-0.477,0.009,0.009,0.015,-0.011,0.028,-0.031,0.000,0.000,0.000,-0.795,0.322,-0.476,0.007,0.007,0.012,0.007,0.007,0.012,0.209,0.062,0.479,2.445,2.395,2.832,No Touching
-71.522,28.818,-43.059,-0.795,0.320,-0.478,0.008,0.007,0.011,-0.010,0.022,-0.023,0.000,0.000,0.000,-0.795,0.320,-0.476,0.007,0.006,0.009,0.007,0.006,0.009,0.262,-0.015,-0.129,2.515,2.846,2.900,No Touching
-71.608,28.719,-43.017,-0.796,0.319,-0.478,0.006,0.007,0.011,-0.008,0.022,-0.023,0.000,0.000,0.000,-0.794,0.318,-0.476,0.005,0.006,0.009,0.005,0.006,0.009,-0.428,0.296,-0.164,2.166,2.944,2.776,No Touching
-71.649,28.502,-43.162,-0.796,0.317,-0.480,0.006,0.005,0.010,-0.008,0.017,-0.021,0.000,0.000,0.000,-0.795,0.317,-0.479,0.005,0.004,0.008,0.005,0.004,0.008,-0.309,-0.084,-0.049,2.365,3.242,3.108,No Touching
-71.722,28.465,-42.987,-0.797,0.316,-0.478,0.005,0.006,0.009,-0.007,0.018,-0.019,0.000,0.000,0.000,-0.796,0.316,-0.478,0.005,0.005,0.007,0.004,0.005,0.007,-0.428,-0.359,0.035,2.564,2.864,3.600,No Touching
-71.715,28.540,-42.962,-0.797,0.317,-0.477,0.005,0.006,0.006,-0.007,0.019,-0.012,0.000,0.000,0.000,-0.797,0.318,-0.476,0.004,0.005,0.005,0.004,0.005,0.005,-0.258,-0.422,-0.292,2.351,3.009,2.733,No Touching
-71.863,28.663,-42.808,-0.798,0.318,-0.476,0.005,0.006,0.005,-0.006,0.019,-0.010,0.000,0.000,0.000,-0.798,0.319,-0.476,0.004,0.005,0.004,0.004,0.005,0.004,-0.177,-0.438,0.026,2.152,3.213,2.635,No Touching
-71.874,28.643,-42.693,-0.799,0.318,-0.474,0.006,0.008,0.007,-0.008,0.026,-0.015,0.000,0.000,0.000,-0.797,0.318,-0.475,0.005,0.006,0.005,0.005,0.006,0.005,-0.517,0.194,0.187,2.977,3.811,3.044,No Touching
-71.897,28.686,-42.670,-0.799,0.319,-0.474,0.007,0.008,0.007,-0.008,0.026,-0.015,0.000,0.000,0.000,-0.798,0.319,-0.475,0.006,0.006,0.005,0.006,0.006,0.005,-0.278,0.097,-0.063,2.621,3.724,3.470,No Touching
-71.925,28.682,-42.626,-0.799,0.319,-0.474,0.006,0.008,0.007,-0.008,0.026,-0.015,0.000,0.000,0.000,-0.799,0.319,-0.474,0.005,0.006,0.005,0.005,0.006,0.005,-0.205,0.138,-0.265,2.742,3.841,3.206,No Touching
-71.940,28.662,-42.695,-0.799,0.318,-0.474,0.007,0.008,0.007,-0.009,0.024,-0.015,0.000,0.000,0.000,-0.799,0.318,-0.474,0.006,0.005,0.006,0.006,0.005,0.006,-0.319,0.305,-0.126,2.546,4.840,3.059,No Touching
-71.873,28.632,-42.678,-0.799,0.318,-0.474,0.005,0.005,0.007,-0.007,0.017,-0.014,0.000,0.000,0.000,-0.799,0.319,-0.474,0.004,0.004,0.005,0.004,0.004,0.005,-0.213,-0.400,-0.329,2.798,4.047,3.716,No Touching
-71.829,28.675,-42.763,-0.798,0.319,-0.475,0.005,0.005,0.008,-0.007,0.017,-0.017,0.000,0.000,0.000,-0.798,0.319,-0.474,0.004,0.004,0.006,0.004,0.004,0.006,-0.299,-0.475,-0.424,3.254,4.221,3.481,No Touching
-71.675,28.723,-42.901,-0.796,0.319,-0.477,0.005,0.006,0.009,-0.006,0.018,-0.018,0.000,0.000,0.000,-0.797,0.321,-0.477,0.004,0.005,0.007,0.004,0.005,0.007,0.450,-0.651,-0.017,3.173,3.288,2.694,No Touching
