f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
6.845,15.499,24.180,0.228,0.517,0.806,0.529,0.337,0.566,2.320,0.652,0.702,3.000,0.000,2.000,0.225,0.523,0.905,0.420,0.295,0.477,0.420,0.295,0.470,0.410,0.275,-0.421,2.587,1.783,2.258,NoTouching
1.428,24.161,2.614,0.048,0.805,0.087,0.118,0.183,0.094,2.483,0.227,1.078,1.000,0.000,2.000,0.080,0.734,0.082,0.105,0.163,0.076,0.105,0.151,0.076,-0.343,0.623,0.491,1.702,1.873,2.747,NoTouching
-3.181,-1.123,-29.416,-0.106,-0.037,-0.981,0.003,0.019,0.004,-0.033,-0.494,-0.004,0.000,0.000,0.000,-0.107,-0.035,-0.980,0.003,0.016,0.003,0.003,0.016,0.003,0.301,-0.195,0.356,2.214,1.841,2.641,Touching
-2.560,-4.833,-29.531,-0.085,-0.161,-0.984,0.023,0.022,0.023,-0.274,-0.134,-0.023,0.000,0.000,0.000,-0.089,-0.161,-0.977,0.017,0.016,0.016,0.017,0.016,0.014,0.251,0.759,-1.750,3.967,4.120,5.028,Touching
-3.170,-2.759,-29.496,-0.106,-0.092,-0.983,0.014,0.019,0.009,-0.131,-0.208,-0.009,0.000,0.000,0.000,-0.110,-0.083,-0.979,0.011,0.014,0.007,0.009,0.013,0.006,1.033,-1.767,-1.335,3.385,5.344,3.153,Touching
-2.097,-3.351,-29.328,-0.070,-0.112,-0.978,0.013,0.033,0.009,-0.186,-0.299,-0.009,0.000,0.000,0.000,-0.068,-0.096,-0.976,0.011,0.030,0.007,0.011,0.029,0.007,0.392,-0.386,0.045,2.280,1.619,2.599,Touching
-1.144,-1.249,-29.946,-0.038,-0.042,-0.998,0.018,0.024,0.021,-0.474,-0.580,-0.021,4.000,0.000,0.000,-0.045,-0.038,-0.989,0.014,0.020,0.017,0.012,0.020,0.015,1.525,0.028,-1.337,4.738,1.912,3.763,Touching
-0.937,-2.383,-30.167,-0.031,-0.079,-1.006,0.025,0.050,0.037,-0.800,-0.623,-0.037,3.000,2.000,0.000,-0.039,-0.073,-0.992,0.021,0.037,0.029,0.020,0.037,0.027,0.274,-0.702,-1.052,2.035,3.425,3.466,Touching
-0.916,-0.891,-30.068,-0.031,-0.030,-1.002,0.025,0.031,0.029,-0.822,-1.036,-0.029,1.000,4.000,0.000,-0.042,-0.034,-0.986,0.020,0.025,0.025,0.017,0.024,0.024,1.284,0.403,-0.727,3.280,2.378,2.250,Touching
-1.789,14.629,-26.196,-0.060,0.488,-0.873,0.024,0.026,0.030,-0.395,0.053,-0.034,2.000,0.000,0.000,-0.065,0.481,-0.863,0.016,0.020,0.022,0.014,0.020,0.021,1.718,0.423,-1.403,5.098,3.552,4.275,Touching
-2.116,0.253,-29.856,-0.071,0.008,-0.995,0.052,0.076,0.027,-0.740,9.043,-0.027,1.000,7.000,0.000,-0.045,0.007,-0.996,0.048,0.057,0.019,0.044,0.057,0.019,-0.394,0.764,-0.279,1.610,3.036,3.757,Touching
-0.479,-0.471,-30.512,-0.016,-0.016,-1.017,0.034,0.092,0.053,-2.110,-5.850,-0.052,4.000,3.000,0.000,-0.022,-0.011,-1.002,0.029,0.066,0.038,0.028,0.066,0.037,0.350,-0.196,-1.075,1.794,3.009,4.923,Touching
-0.660,1.593,-29.900,-0.022,0.053,-0.997,0.027,0.042,0.032,-1.246,0.784,-0.032,1.000,2.000,0.000,-0.028,0.059,-0.992,0.020,0.028,0.021,0.020,0.028,0.020,1.044,-0.290,1.362,3.669,6.745,7.738,Touching
-0.425,-0.624,-30.043,-0.014,-0.021,-1.001,0.022,0.027,0.027,-1.575,-1.318,-0.027,3.000,3.000,0.000,-0.017,-0.020,-1.000,0.015,0.019,0.017,0.014,0.019,0.017,-0.023,-0.074,0.944,5.899,4.844,7.853,Touching
-0.207,0.505,-29.672,-0.007,0.017,-0.989,0.012,0.031,0.009,-1.708,1.821,-0.009,7.000,5.000,0.000,-0.007,0.016,-0.989,0.008,0.026,0.007,0.008,0.026,0.007,1.078,0.503,0.090,5.063,2.388,3.288,Touching
0.362,-0.474,-31.373,0.012,-0.016,-1.046,0.023,0.053,0.056,1.911,-3.360,-0.053,5.000,3.000,0.000,0.013,-0.009,-1.019,0.020,0.042,0.048,0.020,0.042,0.048,-0.047,0.303,-0.606,1.861,2.610,2.054,Touching
0.080,-0.868,-29.726,0.003,-0.029,-0.991,0.025,0.058,0.024,9.516,-1.994,-0.024,10.000,6.000,0.000,0.003,-0.028,-0.991,0.019,0.042,0.015,0.019,0.042,0.015,-0.081,-0.241,1.578,3.267,4.404,7.105,Touching
-0.136,1.388,-30.033,-0.005,0.046,-1.001,0.024,0.027,0.036,-5.386,0.593,-0.035,2.000,0.000,0.000,-0.013,0.050,-0.992,0.020,0.022,0.023,0.019,0.022,0.020,0.908,0.717,-1.679,3.364,3.456,6.467,Touching
0.015,-1.287,-29.776,0.000,-0.043,-0.993,0.017,0.021,0.017,33.169,-0.496,-0.017,4.000,2.000,0.000,-0.001,-0.044,-0.989,0.013,0.016,0.014,0.013,0.016,0.014,0.888,0.127,-0.293,3.309,2.978,1.984,Touching
-0.505,21.663,-20.717,-0.017,0.722,-0.691,0.009,0.036,0.032,-0.542,0.050,-0.047,2.000,0.000,0.000,-0.016,0.716,-0.695,0.007,0.029,0.024,0.007,0.028,0.023,-0.124,0.908,0.529,5.234,3.339,2.893,Touching
-0.500,6.292,-29.068,-0.017,0.210,-0.969,0.014,0.017,0.007,-0.818,0.080,-0.007,2.000,0.000,0.000,-0.016,0.204,-0.968,0.009,0.013,0.006,0.009,0.012,0.006,-1.797,1.357,-0.385,9.303,4.015,2.298,Touching
-0.953,6.484,-29.091,-0.032,0.216,-0.970,0.020,0.025,0.020,-0.622,0.116,-0.020,2.000,0.000,0.000,-0.033,0.214,-0.968,0.014,0.020,0.014,0.013,0.019,0.014,-0.059,0.788,-0.639,4.177,2.908,3.916,Touching
-0.213,7.518,-29.092,-0.007,0.251,-0.970,0.015,0.050,0.029,-2.115,0.199,-0.030,3.000,0.000,0.000,-0.010,0.250,-0.963,0.011,0.033,0.019,0.011,0.033,0.017,1.364,-0.230,-1.515,5.305,4.854,5.644,Touching
0.057,6.051,-29.841,0.002,0.202,-0.995,0.020,0.046,0.039,10.782,0.226,-0.039,6.000,0.000,0.000,0.006,0.190,-0.987,0.016,0.039,0.028,0.016,0.037,0.027,-0.982,0.359,0.949,5.929,2.296,6.560,Touching
-0.623,6.448,-29.546,-0.021,0.215,-0.985,0.024,0.017,0.029,-1.135,0.080,-0.030,5.000,0.000,0.000,-0.023,0.216,-0.977,0.018,0.015,0.021,0.017,0.015,0.020,-1.246,0.061,-1.092,5.643,2.027,4.028,Touching
-0.447,6.426,-29.219,-0.015,0.214,-0.974,0.016,0.027,0.025,-1.057,0.126,-0.026,4.000,0.000,0.000,-0.016,0.214,-0.972,0.013,0.023,0.021,0.013,0.023,0.021,0.276,-0.084,-0.392,1.792,1.843,2.606,Touching
0.110,18.871,-23.788,0.004,0.629,-0.793,0.024,0.024,0.052,6.430,0.038,-0.066,3.000,0.000,0.000,-0.003,0.632,-0.774,0.018,0.017,0.041,0.016,0.017,0.037,1.066,0.819,-1.288,3.623,5.502,3.756,Touching
-0.920,7.936,-28.773,-0.031,0.265,-0.959,0.012,0.018,0.015,-0.398,0.070,-0.015,2.000,0.000,0.000,-0.033,0.264,-0.955,0.008,0.016,0.012,0.008,0.016,0.011,2.057,0.164,-0.910,8.426,1.819,3.154,Touching
-1.508,-1.275,-29.852,-0.050,-0.043,-0.995,0.024,0.058,0.026,-0.470,-1.371,-0.026,2.000,3.000,0.000,-0.056,-0.050,-0.986,0.019,0.048,0.022,0.018,0.048,0.021,0.678,0.649,-0.654,2.728,2.573,1.987,Touching
-0.820,3.184,-29.848,-0.027,0.106,-0.995,0.018,0.059,0.017,-0.670,0.556,-0.018,2.000,0.000,0.000,-0.032,0.081,-0.987,0.015,0.051,0.015,0.014,0.047,0.013,1.014,0.620,-0.887,3.560,2.256,2.703,Touching
-0.578,4.549,-30.120,-0.019,0.152,-1.004,0.033,0.049,0.041,-1.717,0.323,-0.041,1.000,0.000,0.000,-0.025,0.132,-0.987,0.027,0.038,0.034,0.026,0.034,0.030,0.641,1.200,-1.117,2.369,3.548,3.142,Touching
-0.168,17.823,-24.391,-0.006,0.594,-0.813,0.023,0.031,0.032,-4.022,0.052,-0.040,5.000,0.000,0.000,-0.004,0.593,-0.799,0.015,0.019,0.024,0.015,0.019,0.019,-1.228,1.935,-1.760,6.346,9.780,4.915,Touching
-0.817,22.073,-20.839,-0.027,0.736,-0.695,0.012,0.063,0.028,-0.453,0.086,-0.040,0.000,0.000,0.000,-0.026,0.737,-0.688,0.010,0.047,0.022,0.010,0.046,0.022,-0.059,0.569,-1.074,2.187,3.466,3.971,Touching
-0.246,16.214,-24.978,-0.008,0.540,-0.833,0.008,0.059,0.015,-1.016,0.110,-0.018,2.000,0.000,0.000,-0.007,0.534,-0.830,0.006,0.047,0.012,0.006,0.047,0.012,0.327,0.010,-0.729,3.484,2.555,3.760,Touching
0.530,9.628,-28.438,0.018,0.321,-0.948,0.012,0.032,0.017,0.680,0.101,-0.018,0.000,0.000,0.000,0.014,0.328,-0.940,0.010,0.027,0.014,0.010,0.026,0.013,0.852,-0.377,-1.098,2.576,2.399,2.982,Touching
0.247,5.761,-29.246,0.008,0.192,-0.975,0.015,0.032,0.019,1.763,0.167,-0.019,4.000,0.000,0.000,0.010,0.188,-0.977,0.011,0.024,0.015,0.011,0.024,0.015,-0.303,0.525,0.880,3.131,3.675,3.987,Touching
-0.351,6.173,-29.278,-0.012,0.206,-0.976,0.015,0.020,0.020,-1.324,0.098,-0.020,4.000,0.000,0.000,-0.010,0.198,-0.972,0.011,0.019,0.015,0.011,0.018,0.015,-0.788,0.138,-1.242,3.582,1.581,4.998,Touching
